"Date","Title","Inhalt","URL"
"2025-11-30","Silberpreis explodiert! Neues Allzeithoch!","Die Vorräte an physischem Silber werden leerverkauft! Sichern Sie sich Silber, solange es noch geht – mit den begehrten COMPACT-Medaillen aus Silber in der höchsten Reinheitsstufe.

Auf den globalen Silbermärkten ist die Hölle los! Am Freitag schoss der Preis  (in Euro gerechnet) um sage und schreibe sechs Prozent hoch! Jetzt steht Silber auf einem neuen Allzeithoch von 47,64 Euro  pro Unze (in Dollar: 56,72$). Damit wurde der bisherige Höchststand von vor gut einem Monat übertroffen. Innerhalb eines Jahres stieg der Silberpreis um 70 Prozent (in Euro) oder 87 Prozent (in Dollar), was schon gewaltig ist. Aber der gestrige Freitag hat mit über sechs Prozent nochmal alles getippt.

Unsere beliebtesten Silbermedaillen: „Patriot Wladimir Putin“ schlug alle Rekorde.

Auf die Preisexplosion musste auch COMPACT reagieren: Anfang Oktober mussten wir, nachdem wir in den vorherigen elf Monaten die Preiserhöhung selbst getragen und nicht an unsere Kunden weitergegeben haben, den Preis für unsere Silbermedaillen um zehn Euro pro Stück erhöhen. Aber wenn die Rallye sich weiter fortsetzt, wird auch das nicht genügen. Vor allem besteht die riesige Gefahr, dass man gar nicht mehr an den Rohstoff herankommt, weil die weltweiten Märkte an physischem Silber leergefegt sind. Man kann natürlich weiter Silber-Zertifikate („Futures“) kaufen, die einem ein Anrecht auf Einlösung in Silberunzen oder -barren geben. Aber ist dieses papierene Versprechen überhaupt krisenfest? Deswegen der Rat: Sichern Sie sich JETZT unsere Silbermedaillen (Motive: Putin, Höcke, Weidel, Druschba, Katharina die Große, Elsässer)!

Nur noch neun Wochen: Die Lager laufen leer

Der Grund, warum der Silberpreis gerade gestern hochgeschossen ist, hängt genau mit dem Missverhältnis zwischen „Papier-Silber“ und echtem Silber zusammen. Gestern war der letzte Handelstag in diesem Monat. An diesem Tag wird an der New Yorker Comex-Börse jeden Monat geprüft, wieviele Future-Inhaber ihre Papiere jetzt in physisches Silber einlösen wollen – und ob die Future-Garanten die gewünschte Menge auch liefern können. In ruhigen Zeiten kein Problem… Aber gestern kam es zum Sturm. Finanzinvestor.de berichtet: „Am Freitag sorgten zudem erratische Kursausschläge und eine ausgedünnte Liquidität für Unruhe. Auslöser war ein chaotischer, stundenlanger Handelsstopp bei Silber-Futures an der Comex der CME Group.“

Doch das Problem der physischen Knappheit hat nicht nur mit dem gestrigen Freitag zu tun und ist auch nicht auf die Comex in New York beschränkt. Das Portal Axinocapital bilanzierte schon zur Wochenmitte: „Nur noch neun Wochen, bis die Silberlager leer zu sein scheinen. Dann ist nichts mehr da. Das zeigen aktuelle Daten – vor allem aus Shanghai. Dort sieht es nämlich so aus, als würden die Silberlager derzeit geplündert. Wohin das Silber geht, ist unklar, denn auch in London taucht nicht mehr viel auf. Aktuell muss man sich also wirklich fragen: Was passiert mit dem Silber? Ziehen es Investoren in die eigenen Hände, weil sie Angst haben, dass es nicht mehr zurückkommt – aufgrund der bestehenden Knappheit? Spitzt sich die Lage auf dem Silbermarkt weiter zu?“ Anschließend analysiert der Experte genauer, wie sich die Silberlager in Shanghai entwickelt haben: „Wir sehen, dass sie nach 2016 einen massiven Anstieg erlebt haben. Warum? Weil China damals seine Strategie geändert hat: Man wollte selbst aktiv am Edelmetallmarkt teilnehmen. Was wir aktuell erleben – dass China, Russland und Co. verstärkt auf Edelmetalle setzen – ist nur die Spitze des Eisbergs. Dahinter steht eine langfristig geplante Strategie, die bereits seit knapp zehn Jahren verfolgt wird. Daran sieht man, wie langfristig die Chinesen, die Russen und die BRICS-Länder denken. Auf der anderen Seite der Grafik erkennen wir, wie massiv die Lagerbestände in Shanghai zuletzt abgenommen haben. Warum? Einerseits, weil die Lagerbestände in London vor einigen Wochen stark unter Druck geraten sind. Wir hatten die Situation, dass indische Silber-ETFs – ihr erinnert euch – keine neuen Anteile mehr ausgegeben haben, weil die Fondsmanager gesagt haben, sie könnten kein physisch hinterlegtes Silber versprechen, da sie selbst keines mehr bekommen. Die größten indischen ETF-Betreiber – das muss man sich einmal vorstellen – konnten kein physisches Silber mehr beschaffen. Gleichzeitig meldeten viele große Silberhändler und Prägungsanstalten, etwa in Japan oder Kanada, dass sie nicht mehr an physische Ware herankommen. Kanada hat zeitweise sogar den Export von Silber in die USA untersagt – nach dem Motto:  Wir müssen unser Silber im eigenen Land behalten.“

Schmuckrahmen „Deutsch-Russische Freundschaft“ mit vier Silbermedaillen: Putin, Druschba, Katharina die Große, Sigmund Jähn/Juri Gagarin. Sie sparen 25 Euro.
Es geht nicht um Spekulation

Auch Anfang der 1980er Jahre und 2011 sprang der Silberpreis schon mal über 50 Dollar pro Unze, sackte dann aber wieder steil ab. Damals war das die Aktion von Spekulanten. Der aktuelle Anstieg aber hat einen stofflichen Hintergrund: Jährlich werden weltweit (incl. Recycling) etwa 1,05 Milliarden Unzen Silber gefördert. Auf der anderen Seite werden aber mindestens 1,2 Milliarden Unzen Silber nachgefragt. Also gibt es  schon seit einigen Jahren ein Defizit von ungefähr 150 Millionen Unzen pro Jahr. Die Nachfrage übertrifft das Angebot.. In dieser Lage ist der Preisauftrieb logisch – auch wenn es immer wieder (wie im Verlaufe des November) wieder zu Rückgängen kommen kann.

Der Wert von Silber, ebenso wie von Gold, liegt auch nicht im Wertgewinn, sondern im Werterhalt. Selbst wenn sich der Silberrausch nicht fortsetzt, wird Ihr Geld in Silber und Gold langfristig immer besser angelegt sein als auf der Bank oder in Aktien. Die historisch einmalige Staatsverschuldung in allen westlichen Ländern treibt die Inflation. Dollar und Euro sind Crash-gefährdet! Edelmetalle dagegen sind der sicherste Hafen, den Sie finden können.

Weihnachten steht vor der Tür

Im Falle der COMPACT-Silbermedaillen kommt neben dem Material- noch der Seltenheitswert hinzu: Niemand außer COMPACT traut sich, Silbermedaillen etwa mit Höcke oder Putin auf den Markt zu bringen. Das macht diese Schmuckstücke nicht nur bei Patrioten, sondern auch bei Sammlern so begehrt.

In den vergangenen Wochen hatten wir zum Teil Lieferschwierigkeiten, weil angesichts des Kundenansturms die Prägeanstalt nicht immer Schritt halten konnte. Doch im Laufe der Woche werden unsere Lager wieder gut gefüllt sein, und wir können ihnen schnellen Versand garantieren – wenn Sie jetzt bestellen. Was gibt es Originelleres, als COMPACT-Medaillen zu Weihnachten zu verschenken?

NEU! Silbermedaille „Katharina die Große“

P.S. Wenn Sie JETZT etwas in unserem Shop bestellen, erhalten Sie gratis und automatisch obendrauf unsere Spezialausgabe „Das okkulte Reich. Nazis und Esoterik“ (Preis ansonsten 9,90 Euro). Achtung: Dieses Geschenk gibt es nur bis Dienstag, 2.12., 24 Uhr.‘","https://www.compact-online.de/silberpreis-explodiert-gestern-6-plus-neues-allzeithoch/"
"2025-11-30","Kirk-Attentat: Die Lüge vom Einzeltäter?","Attentate haben den Lauf der Geschichte geprägt – von Cäsars Dolchstoß bis zum Mord an Charlie Kirk. COMPACT 11/2025 zeigt, wie politische Gewalt ganze Epochen veränderte – vom Untergang der römischen Republik über den Ersten Weltkrieg bis zum Amerika unserer Tage.

Wer hat Charlie Kirk wirklich umgebracht? Die offizielle Theorie kann nicht stimmen. Das zeigen wir in unserer November-Ausgabe mit dem Titelthema „Attentate, die die Welt veränderten“. Alle Fakten, alle Hintergründe. Hier bestellen.

COMPACT-TV ist für Sie gratis! Bitte spenden Sie zu unserer Unterstützung unter compact-online.de/unterstuetzen.","https://www.compact-online.de/kirk-attentat-die-luege-vom-einzeltaeter/"
"2025-11-30","Sotschi exklusiv: AfD auf großer Weltbühne!","Die globale Machttektonik verschiebt sich. Vor diesem Hintergrund bewegt sich die AfD auch auf die BRICS-Staaten zu. Die AfDler Steffen Kotré, Hans Neuhoff und Jörg Urban sind gegen alle Widerstände ins russische Sotschi gereist, um erste Kontakte zu knüpfen.

Dominik Reichert hat sie als einziger deutscher Journalist begleitet.

COMPACT-TV ist für Sie gratis! Bitte spenden Sie zu unserer Unterstützung unter compact-online.de/unterstuetzen.","https://www.compact-online.de/sotschi-exklusiv-afd-auf-grosser-weltbuehne/"
"2025-11-30","Gießen: Antifa nach Gewalteskalation im Siegesrausch","Die Barrikaden sind geräumt, das Pfefferspray verflogen, die Polizei abgerückt – einen Tag nach den schweren Ausschreitungen von Gießen beginnt die politische Aufarbeitung. Dabei feiert die Antifa ihren „Erfolg“. Tatsächlich dürfte die Gewaltorgie politisch vor allem der AfD nützen. Politikwissenschaftler Werner J. Patzelt analysiert den Erfolg der Partei exzellent. Sein bemerkenswertes Buch „Das blaue Wunder“ über den Aufstieg der Blauen ist jetzt im COMPACT-Shop erhältlich. Hier mehr erfahren.

Die „ganzen Erfahrungen [seien] kaum in Worte [zu] fassen“, es zeige, was möglich sei, „wenn wir uns organisieren, zusammenschließen und zusammenhalten“. Oder: „Es war episch. Fühlt euch umarmt“. Diese Auszüge entstammen aus internen Chatgruppen der Antifa-Szene und wurden durch das alternative Nachrichtenportal Apollo News veröffentlicht. Die linksextreme Szene feiert die Ereignisse von Gießen, wo durch schwerste Ausschreitungen, die Blockade von Bundesstraßen und Autobahnen, sowie Angriffen auf AfD-Vertreter, die Gründungsveranstaltung der „Generation Deutschland“ massiv gestört wurde, als Erfolg. Einmal mehr zeigt sich: Die politische Verharmlosung der Antifa muss aufhören, sie müssen wie Terroristen behandelt werden.

Polizei ging nur zaghaft vor

Doch genau das Gegenteil war in Gießen der Fall: Zwar gab es, auf den unteren Ebenen, einzelne Polizeigruppen, die durchaus konsequent und rabiat gegen die vermummten Krawallmacher vorgingen. Von den politischen Ebenen, insbesondere dem Innenministerium und dem Polizeipräsidenten, gab es für ein hartes Vorgehen jedoch keine Rückendeckung.

Warum wurden die Extremisten nicht schon auf dem Weg nach Gießen, an ihren jeweiligen Startpunkten, abgefangen und mit Platzverweisen belegt? Immerhin wurde durch die Antifa zu keinem Zeitpunkt ein Hehl daraus gemacht, die Veranstaltung verhindern zu wollen. Blockaden und Nötigung schützt das Versammlungsrecht nicht.

Unser Geschenk für Sie! COMPACT-Geschichte „Das okkulte Reich“ betritt die absoluten Tabuzonen
 der Forschung zum Dritten Reich: Hitlers Magier, Himmlers Mystiker, Wewelsburg und Ahnenerbe. Diese Ausgabe (84 Seiten, sonst 9,90 Euro) VERSCHENKEN wir an alle Kunden, die bis Dienstag (2. Dezember 2025, 24 Uhr) etwas in unserem Shop bestellen. Nutzen Sie die Gelegenheit: Decken Sie sich ein mit unseren Feuerzeugen, Magazinen, Spezial-Ausgaben, Silber-Medaillen, DVDs und anderen Produkten. Zu wirklich jeder Bestellung gibt es die GRATIS-Ausgabe obendrauf!  Hier geht’s zur Bestellung und damit automatisch zum Geschenk!

Warum hat die Polizei keine Vorkehrungen getroffen, um zentrale Verkehrsadern zu schützen, obwohl wochenlang dazu aufgerufen wurde, diese zu besetzen?

Weshalb wurden Straftäter, die etwa Autobahnen blockierten oder aus deren Pulks heraus es zu Angriffen kam, wie auf ein Auto Berliner AfD-Vertreter oder den Bundestagsabgeordneten Julian Schmidt, der von einer vermummten Gruppe angegriffen wurde, nicht festgesetzt und ihre Personalien erfasst?

Überall in Gießen standen sich Polizisten und Anhänger der linksextremen Szene gegenüber. Foto: Weichreite TV

Das sind Fragen, die einer politischen Antwort bedürfen, es drängt sich aber der Verdacht auf: Bilder eines konsequenten Vorgehens gegen linksextreme Demonstranten waren politisch schlichtweg nicht gewollt. So hatte die Antifa-Szene einmal mehr Narrenfreiheit. Und jetzt allen Grund dazu, ihren Erfolg zu feiern, der sie in der Zukunft zu ähnlichen Aktionen ermuntern wird.

Kein frühzeitiges Vorgehen gegen Störer

Tatsächlich mobilisierte die Polizei insgesamt 6000 Polizisten, um den Veranstaltungsort zu sichern – was auch rund um die Messehallen weitgehend gelang. Wenn jedoch diese Einheiten ansonsten zur Zurückhaltung angewiesen werden, statt frühzeitig gegen Störer – und das ist im Zweifel jeder vermummte Antifa-Anhänger, der sich in Gießen zeigt – vorzugehen, bleibt eine solch hohe Zahl eine kosmetische Angabe fürs Papier und es stellt sich die Frage, wie es bei zukünftigen Parteitagen und ähnlichen Veranstaltungen ablaufen soll. Kommen nächstes Mal 10.000 oder 15.000 Polizisten? Denen wieder befohlen wird, Samthandschuhe anzulegen? Oder reichen vielleicht sogar 1000, die von Anfang an klar machen: Friedliche Demonstrationen, ja, aber Blockaden oder gar Gewalttaten, nein. Die Entscheidung wird jedoch nicht von der Polizei vor Ort getroffen, sondern in den warmen Büros ihrer Dienstvorgesetzten…


Wer auf Hass und Gewalt setzt, wird auf lange Sicht politisch scheitern – die AfD wird weiter von den Schikanen gegen die stärkste Oppositionskraft profitieren. Politikwissenschaftler Werner J. Patzelt analysiert den Erfolg der blauen Partei exzellent. Sein bemerkenswertes Buch „Das blaue Wunder“ über den Aufstieg der Blauen ist jetzt im COMPACT-Shop erhältlich. Jetzt bestellen!","https://www.compact-online.de/giessen-antifa-nach-gewalteskalation-im-siegesrausch/"
"2025-11-30","Luzifers Troubadour","Otto Rahn auf den Spuren des Grals. In Südfrankreich begab sich Otto Rahn auf die Suche nach dem Heiligen Gral. Dann ließ er sich mit dem Teufel ein – und zerbrach daran. Dieser Artikel erschien im COMPACT-Geschichte 14: „Das okkulte Reich“. _ von Gerhard Hallstatt Sturmgeweiht auf steilen Felsen sah ich die Burg Quéribus in wenigen hundert Metern Entfernung. Wie ein Falke ruhte sie auf einer steinernen Faust – dort im südfranzösischen Languedoc, der heutigen

Dieser Inhalt aus unserer Printausgabe ist registrierten Benutzern vorbehalten.

Bitte loggen Sie sich hier ein, oder holen Sie sich jetzt den Digital - Pass für Smartphone, Tablet und Desktop

Anmelden
Benutzername oder E-Mail-Adresse
Passwort
 Angemeldet bleiben  
Passwort vergessen? Klicke hier, um es zurückzusetzen.","https://www.compact-online.de/luzifers-troubadour/"
"2025-11-30","Weimar: Messer-Migrant stürmt Weihnachtsmarkt","Geht es schon wieder los? Die Weihnachtsmärkte haben erst wenige Tage geöffnet und schon eskaliert die Gewalt – dieses Mal im thüringischen Weimar. Kein Einzelfall: In unserem neuen COMPACT-Spezial „Mädchen. Messer. Morde.“ haben wir analysiert, wie es soweit kommen konnte und eine verheerende Bilanz der letzten zehn Jahre gezogen. Hier mehr erfahren.

Der Angriff begann am Samstagabend (29. November 2025) auf der Schlittschuhbahn des Weihnachtsmarkt in Weimar, wo ein Mann zunächst mehrere Menschen belästigte. Als er von couragierten Bürgern angesprochen wurde, zog der Pöbler, der sich später als 29-jähriger Marokkaner herausstellte, plötzlich ein Messer und richtete es auf die Passanten.

Sofort rückte ein Großaufgebot der Polizei an. Nur durch den Einsatz von Pfefferspray konnte der Straftäter schließlich vor einem Imbiss an der Heinrich-Heine-Straße überwältigt werden, wobei der Mann auch gegen seine Festnahme massiven Widerstand leistete. Die Bilanz: Drei Verletzte.

In der Folge kam es zu erheblichen Verkehrsbehinderungen rund um den Weihnachtsmarkt, u.a. rückte die Spurensicherung an, um Beweismittel sicherzustellen.

Unser Geschenk für Sie! COMPACT-Geschichte „Das okkulte Reich“ betritt die absoluten Tabuzonen
 der Forschung zum Dritten Reich: Hitlers Magier, Himmlers Mystiker, Wewelsburg und Ahnenerbe. Diese Ausgabe (84 Seiten, sonst 9,90 Euro) VERSCHENKEN wir an alle Kunden, die bis Dienstag (2. Dezember 2025, 24 Uhr) etwas in unserem Shop bestellen. Nutzen Sie die Gelegenheit: Decken Sie sich ein mit unseren Feuerzeugen, Magazinen, Spezial-Ausgaben, Silber-Medaillen, DVDs und anderen Produkten. Zu wirklich jeder Bestellung gibt es die GRATIS-Ausgabe obendrauf!  Hier geht’s zur Bestellung und damit automatisch zum Geschenk!

Vorfall weckt Erinnerungen an Magdeburger Attentat

Beinahe wäre der erste Weihnachtsmarkt-Tote der Saison zu beklagen gewesen. Und wieder hat der Täter einen Migrationshintergrund. Noch kein Jahr ist es her, als der Attentäter Taleb al-Abdulmohsen in Magdeburg über den Weihnachtsmarkt raste und fünf Menschen ermordete. Während der Prozess gegen den ehemaligen Arzt, der sich mit gefälschten Papieren den Zugang zum Medizinwesen erschlichen hatte, andauert, hat sich die Sicherheit in unseren Innenstädten nicht verbessert. Im Gegenteil. Und so ist zu befürchten, dass die fröhliche Weihnachtszeit auch 2025 von immer mehr Gewalt überschattet wird.

Auf dem Magdeburger Weinachtsmarkt liegen tote und verletzte Menschen. Foto: privat

Die etablierten Parteien haben diesen Zuständen, die wir jetzt mitten in Deutschland erleben, den Nährboden bereitet. In unserem neuen COMPACT-Spezial „Mädchen. Messer. Morde.“ haben wir diese Gewalt analysiert und eine verheerende Bilanz der letzten zehn Jahre gezogen. Dieses Heft dürfen Sie nicht verpassen, es soll eine Warnung für die Zukunft sein. Jetzt bestellen!","https://www.compact-online.de/weimar-messer-migrant-stuermt-weihnachtsmarkt/"
"2025-11-30","Umfrage: AfD wieder auf Allzeithoch","Die AfD bleibt die beliebteste Partei Deutschlands – das zeigt auch eine neue Umfrage, bei der ein Allzeithoch erreicht wurde. Rund 15 Millionen Bürger unterstützen derzeit die blaue Bewegung. Einer, der ihr Profil geschärft und zur heutigen Größe geformt hat, ist der Thüringer AfD-Chef Björn Höcke. Sie können ihm nicht nur Dank erweisen, sondern sich mit unserer Silbermedaille solidarisch zeigen. Auch perfekt als Weihnachtsgeschenk. Hier mehr zum Höcke-Taler erfahren.

Wäre am heutigen Sonntag die Bundestagswahl, käme die AfD nach einer neuen INSA-Umfrage auf starke 27 %. Und würde damit 2 % vor der Union landen, die bei 25 % stagniert. Ein schwaches Ergebnis für Kanzler Merz, das deutlich unter dem Wert des Wahlgangs im Februar 2025 liegt, der bereits einen Tiefpunkt für CDU und CSU markierte.

Hat allen Grund zum Feiern: Die AfD ist Gewinner der Kommunalwahlen in NRW. Foto: Grok KI-Generator

Stagnieren würden auch alle weiteren Parteien: Die SPD bei 15 %, dahinter die Grünen bei 11 %, knapp gefolgt von der Linkspartei mit 10 %. Den Einzug in den Bundestag verpassen würde das BSW, was bei 4 % gehandelt wird, sowie die FDP mit nur 3 % – für die gelbe Partei dürften die Landtagswahlen 2026, bei denen gleich in drei Bundesländern das Ausscheiden aus den jeweiligen Landtagen droht, ohnehin entscheidend werden.

Unser Geschenk für Sie! COMPACT-Geschichte „Das okkulte Reich“ betritt die absoluten Tabuzonen
 der Forschung zum Dritten Reich: Hitlers Magier, Himmlers Mystiker, Wewelsburg und Ahnenerbe. Diese Ausgabe (84 Seiten, sonst 9,90 Euro) VERSCHENKEN wir an alle Kunden, die bis Dienstag (2. Dezember 2025, 24 Uhr) etwas in unserem Shop bestellen. Nutzen Sie die Gelegenheit: Decken Sie sich ein mit unseren Feuerzeugen, Magazinen, Spezial-Ausgaben, Silber-Medaillen, DVDs und anderen Produkten. Zu wirklich jeder Bestellung gibt es die GRATIS-Ausgabe obendrauf!  Hier geht’s zur Bestellung und damit automatisch zum Geschenk!

Wie lange hält die Merz-Regierung noch?

Zwar sind Umfragen, weitab vom nächsten Wahltermin, eine schöne Momentaufnahme, sagen jedoch wenig über das tatsächliche Abschneiden beim nächsten Wahlgang aus. Außer, wenn dieser schneller kommt, als erwartet: Nicht erst die aktuelle Renten-Debatte zeigt, dass Kanzler Friedrich Merz taumelt, selbst in seiner eigenen Partei umstritten ist. Ob diese Regierung noch drei Jahre durchhält, darf bezweifelt werden. Ganz unabhängig von der Frage, ob das Bundesverfassungsgericht der Beschwerde des BSW folgt und die Neuauszählung der Bundestagswahl anordnet – würde die Wagenknecht-Partei, die bald keine Wagenknecht-Partei mehr sein will, knapp über die 5%-Hürde springen, wäre die Mehrheit von Union und SPD ohnehin Geschichte.

Es könnte deshalb sehr spannend werden. Umso wichtiger ist es, dass die AfD ihre Position weiter verbessert. Um diese Arbeit zu unterstützen, haben wir den Höcke-Taler aus feinstem Silber aufgelegt. Eine verdiente Ehrung für den Thüringer Patrioten und zugleich ein Schmuckstück für jede Sammlung. Jetzt bestellen!","https://www.compact-online.de/umfrage-afd-wieder-auf-allzeithoch/"
"2025-11-30","Wilder Westen: Ermittlungen nach Schießerei in Köln","Die öffentliche Sicherheit existiert in Teilen Deutschlands nur noch auf dem Papier. In der Multikulti-Millionenmetropole Köln hat es jetzt eine Schießerei gegeben. Auf offener Straße, die Mordkommission ermittelt. Diese Zustände zeigen: Wer sich nicht selber schützt, ist heutzutage verloren, es kann jeden treffen. Informieren Sie sich deshalb lieber umfangreich über ihren Eigenschutz – mit dem Ratgeber des Selbstverteidigungsexperten Lars Konarek. Hier mehr erfahren.

Bei einer weihnachtlichen Dinnershow im Kölner Nord-Westen kommt es nahe der Veranstaltungshalle Motorworld am Freitagabend (28. November 2025) gegen 22.00 Uhr zu einem Streit. Es fallen Worte. Plötzlich zieht einer der Beteiligten eine Waffe, eröffnet mit seiner Pistole das Feuer.

Schwer verletzt gehen zwei Männer im Alter von 46 und 53 Jahren, die zuvor die Aufführung der „Weihnachtsengel“ sehen wollten, zu Boden. Werden in ein Krankenhaus eingeliefert, die Ärzte kämpfen um ihr Leben. Und können beide retten.

27-jähriger Schütze festgenommen

Nach kurzer Fahndung gelingt es der Polizei, den Schützen, einen 27-jährigen Mann, festzunehmen. Während die Ermittler umfangreiche Spurensicherungsmaßnahmen durchführen, ist das Motiv der Auseinandersetzung ebenso unklar, wie die Nationalität aller Beteiligten. Was zu Spekulationen führt, denn der Tatort im Stadtteil Ossendorf gilt schon lange als Brennpunkt.

Unser Geschenk für Sie! COMPACT-Geschichte „Das okkulte Reich“ betritt die absoluten Tabuzonen
 der Forschung zum Dritten Reich: Hitlers Magier, Himmlers Mystiker, Wewelsburg und Ahnenerbe. Diese Ausgabe (84 Seiten, sonst 9,90 Euro) VERSCHENKEN wir an alle Kunden, die bis Dienstag (2. Dezember 2025, 24 Uhr) etwas in unserem Shop bestellen. Nutzen Sie die Gelegenheit: Decken Sie sich ein mit unseren Feuerzeugen, Magazinen, Spezial-Ausgaben, Silber-Medaillen, DVDs und anderen Produkten. Zu wirklich jeder Bestellung gibt es die GRATIS-Ausgabe obendrauf!  Hier geht’s zur Bestellung und damit automatisch zum Geschenk!

Aus nichtigem Anlass plötzlich be- oder sogar erschossen zu werden? Mittlerweile ist das keine Seltenheit mehr. Ein Grund mehr, sich nicht auf die Behörden zu verlassen, sondern den Selbstschutz in die eigene Hand zu nehmen. Aber beeilen Sie sich, es wird immer schlimmer: In seinem Ratgeber „Freie Waffen für den Eigenschutz“ zeigt Ihnen Selbstverteidigungsexperte Lars Konarek, wie Sie sich ganz legal gegen Angreifer zur Wehr setzen können. Gerade in heutigen Zeiten unverzichtbar. Jetzt bestellen!","https://www.compact-online.de/wilder-westen-ermittlungen-nach-schiesserei-in-koeln/"
