"Date","Title","Inhalt","URL"
"2026-01-20","Vor Ort: Antifa belagert Naidoo-Konzert!","Willkommen zurück im «Mainstream»! Xavier Naidoo tritt wieder im großen Stil auf, heute Abend in Berlin. Doch Linksextremisten haben längst ein Feindbild in dem querdenkenden Künstler entdeckt.

Da half auch sein Rückzug aus dem politischen Geschehen nichts. Nun wird sein Konzert von Antifa-Gruppen belagert. Was passiert da vor Ort und wie reagieren die Stadt und seine Fans auf die Krawallmacher?Alle Stimmen und Eindrücke sehen Sie jetzt im Brennpunkt des Tages!


Nur noch HEUTE bis 24:00 Uhr die wesentlich günstigeren Preise für unser COMPACT-Silber sichern! Schauen Sie in unserem Shop vorbei und sparen Sie 15 Euro pro Medaille!","https://www.compact-online.de/vor-ort-antifa-belagert-naidoo-konzert/"
"2026-01-20","Nur noch bis 24 Uhr: COMPACT-Silber zum alten Preis!","Bis zum 20. Januar 2026 verkaufen wir unsere Silbermedaillen noch zum alten Preis. Danach müssen wir unsere Preise der Kursexplosion des Edelmetalls von fast 100 Prozent seit November anpassen. Deswegen: Jetzt bestellen.

Der Silberpreis spielt verrückt. Allein ab dem 10. Januar ist der Preis für die Unze um über zehn Euro angestiegen, das sind knapp 15 Prozent. Seit Anfang November 2025 beträgt der Anstieg pro Unze fast 100 Prozent: Am 4. November lag er bei 40,99 Euro, am heutigen 18. Januar liegt er bei fast 78 Euro.

Silber: Ein sicherer Hafen in Krisenzeiten. Foto: CodedeatH33 | Shutterstock.com

COMPACT hat den Preis für unsere Silbermedaillen trotz der Kursexplosion seit November stabil gehalten. Das ist jetzt nicht mehr möglich, da sich die Entwicklungen überschlagen. Um es vorzurechnen: Seit November stieg die Unze um fast 40 Euro. Unsere Silbermedaillen haben eine halbe Unze, die wurde allein vom Rohmaterial her also um knapp 20 Euro teurer. Wir werden nicht den vollen Betrag an unsere Kunden weitergeben, aber zumindest 15 Euro müssen wir draufschlagen. Der genaue Betrag ergibt sich aus der Kursentwicklung der nächsten Tage.

Countdown bis zum 20. Januar

Für Sie als Kunden ist wichtig: Wir garantieren den bisherigen Preis von 84,95 pro COMPACT-Medaille bis zum 20. Januar (Dienstag) 24 Uhr. Ab dann müssen Sie mit einer Preiserhöhung von mindestens 15 Euro rechnen. Bestellen Sie jetzt und sichern Sie sich den alten Preis.

◾️Die Gründe für die Preisentwicklung sind klar:

◾️Die Anleger fliehen aus den Papierwährungen, vor allem aus dem Dollar. Grund: Die Schuldenkrise vor allem der USA. Ausführlich dazu in COMPACT 1/2026.

◾️Die Silberförderung liegt seit Jahren unter der Nachfrage. Vor allem die Rüstung braucht Silber.

◾️Die aggressive Außenpolitik der USA – Venezuela, Grönland, Iran – treibt die Rüstung und verunsichert die Anleger immer stärker. Die Finanzmärkte misstrauen Trump und treibt die Kurse bei Gold und Silber, wobei Silber noch stärker hochschießt.

Jetzt den Silber-Bullen reiten

Gerade deshalb sind die Silber-Medaillen im COMPACT-Shop ein absoluter Renner. Ob Höcke-Taler, die Kanzlermedaille Alice Weidel, die Druschba-Medaille oder die Putin-Medaille – immer mehr unserer Freunde und Kunden sichern sich die edlen Stücke.

Auch unsere neuen Silberstücke finden reißenden Absatz: die Medaille zu Ehren von Katharina der Großen, der deutschen Zarin, und die Interkosmos-Medaille zu Ehren von Sigmund Jähn, dem ersten Deutschen im All, und seinem russischen Kollegen Juri Gagarin.

Die vier Medaillen zur Würdigung der deutsch-russischen Freundschaft (Putin, Druschba, Katharina, Interkosmos) gibt es auch als Set im edlen Rahmen – ist auch ein tolles Geschenk! Rahmen einzeln hier – wenn Sie schon ein paar der Medaillen haben.

Eine Kurskorrektur nach unten kann es immer geben. Aber die fundamentalen Daten sprechen dafür, dass sich die Preisentwicklung fortsetzen wird. Silber ist, im Gegensatz zu Papiergeld, ein relativ sicherer Anker zur Rettung ihrer Vermögen. Im Falle der COMPACT-Medaillen kommt der Seltenheitswert dazu: Medaillen für Weidel, Putin, Höcke, Druschba – das traut sich nur COMPACT.

Der kluge Investor geht jetzt in Edelmetalle. Bestellen Sie COMPACT-Medaillen JETZT, bevor wir ab 20. Januar 24 Uhr den Preis erhöhen müssen.","https://www.compact-online.de/kursexplosion-compact-muss-silberpreis-erhoehen/"
"2026-01-20","Protest gegen linke Kulturschickeria","Eine weitere Stimme des Protestes! Schauspieler Heiner Lauterbach sorgt mit deutlichen Worten gegen eine linke Kulturschickeria für Aufmerksamkeit. Das ist wichtig, denn die woke Blase verfügt mittlerweile über reichlich Macht und Einfluss. Das hat fatale Folgen. Dazu liefern wir unser Aufklärungspaket „1.000 Seiten BRD-Diktatur“, jetzt für 14,99 Euro statt 79,75 Euro. Hier mehr erfahren.

Der Schauspieler Heiner Lauterbach sorgt mit deutlichen politischen Aussagen erneut für Aufmerksamkeit. In einem Interview mit der Welt äußerte der 72-Jährige scharfe Kritik an der politischen Ausrichtung vieler Kulturschaffender, an der Berichterstattung in den Medien sowie an der Arbeit der aktuellen Bundesregierung.

Lauterbach zeigt sich beispielsweise irritiert darüber, dass er in der Kunst- und Kulturszene eine überwiegend linke Haltung wahrnehmen müsse. Diese Tendenz führt er auf historische Prägungen zurück, die ihrer ursprünglichen kritischen Offenheit beraubt worden seien. Was früher aus dem Wunsch entstanden sei, sich mit gesellschaftlich Benachteiligten zu solidarisieren, habe sich seiner Ansicht nach inzwischen zu einer ideologischen Selbstverständlichkeit entwickelt. Heute würden politische Entscheidungen häufig unkritisch unterstützt, solange sie einem linken oder grünen Weltbild entsprächen.

Ohne jedes Augenmaß

Die herrschende Politik sieht Lauterbach ebenfalls kritisch. Zwar betont er, dass er Klimaschutz grundsätzlich befürworte, warnt jedoch davor, diesen ohne Augenmaß umzusetzen. Er spricht von einer Entwicklung, bei der ökologische Ziele seiner Meinung nach zu radikal verfolgt würden, ohne die gesellschaftlichen und wirtschaftlichen Folgen ausreichend zu berücksichtigen.

Auch die tonangebenden Medien nimmt der Schauspieler ins Visier. Nachrichtensendungen wie die Tagesschau meidet er nach eigenen Angaben wegen der Art und Weise, wie die Weltlage dargestellt werde:

„Von den 15 Minuten, die dort über die aktuellen Ereignisse berichtet wird, ärgere ich mich sonst 14. Und wenn das Wetter schlecht wird, auch die fünfzehnte.“

Die Berichterstattung hinterlasse bei ihm überwiegend Frustration, was er als Ausdruck mangelnder Ausgewogenheit empfindet. Insgesamt sieht Lauterbach Medien und Kulturbetrieb politisch ähnlich geprägt.

Kritik an Merz

Über Bundeskanzler Merz sagt Lauternach: „Ich bin unzufrieden damit, dass er nicht konsequent zu dem steht, was er sagt. Wenn er sagt: Schaut euch mal die Städte an, fragt eure Töchter und sich dann junge Damen melden, denen man anmerkt, dass sie vermutlich niemals in ihrem Leben in einem Brennpunkt waren (…)dann hakt er nicht genug nach.“ Mit seinen Aussagen reiht sich Lauterbach in eine wachsende Zahl prominenter Stimmen ein, die eine stärkere Meinungsvielfalt in Kultur, Medien und Politik fordern.

Bestimmen linke Künstler, was wir noch sagen dürfen? Dazu liefern wir unser Aufklärungspaket „1.000 Seiten BRD-Diktatur“, jetzt für 14,99 Euro statt 79,75 Euro. Hier mehr erfahren.","https://www.compact-online.de/protest-gegen-linke-kulturschickeria/"
"2026-01-20","Sex im ICE – bezahlt von der GEZ","Während Pendler mit Verspätungen kämpfen, gönnt sich die ARD eine sinnlich-feministische Hörspielserie über weibliche Lust. Natürlich sexpositiv und natürlich öffentlich-rechtlich finanziert. Anders als beim öffentlich-rechtlichen Rundfunk, bekommen Sie bei uns Inhalte, die sie weiterbringen und informieren. In COMPACT 1/2026: „2026 – Jahr des Goldes“ halten wir Sie über die wichtigsten politischen Themen auf dem Laufenden. Hier mehr erfahren. 

Die ARD hat mit Hilfe unserer Zwangsgebühren von 18,36 Euro monatlich wieder ein besonderes Wunderwerk gezaubert. Und nein, es handelt sich weder um ein neues Social Media Format a la Mädelsabende, noch um eine Dokumentation über einen links-grünen Transaktivisten, sondern um „eine Hörspielserie über die weibliche Lust“.

So, wie sich das gehört. „10 Atemzüge“ war der Vorgänger – ebenfalls eine „sinnlich-feministische Hörspiel-Serie über weibliche Lust im Hier und Jetzt“. Das Setting in „10 Augenblicke“ ist ein liegengebliebener ICE in einer verschneiten Winternacht, der ultimative Sehnsuchtsort, wenn man auf Zugklo-Vibratoren oder polyamore Dreier-Fantasien im ICE steht.

Öffentlich-rechtliche Sexerziehung

Paulina stöhnt wegen ihres ferngesteuerten Spielzeugs. Kim und Annelie sind scharf auf ihre Sitznachbarin. Daniel und Verena bringen das Blind-Date-Format der DB auf Touren, und Zugchefin Katherina hat keinen Bock auf was Festes. Alles natürlich sexpositiv, feministisch und empowernd. Weil nichts sagt weibliche Selbstbestimmung lauter als explizite Stöhnszenen, finanziert von der GEZ-Pflicht.

Im Trailer wird man gleich mit einer Triggerwarnung beglückt:

In den zehn Augenblicken hört ihr Beziehungsdramen, Reisewahnsinn und vor allem jede Menge Sex. Wenn ihr also gerade neben eurem Vater sitzt oder den Teenagersohn von der Schule abholt oder einfach keine Lust habt auf ziemlich bildliche Darstellungen von Sexualität habt, dann hebt euch diese Hörspielserie doch einfach für einen anderen Moment auf.

Danke für die Belehrung. Die öffentlich-rechtliche Sexerziehung für Erwachsene kommt also mal wieder mit pädagogischem Zeigefinger daher. Hauptsache, niemand fühlt sich ausgeschlossen oder heteronormativ gelangweilt. Für öffentlich-finanzierte Stöhnszenen braucht es offenbar mehr Warnhinweise als für Kriegsdokumentationen.

Während also der normale Hörer mit verspäteten Zügen, maroden Bahnhöfen und stinkenden Obdachlosen kämpft, gönnt sich die ARD-Crew eine feuchte Winternacht im liegengebliebenen Zug.

Die Begeisterung der Deutschen Bahn über die Kulissenwahl hielt sich im Übrigen in Grenzen. Eine Sprecherin erklärte: „Die Staffel des erotischen ARD-Hörspiels 10 Augenblicke ist nicht in Zusammenarbeit mit der Deutschen Bahn entstanden“. Das Hörspiel soll dementsprechend nicht Teil des ICE Portals werden.

Wer’s braucht, kann sich ab sofort in der ARD Audiothek beglücken lassen und wer es nicht braucht? Tja, der zahlt trotzdem.

COMPACT 1/2026 widmet sich dem großen Wendepunkt der Weltfinanzen: 2026 – das Jahr des Goldes. Hier erfahren sie warum Gold und Silber nicht mehr aufzuhalten sind, die Inflation kein Unfall ist und, warum 2026 kein gewöhnliches Jahr ist. Hier bestellen. ","https://www.compact-online.de/sex-im-ice-bezahlt-von-der-gez/"
"2026-01-20","Aufstand der Kleinen","Viktor Timtschenko im Gespräch. Können und sollen Sachsen, Schotten oder Basken eigene Staaten bilden? Feldzug gegen die Nation heißt das neue Buch eines ukrainisch-deutschen Schriftstellers – es birgt viel Gedankenfutter für strategische Debatten. _ Viktor Timtschenko im Gespräch mit Jürgen Elsässer Elsässer: Wir beide sind uns im Grundsatz einig, es geht um die Verteidigung der Nation gegen den Globalismus. Trotzdem haben wir einige strategische Streitfragen zu klären. Selbständige Nationen auf einer starken ethnischen Basis sind natürlich

Dieser Inhalt aus unserer Printausgabe ist registrierten Benutzern vorbehalten.

Bitte loggen Sie sich hier ein, oder holen Sie sich jetzt den Digital - Pass für Smartphone, Tablet und Desktop

Anmelden
Benutzername oder E-Mail-Adresse
Passwort
 Angemeldet bleiben  
Passwort vergessen? Klicke hier, um es zurückzusetzen.","https://www.compact-online.de/aufstand-der-kleinen/"
"2026-01-20","Xavier Naidoo in Berlin – Wird es eskalieren?","Xavier Naidoo ist zurück auf der Bühne. Doch sein Comeback stößt nicht überall auf Begeisterung. Für seine Auftritte in Berlin wurden Antifa-Demonstrationen angekündigt. Für Fans und alle, die ihn jenseits der Mainstream-Propaganda kennenlernen wollen: COMPACT Edition Naidoo: Sein Leben, seine Lieder, seine Wut liefert ein umfassendes Bild. Hier mehr erfahren.

Die Uber Arena in Berlin-Friedrichshain wird zum Brennpunkt: Xavier Naidoo gibt zwei ausverkaufte Konzerte im Rahmen seiner „Bei meiner Seele“-Comeback-Tour, und direkt davor ist eine Demonstration unter dem Titel „Keine Bühne für Antisemitismus  angemeldet.

Die Polizei rechnet mit erheblichen Menschenansammlungen, möglichen Begegnungen von Fans und Gegendemonstranten und nicht auszuschließenden Zwischenfällen.

Markiert als Verschwörungstheoretiker

In den letzten Jahren, vor allem in der Corona-Zeit, hat es Xavier Naidoo wirklich nicht leicht gehabt: Der Musiker galt als einer der wenigen Promis, die mutig ihre Stimme gegen das Unrecht erhoben. Als Dank wurde er als „Verschwörungstheoretiker“ etikettiert, es gab in der Folge Druck auf Konzertveranstaltungen mit ihm. Der Mainstream cancelte sein vormaliges Lieblingskind nach allen Regeln der Kunst.  Naidoo ließ sich zunächst nicht beeindrucken, zog sich zuletzt dann aber doch zurück.

Seit Dezember 2025 startet er wieder durch! Seine große Comeback-Tour begann in Köln, es gab weitere Konzerte in Städten wie München, Wien und Hamburg. Heute und morgen steht Berlin auf dem Programm.

Seine Wiederkehr empfinden insbesondere Impf-Jünger als Provokation. Sie rufen heute zu einer Intoleranz-Demo gegen den Künstler auf, wollen seine Anhänger einschüchtern.  Ob das die Konzertbesucher abschrecken wird?

Schalten Sie heute Abend den Brennpunkt von COMPACT-TV ein, unser Team scheut keinen Aufwand und berichtet für unsere Zuschauer live vor Ort.

Ein Muss für alle Fans – und solche, die es werden wollen: In unserer Biografie-Edition Naidoo: Sein Leben, seine Lieder, seine Wut zeichnen wir nicht nur den Werdegang des vielfach ausgezeichneten Künstlers nach, sondern erklären auch, welche Erlebnisse und Erfahrungen ihn zu dem gemacht haben, was er heute ist. Lesen Sie, welche religiösen und spirituellen Erkenntnisse ihn geprägt haben. Hier bestellen.","https://www.compact-online.de/xavier-naidoo-in-berlin-wird-es-eskalieren/"
"2026-01-20","Weimer-Gipfel: Die Absageflut","Der Ludwig-Erhard-Gipfel steckt in der wohlverdienten. Sinnkrise. Vorbei die Zeiten, in denen die BRD-Elite bei Familie Weimer ein- und ausging. Nach Korruptionsvorwürfen laufen Figuren wie Merz und Söder vor dem „deutschen Davos“ davon. Alle Fakten zur Tegernsee-Connection finden sich in der aktuellen Ausgabe des COMPACT-Magazins. Hier mehr erfahren.

Gegen Schickeria-Treffen ist grundsätzlich wenig einzuwenden. In Bayern haben sie sogar in gewisser Weise Tradition. Tegernsee, Alpenpanorama, handverlesenes Publikum, es gilt: „Wer reinkommt, ist drin“. Das mag für gesellschaftliche Zirkel gelten. Für die Demokratie darf es das nicht.

Hauptakteure flüchten

Der Ludwig-Erhard-Gipfel hat den Bogen dramatisch überspannt, hat Nähe, Macht und Geld wie selbstverständlich miteinander verschmolzen, politische Einflussnahme verkauft. Nach dem Auffliegen flüchten jetzt die Hauptdarsteller. Sie Damen und Herren bekommen kalte Füße. Nach den Absagen von Markus Söder, Lars Klingbeil, Dorothee Bär, Thorsten Frei – und inzwischen auch Wirtschaftsministerin Katherina Reiche – ist aus dem einstigen „deutschen Davos“ bereits jetzt eine Provinzveranstaltung mit Seeblick geworden.

Veranstalterin Christiane Goetz-Weimer will das allerdings nicht einsehen. DNA und Historie seien stark genug, um „aktuelle Herausforderungen zu überstrahlen“, glaubt sie. Genau diese selbstgefällige Haltung ist wesentlicher Teil des Problems. Wenn sie jetzt behauptet, es handle sich nur um eine mediale Aufgeregtheit, hat sie nichts begriffen, und ihr feiner Herr Gemahl will auch keine Kratzer im Image einräumen.

Der Gipfel sei dieses Jahr „ohnehin weniger politisch“, heißt es plötzlich. Das wirkt allerdings nicht wie eine strategische Neuausrichtung, sondern eher wie Schadensbegrenzung. Jahrelang lebte die Veranstaltung davon, politische Spitzenkräfte, wirtschaftliche Interessen und exklusive Zugänge zu inszenieren und miteinander zu verkuppeln.

Der Kern der Kritik lässt sich auch durch empörte Zurückweisungen nicht wegmoderieren: Dass zahlungskräftige Teilnehmer privilegierten Zugang zu politischen Entscheidungsträgern erhalten konnten, ist unbestritten. Politische Kultur und demokratischen Abläufe wurden hier mit Füßen getreten.

Dass Wolfram Weimer, ehemaliger Verleger, Mitinitiator des Gipfels und nun Kulturstaatsminister, weiterhin im Zentrum dieser Debatte steht, ist nur folgerichtig. Wer ein Amt bekleidet, das Vertrauen, Unabhängigkeit und öffentliche Integrität verkörpern soll, kann sich nicht darauf zurückziehen, dass alles irgendwie noch erlaubt gewesen sei.

Absurde Rechtfertigungen

Weimer hätte längst Konsequenzen ziehen müssen. Nicht nur, weil ihm persönliches Fehlverhalten anzulasten ist, sondern weil der anhaltende Interessenkonflikt dem Amt schadet. Politische Verantwortung beginnt nicht erst dort, wo Staatsanwälte klingeln. Die reflexhafte Abwehr – inklusive des Verweises auf angebliche Kampagnen, insbesondere von der AfD – ist absurd. Die AfD sie erfindet solche Vorgänge ja nicht. Wer jede Kritik als Diffamierung abtut, verweigert sich der notwendigen Selbstprüfung.

Der Ludwig-Erhard-Gipfel wollte stets mehr scheinen als sein. Er wollte Denkfabrik sein, Denkfabrik, Schaufenster der sozialen Marktwirtschaft. Davon ist 2026 wenig übrig. Vormalige Schirmherren ergreifen die Flucht, Polit-Größen, die sich dort an der Seite der Kanzlers sonnen könnten, leiden unter ständigem Fracksausen. Und so droht für die Zukunft ein geschlossener  geschlossenen Zirkels, der nicht versteht, warum die Öffentlichkeit plötzlich genauer hinsieht.

Wer politische Nähe verkaufen will, darf sich nicht wundern, wenn ihm am Ende niemand mehr die Bühne betritt. Eine Absage des Gipfels wäre ein angemessener Schritt.

Alle Fakten zur Tegernsee-Connection finden sich in der aktuellen Ausgabe des COMPACT-Magazins. Hier bestellen.","https://www.compact-online.de/weimer-gipfel-die-absageflut/"
"2026-01-20","Jetzt Karten für COMPACT-Sommerfest sichern!","Für die COMPACT-Jubiläumsgala am 31. Januar gibt es nur noch 21 Karten – viele, die sich zu viel Zeit gelassen haben, dürften leider leer ausgehen. Deshalb rechtzeitig vorbauen. Buchen Sie jetzt schon ihr Ticket für das COMPACT Sommerfest am 22. August 20026, wie immer auf André Poggenburgs Rittergut  in 06667 Stößen, Nöbeditz 1, von 11 bis 18 Uhr (plus gemütlicher Ausklang).

Schon in den vergangenen Jahren hat sich das COMPACT-Sommerfest zu einem Magneten für die patriotische Opposition in Deutschland entwickelt: 2022 kamen 400 Menschen zusammen, 2023  schon 550, 2024 war die Veranstaltung durch Nancy Faeser verboten, 2025 feierten wir mit knapp 700 Teilnehmern den Sieg im Verbotsverfahren.

Volksfeststimmung und volles Haus beim COMPACT-Sommerfest 2023 in Sachsen-Anhalt. Foto: Paul Klemm.

Dieses Jahr wollen wir an die 1.000 Teilnehmer herankommen, denn unsere Veranstaltung findet zu einem brisanten Zeitpunkt statt: Zwei Wochen vor den Landtagswahlen in Sachsen-Anhalt, wo die AfD auf die absolute Mehrheit hofft und dann den ersten Ministerpräsidenten stellen könnte. Die Altparteien werden mit schmutzigen Mitteln dagegen kämpfen, soviel ist sicher.

Unser „Sommerfest für Frieden und Freiheit“ wird zum Leuchtfeuer der freiheitlichen Kräfte werden. Natürlich können wir zu diesem frühen Zeitpunkt noch keine Referentenliste bekanntgeben – aber Sie können sicher sein, dass Sie alle ihre Lieblinge aus der Opposition wieder einmal live erleben können. Wo COMPACT ist, ist vorn!

Am besten hier gleich buchen und vom Frühbucherrabatt profitieren.

Compact Sommerfest

Ich möchte mich zur Veranstaltung verbindlich anmelden.

„*“ zeigt erforderliche Felder an

Ich möchte mich zur Veranstaltung verbindlich anmelden:
Veranstaltung*
Eintrittskarte Normalzahler 
Menge
*
Preis: 40,00 € Menge 
Eintrittskarte Abonnent / Club-Mitglied (Je Abonnent bzw. Club-Mitglied ist eine Karte verfügbar) 
Menge
*
Preis: 20,00 € Menge 
Hauptteilnehmer / Anmeldende Person
Anrede
Vorname
Nachname*
Strasse*
PLZ*
Ort*
Email*
Telefon
Zahlung
Auswahl der Zahlweise*
 Lastschrift/Bankeinzug
 Kreditkarte/ApplePay/GooglePay usw.
 Rechnung
Bankverbindung*
 Meine Bankverbindung liegt bereits vor.
 Meine Bankverbindung liegt noch nicht vor.
Bestätigung Abbuchung*
 Hiermit ermächtige ich die COMPACT-Magazin GmbH widerruflich, den obenstehenden Teilnahmebetrag umgehend zulasten meines Kontos per Lastschrift einzuziehen.
AGB & Widerrufsbelehrung*
 ja, ich habe die AGB und Wiederrufsbelehrung gelesen und bin damit einverstanden
Ansehen: AGB I Widerrufsbelehrung*
COMPACT-Newsletter
 Ja, gerne erhalte ich außerdem per Email die COMPACT-Nachrichten zugesandt. Diesen Newsletter kann ich jederzeit problemlos wieder abbestellen.
Ihre Nachricht an uns
0 von 500 max. Zeichenanzahl
Summe

 ","https://www.compact-online.de/jetzt-karten-fuer-compact-sommerfest-sichern/"
"2026-01-20","Ein Jahr nach Assad: Syrer bleiben","In der BRD lebt auch gut ein Jahr nach dem Assad-Sturz fast eine Million Syrer. Das geht aus Angaben der Bundesregierung hervor. Von einer mehrfach versprochenen „Abschiebeoffensive“ ist nichts zu spüren. Das hat auch Auswirkungen auf das Sicherheitsgefühl der Deutschen. Dazu finden sich schockierende Fakten in der COMPACT-Spezialausgabe „Mädchen. Messer. Morde“. Hier mehr erfahren.

Die aktuellsten Zahlen des Ausländerzentralregisters stammen vom 30. November 2025. Zu diesem Zeitpunkt hielten sich in der Bundesrepublik Deutschland 940.401 Syrer auf. Das geht aus der Antwort auf eine Anfrage der Linksfraktion im Deutschen Bundestag hervor.

Rückgang durch Einbürgerungen

Mainstream-Medien versuchen uns das als Rückgang zu verkaufen. Denn vor einem Jahr waren es noch 974.000 in der Bundesrepublik registrierte Syrer. Was die Journaille dabei vielfach unerwähnt lässt: Die Zahl ist nicht etwa wegen Ausreisen oder gar Abschiebungen gesunken, sondern angesichts von Einbürgerungen. 2024 wurden 83.150 Syrer mit der bundesdeutschen Staatsbürgerschaft ausgestattet, im Jahre 2023 waren es 75.000.

Wertet man nicht die Staatsbürgerschaft, sondern die Herkunft, dann leben nämlich nicht weniger, sondern 125.000 mehr Syrer in der BRD. Die tatsächlich aufschlussreiche Zahl: In den ersten elf Monaten 2025 entschlossen sich nach großzügigen finanziellen Anreizen ganze 3.707 Syrer freiwillig zur Rückkehr nach Hause. Übrigens: 10.253 bei uns lebende Syrer sind eigentlich ausreisepflichtig, werden aber geduldet.

Raus – aus der Statistik!

Die Welt lässt durchblicken, was politisch Verantwortliche offenbar unter einer Migrationswende verstehen: „Seit Dezember wurden drei Straftäter von der Bundespolizei begleitet per Linienflug nach Syrien abgeschoben.“ Ob es bei dem in Aussicht genommenen Gespräch zwischen Dobrindt und dem syrischen Außenminister Asaad al-Schaibani auch um Abschiebungen gegangen wäre, ist ungeklärt. Der Herr hatte den Termin abgesagt.

Was darüber hinaus vielfach unterschlagen wird, ist folgender Fakt: Eingebürgerte Syrer, die neben der deutschen auch die syrische Staatsangehörigkeit behalten, gelten als Deutsche und entfallen aus den entsprechenden Statistiken.

Schockierende Fakten zur versagenden Migrationspolitik erfahren Sie in der COMPACT-Spezialausgabe „Mädchen. Messer. Morde“. Hier bestellen.","https://www.compact-online.de/ein-jahr-nach-assad-syrer-bleiben/"
"2026-01-20","15 Jahre COMPACT: Die Gala. Noch wenige Restkarten.","Am 31. Januar 2026 feiern wir in Magdeburg den 15. Geburtstag unseres Magazins – mit prominenten Rednern wie Diether Dehm, Markus Krall, Björn Höcke und Kayvan Soufi-Siavash. Jetzt anmelden: am Ende dieses Artikels. Nur noch wenige Restkarten erhältlich!

Wahnsinn: Im Dezember ist es 15 Jahre her, dass COMPACT aus der Taufe gehoben wurde. Das wollen wir mit Ihnen auf einer großen Gala feiern, und zwar  am 31. Januar 2026 in Magdeburg! Als Redner stehen bereits fest:

Der Thüringer AfD-Landeschef Björn Höcke.
Star-Ökonom Dr. Markus Krall.
Das linke Polit-Schlachtross Dr. Diether Dehm
Der berühmte Friedens-Aktivist Kayvan Soufi-Siavash (Ken Jebsen)
Für den festlichen Rahmen sorgt unter anderem eine Konzert-Pianistin!
Für die Zukunft der Familie! Jürgen Elsässerund Thilo Sarrazin
auf der COMPACT-Konferenz im Jahr 2013. Foto: Gründler

Ich selbst werde einen Rückblick auf 15 Jahren COMPACT-Geschichte geben, und dazu wird es in Erstaufführung auch unseren neuer Film geben: „15 Jahre Mut zur Wahrheit“.  Natürlich geht es dabei um unsere großen investigativen Erfolge: Vom NSU-Märchen über Merkels illegale Grenzöffnung, von den Corona-Lügen bis zur Propaganda gegen Russland – bis heute ist der „Mut zur Wahrheit“ unser Markenzeichen.

Mit monatlich über 40.000 verkauften Magazinen und über einer halben Million Youtube-Abonnenten sind wir das bei Weitem reichweitenstärkste Medium der Opposition. Eine Erfolgsgeschichte, die wir auch Ihnen, unseren treuen Lesern, zu verdanken haben – und deswegen wollen mir mit Ihnen gemeinsam feiern.

Die Veranstaltung beginnt um 17 Uhr und endet um 21 Uhr. Einlass ab 16 Uhr. Bitte melden Sie sich für den 31. Januar 2026 möglichst schnell an – sonst ist das Kontingent erschöpft.

COMPACT-Jubiläumsgala

„*“ zeigt erforderliche Felder an

Ich möchte mich zur Veranstaltung verbindlich anmelden:
Veranstaltung*
Eintrittskarte Normalzahler
Menge
Preis: 60,00 € Menge 
Eintrittskarte Abonnent / Club-Mitglied (Je Abonnent bzw. Club-Mitglied ist eine Karte verfügbar)
Menge
Preis: 30,00 € Menge 
Hauptteilnehmer / Anmeldende Person
Anrede
Vorname
Nachname*
Strasse*
PLZ*
Ort*
Email*
Telefon
Zahlung
Auswahl der Zahlweise*
 Lastschrift
 Kreditkarte/ApplePay/GooglePay etc.
 Rechnung
Bankverbindung*
 Meine Bankverbindung liegt bereits vor.
 Meine Bankverbindung liegt noch nicht vor.
Bestätigung Abbuchung*
 Hiermit ermächtige ich die COMPACT-Magazin GmbH widerruflich, den obenstehenden Teilnahmebetrag umgehend zulasten meines Kontos per Lastschrift einzuziehen.
AGB & Widerrufsbelehrung*
 ja, ich habe die AGB und Wiederrufsbelehrung gelesen und bin damit einverstanden
Ansehen: AGB I Widerrufsbelehrung*
COMPACT-Newsletter
 Ja, gerne erhalte ich außerdem per Email die COMPACT-Nachrichten zugesandt. Diesen Newsletter kann ich jederzeit problemlos wieder abbestellen.
Ihre Nachricht an uns
0 von 500 max. Zeichenanzahl
Summe","https://www.compact-online.de/15-jahre-compact-die-jubilaeums-gala/"
