"id","title","teaser","categories","lastModified","created","publishedAt","authors","url","article_text"
"92888","„Flüchtige Nachrichten“: Von der Leyens SMS mit Pfizer-Chef heimlich, still und leise gelöscht!","Während der Corona-Hysterie tauschten die unter Korruptionsverdacht stehende Präsidentin der EU-Kommission und der Boss des Pharma-Giganten Pfizer SMS aus, die im Rahmen der Ermittlungen jetzt offengelegt werden sollten. Was für eine Überraschung: Die Kurznachrichten wurden laut „New York Times“ (NYT) heimlich, still und leise gelöscht! Ursula von der Leyen (CDU) und Pfizer-CEO Albert Bourla hatten […]","EU","2025-08-07T08:54:47+00:00","2025-08-07T08:54:47+00:00","2025-08-07T08:54:47+00:00","","https://deutschlandkurier.de/2025/08/fluechtige-nachrichten-von-der-leyens-sms-mit-pfizer-chef-heimlich-still-und-leise-geloescht/","Während der Corona-Hysterie tauschten die unter Korruptionsverdacht stehende Präsidentin der EU-Kommission und der Boss des Pharma-Giganten Pfizer SMS aus, die im Rahmen der Ermittlungen jetzt offengelegt werden sollten. Was für eine Überraschung: Die Kurznachrichten wurden laut „New York Times“ (NYT) heimlich, still und leise gelöscht!

Ursula von der Leyen (CDU) und Pfizer-CEO Albert Bourla hatten sich die Nachrichten im Jahr 2020 gesendet. Damals bemühten sich die Spitzen der internationalen Politik fieberhaft darum, im Rennen um die massenweise Beschaffung experimenteller mRNA-Impfstoffe der bzw. die Erste zu sein. Vor allem die EU-Kommissionspräsidentin bot eifrig mit. Der Schaden, der den europäischen Steuerzahlern durch die anschließende Überbeschaffung hinsichtlich ihrer Nebenwirkungen völlig unerforschter Vakzine entstand, geht in die Milliarden.

Die renommierte „New York Times“ hatte die Brüsseler Kommission deshalb auf Herausgabe der SMS verklagt. Von der Leyen hatte sich zuvor geweigert, diese offenzulegen. Im Mai urteilte ein Gericht im belgischen Lüttich, die Kommission habe keine glaubwürdige Erklärung für die Verweigerung des Zugangs geliefert.

Ohne Belang für die Öffentlichkeit

In einem Brief an die „NYT“ erklärt die Kommission nun, von der Leyens Kabinettschef habe angeblich erst im vergangenen Monat das von der Kommissionschefin verwendete Mobiltelefon und die darauf installierte Signal-App überprüft und keine Nachrichten gefunden, die der Beschreibung der US-Zeitung entsprechen würden. Zuvor sei aber eine Prüfung des Gerätes bereits im Jahr 2021 erfolgt. Damals sei klar geworden, dass die SMS mit Bourla lediglich dazu gedient hätten, die erforderlichen Telefonate zwischen von der Leyen und dem Pfizer-CEO zu koordinieren. Daher seien die Nachrichten nicht als offizielle Dokumente aufbewahrt worden.

Die Kommission behauptet jetzt, es habe sich um „flüchtige“ elektronische Mitteilungen gehandelt. Daher seien sie für eine Veröffentlichung nicht von Interesse gewesen. Wie gesagt: Ein Schelm…"
"92891","Ukraine-Frieden: Dreiergipfel Trump-Putin-Selenskyj schon nächste Woche?","„Die Chancen stehen gut“, sagt US-Präsident Donald Trump zu einem Treffen mit Kreml-Chef Wladimir Putin und dem ukrainischen Präsidenten Wolodymyr Selenskyj. Er wolle sich „sehr bald“ mit beiden zu Gesprächen über ein Ende des Ukraine-Krieges treffen. Man habe sich aber noch nicht festgelegt, wo das Gespräch stattfinden könnte, antwortete Trump auf Reporterfragen in Washington weiter. […]","Ukraine","2025-08-07T08:56:36+00:00","2025-08-07T08:56:36+00:00","2025-08-07T08:56:36+00:00","","https://deutschlandkurier.de/2025/08/ukraine-frieden-dreiergipfel-trump-putin-selenskyj-schon-naechste-woche/","„Die Chancen stehen gut“, sagt US-Präsident Donald Trump zu einem Treffen mit Kreml-Chef Wladimir Putin und dem ukrainischen Präsidenten Wolodymyr Selenskyj. Er wolle sich „sehr bald“ mit beiden zu Gesprächen über ein Ende des Ukraine-Krieges treffen.

Man habe sich aber noch nicht festgelegt, wo das Gespräch stattfinden könnte, antwortete Trump auf Reporterfragen in Washington weiter. Der US-Präsident hatte zuvor auf der Plattform Truth Social geschrieben, sein Unterhändler Steve Witkoff habe ein „äußerst produktives“ Treffen mit Putin gehabt.

Details nannte Trump nicht. Er selbst habe aber danach einige der europäischen Verbündeten informiert – und alle seien sich einig, dass der Krieg beendet werden müsse. Man werde „in den nächsten Tagen und Wochen“ darauf hinarbeiten.

Medien: Treffen vielleicht schon nächste Woche

Die „New York Times“ berichtete unter Berufung auf zwei mit dem Plan vertraute Personen, dass Trump beabsichtige, sich bereits nächste Woche persönlich mit Putin zu treffen. Kurz darauf solle es ein Dreier-Treffen mit Selenskyj geben. Ähnlich berichtete der TV-Sender CNN, der sich unter anderem auch auf eine Quelle aus einer europäischen Regierung berief."
"92894","„Welt“: Bundesregierung stoppt einige linksgrüne Medien-Projekte – Kein Geld mehr für „Correctiv“-Programm?","Laut einem Bericht der „Welt“ beendet die Bundesregierung angeblich mehrere Ampel- Förderprogramme zur „strukturellen Stärkung des Journalismus in Deutschland“. Etwa 20 davon Begünstigte erhalten demnach keine Anschlussfinanzierung. Auch das Lügenportal „Correctiv“ soll teilweise betroffen sein, wie die „Welt“ unter Berufung auf Regierungskreise meldet. Zuletzt hatte diese linksextreme Fake News-Schleuder rund 200.000 Euro für ein Programm […]","Medien","2025-08-07T08:58:34+00:00","2025-08-07T08:58:34+00:00","2025-08-07T08:58:34+00:00","","https://deutschlandkurier.de/2025/08/welt-bundesregierung-stoppt-einige-linksgruene-medien-projekte-kein-geld-mehr-fuer-correctiv-programm/","Laut einem Bericht der „Welt“ beendet die Bundesregierung angeblich mehrere Ampel- Förderprogramme zur „strukturellen Stärkung des Journalismus in Deutschland“. Etwa 20 davon Begünstigte erhalten demnach keine Anschlussfinanzierung. Auch das Lügenportal „Correctiv“ soll teilweise betroffen sein, wie die „Welt“ unter Berufung auf Regierungskreise meldet. Zuletzt hatte diese linksextreme Fake News-Schleuder rund 200.000 Euro für ein Programm „zur Förderung des Lokaljournalismus“ erhalten, das nun auslaufe.

Kein Geld mehr geben soll es laut „Welt“ u.a. für eine KI-Fortbildungsreihe der Deutschen Presse-Agentur (240.536 Euro), für eine telefonische „Helpline“ des Vereins „Netzwerk Recherche“ zur Unterstützung von „Journalisten mit mentalen Belastungen“ (209.371 Euro), für das Programm „Stark für Vielfalt“ der „Neuen deutschen Medienmacherinnen“ (200.000) sowie das Projekt „Fragen & Antworten – Auskunftsrechte kennen und nutzen“ (200.000 Euro)."
"92897","Kreml bestätigt: Putin und Trump planen Treffen in „den kommenden Tagen“","Der Kreml in Moskau hat eine Vereinbarung über ein bevorstehendes Treffen des russischen Präsidenten Wladimir Putin mit seinem US-Kollegen Donald Trump bestätigt. Die Vorbereitungen für den Gipfel in den nächsten Tagen haben begonnen, wie Putins außenpolitischer Berater Juri Uschakow der russischen Nachrichtenagentur Interfax zufolge sagte. Zuvor hatte die US-Seite von solchen Plänen berichtet. Russland stehe […]","Ausland","2025-08-07T09:30:19+00:00","2025-08-07T09:30:19+00:00","2025-08-07T09:30:19+00:00","","https://deutschlandkurier.de/2025/08/kreml-bestaetigt-putin-und-trump-planen-treffen-in-den-kommenden-tagen/","Der Kreml in Moskau hat eine Vereinbarung über ein bevorstehendes Treffen des russischen Präsidenten Wladimir Putin mit seinem US-Kollegen Donald Trump bestätigt. Die Vorbereitungen für den Gipfel in den nächsten Tagen haben begonnen, wie Putins außenpolitischer Berater Juri Uschakow der russischen Nachrichtenagentur Interfax zufolge sagte. Zuvor hatte die US-Seite von solchen Plänen berichtet.

Russland stehe den direkten Gesprächen positiv gegenüber, sagte der Kreml-Vertreter. Demnach war das Treffen Thema bei dem Gespräch Putins am Vortag mit dem US-Sondergesandten Steve Witkoff in Moskau. Witkoff, der zum fünften Mal Putin getroffen hatte, überbrachte laut Kreml «Signale» an Trump. Details hatte Uschakow am Mittwoch aber nicht genannt.

Uschakow: US-Seite will auch Treffen Putins mit Selenskyj

Uschakow bestätigte jedoch nicht, dass auch ein Treffen Putins mit dem ukrainischen Präsidenten Wolodymyr Selenskyj geplant sein soll. «Was die Option eines Dreiertreffens betrifft, über die gestern aus irgendeinem Grund in Washington gesprochen wurde, so wurde diese Option lediglich vom amerikanischen Vertreter während des Treffens im Kreml erwähnt», sagte er mit Blick auf Witkoffs Besuch. Dazu sei nichts Konkretes besprochen worden. Die Gespräche des US-Sondergesandten mit Putin hatte er zuvor als nützlich und konstruktiv bezeichnet. «Wir schlagen vor, uns zunächst auf die Vorbereitung des bilateralen Treffens mit Trump zu konzentrieren, und halten es für wichtig, dass diese Zusammenkunft erfolgreich und fruchtbar ist», betonte Uschakow.

[Mit Material von dpa]"
"92903","Parteikreise: Haseloff macht Weg für Nachfolger frei","Der dienstälteste Ministerpräsident Deutschlands macht Schluss: Sachsen-Anhalts Regierungschef Reiner Haseloff (71) tritt zur Landtagswahl 2026 nicht erneut als CDU-Spitzenkandidat an. Stattdessen will Wirtschaftsminister und CDU-Landeschef Sven Schulze (46) kandidieren, wie die Deutsche Presse-Agentur aus Parteikreisen erfuhr. In Sachsen-Anhalt wird am 6. September 2026 ein neuer Landtag gewählt. Haseloff ist seit 2011 Ministerpräsident. Zunächst führte er […]","Politik","2025-08-07T11:07:50+00:00","2025-08-07T11:07:50+00:00","2025-08-07T11:07:50+00:00","","https://deutschlandkurier.de/2025/08/parteikreise-haseloff-macht-weg-fuer-nachfolger-frei/","Der dienstälteste Ministerpräsident Deutschlands macht Schluss: Sachsen-Anhalts Regierungschef Reiner Haseloff (71) tritt zur Landtagswahl 2026 nicht erneut als CDU-Spitzenkandidat an. Stattdessen will Wirtschaftsminister und CDU-Landeschef Sven Schulze (46) kandidieren, wie die Deutsche Presse-Agentur aus Parteikreisen erfuhr.

In Sachsen-Anhalt wird am 6. September 2026 ein neuer Landtag gewählt. Haseloff ist seit 2011 Ministerpräsident. Zunächst führte er ein schwarz-rotes Bündnis, dann eine schwarz-rot-grüne Koalition und seit 2021 regieren in Sachsen-Anhalt CDU, SPD und FDP gemeinsam.

Schulze ist seit 2021 CDU-Landeschef und seitdem auch Minister für Wirtschaft, Tourismus, Landwirtschaft und Forsten in Haseloffs Kabinett. Der Mann aus dem Harz war zuvor Abgeordneter im Europäischen Parlament.

Für die AfD geht der volksnahe, charismatische und beliebte Landtagsabgeordnete Ulrich Siegmund (34) in das Rennen um das Ministerpräsidentenamt."
"92906","Gastkommentar von Harm Rykena: Warum eine Migranten-Quote an Schulen zu spät kommt und was stattdessen passieren muss!","Der niedersächsische AfD-Landtagsabgeordnete und langjährige Grundschullehrer Harm Rykena hält die von Bundesbildungsministerin Karin Prien (CDU) vorgeschlagene Migranten-Quote an Schulen für sinnlos. Sie würde viel zu spät kommen. Obergrenzen machen für  Rykena ganz woanders Sinn – nämlich bei der Zuwanderung. In einem Gastbeitrag für den Deutschland-Kurier legt der AfD-Bildungsexperte dar, was stattdessen getan werden muss, um […]","Migration","2025-08-07T12:06:36+00:00","2025-08-07T12:06:36+00:00","2025-08-07T12:06:36+00:00","","https://deutschlandkurier.de/2025/08/gastkommentar-von-harm-rykena-warum-eine-migranten-quote-an-schulen-zu-spaet-kommt-und-was-stattdessen-passieren-muss/","Der niedersächsische AfD-Landtagsabgeordnete und langjährige Grundschullehrer Harm Rykena hält die von Bundesbildungsministerin Karin Prien (CDU) vorgeschlagene Migranten-Quote an Schulen für sinnlos. Sie würde viel zu spät kommen. Obergrenzen machen für Rykena ganz woanders Sinn – nämlich bei der Zuwanderung. In einem Gastbeitrag für den Deutschland-Kurier legt der AfD-Bildungsexperte dar, was stattdessen getan werden muss, um das deutsche Bildungssystem zu retten.

Von Harm Rykena*

Wenn der 9-jährige Syrer Saad in der Klasse zwischen Emilia und Paul sitzt, wenn er in der Pause mit Benn und Finn spielt und wenn sein Lehrer in der Klasse von 25 Schülern nur noch vier weitere Kinder mit Migrationshintergrund zu unterrichten hat, dann wird mit ihm alles gut werden. Schnell wird sich der Junge, der vor einigen Monaten mit seinen Eltern aus Aleppo gekommen ist, die deutsche Sprache aneignen und westliche Werte verinnerlichen. Er wird Antisemitismus verurteilen, Frauen achten, das Grundgesetz schätzen und später ein Studium der Ingenieurswissenschaften beginnen.

Eine Quotenregelung sorgt in der erdachten Zuwandererstory für das deutschland- und EU-freundliche Happy End. Ähnlich positives hatte wohl auch die Bundesbildungsministerin Karin Prien im Kopf, als sie beim sogenannten „Politikergrillen“, einem Interview-Format der Welt, jüngst eine Obergrenze für Schüler mit Migrationshintergrund in den Klassen guthieß. Es sei ein „denkbares Modell“.

Prien stieß damit eine bundesweite Debatte an. Grund sind die katastrophalen Zustände an vielen Schulen. Bei einem Migrationsanteil von 90 Prozent oder mehr in manchen Schulklassen werden Lesen, Rechnen und Schreiben zur Nebensache. Stattdessen stehen oft Gewalt, religiöser Fanatismus, Frustration und Jugendkriminalität auf dem Lehrplan. So entstehen bildungspolitische Parallelgesellschaften. Hier die hoffnungslosen Verlierer aus der Brennpunktschule, dort die fitten Schüler, die mit solider Bildung ins Berufsleben starten können. Auch Eltern mit eigener Zuwanderungsgeschichte suchen daher oft gezielt nach Schulen mit einem möglichst geringen Anteil von Migrantenkindern. Sie wissen, dass gerade ihr Nachwuchs am meisten darunter leidet, wenn kaum deutsche Muttersprachler in ihren Klassen sitzen.

Lehrerverbände forderten bereits vor Jahren, die Zahl von Migrantenkindern in den Klassen zu begrenzen. Ist ihr Anteil höher als 35 Prozent sei das Unterrichtsniveau nicht mehr zu halten, heißt es. So weit so gut. Das Ganze klingt vernünftig. Dennoch ist eine Quoten-Debatte im Jahr 2025 in Deutschland vollkommen sinnlos. Die Zuwanderungs-Realität hat sie überholt. Ein paar Zahlen: Laut Mikrozensus für 2024 hatten 42,2 Prozent der Schüler an allgemein- und berufsbildenden Schulen in Deutschland einen Migrationshintergrund. Die Zahlen steigen stetig. 2023 lagen sie noch bei 41,6 Prozent. Schon damals betrug der Anteil von Personen mit Migrationshintergrund im Alter zwischen 6 und 17 Jahren in sechs Bundesländern bereits mehr als 50 Prozent. Spitzenreiter war die Hansestadt Bremen mit 64,6 Prozent, so der Sachverständigenrat für Integration und Migration.

Ein Zeitsprung in die Gegenwart: Im Schuljahr 2024/2025 hatten von rund 11,4 Millionen Schülern in Deutschland 1,9 Millionen einen ausländischen Pass. Das entspricht einem Anteil von 16 Prozent. Gegenüber dem Vorjahr stieg ihre Zahl um 6 Prozent, weiß das statistische Bundesamt. Auch dieser Trend wird sich fortsetzen: Die Geburtenraten ausländischer Frauen sind deutlich höher als die der Frauen mit deutscher Staatsangehörigkeit. Der florierende Familiennachzug bei Schutzberechtigten kommt hinzu. So werden immer mehr Schulen zu einem Ort, wo Deutsch zur bedrohten Sprache wird, wo der Koran zur Pflichtlektüre gehört, und Vielfalt vor allem bedeutet, sich mit den eigenen Leuten an die Spitze der Nahrungskette auf dem Vielvölker-Pausenhof zu kämpfen. Wer hier landet, ist zu bedauern, gleich, woher er stammt. Deutschland schult sich Generationen von Bildungsverlierern herbei.

Da sich diese Erkenntnis langsam auch in den Kultusministerien durchgesetzt hat, gibt es Anstrengungen, dem entgegenzuwirken. Bekanntestes Projekt ist das Startchancenprogramm des Bundes. Es gibt vor, sich zuvörderst um Kinder aus „benachteiligten Schichten“ zu kümmern. Tatsächlich werden in den Vergaberichtlinien ganz prominent insbesondere Schulen mit einem exorbitanten Anteil von Kindern mit Migrationshintergrund adressiert.

Dafür werden 20 Milliarden Euro über eine Laufzeit von zehn Jahren – beginnend mit dem Schuljahr 2024/25 – finanziert. Der Bund stellt jährlich bis zu einer Milliarde Euro zur Verfügung. Die Länder beteiligen sich in gleichem Umfang. Diese Mittel werden an etwa 4.000 Schulen verteilt. Die Erfolgsaussichten sind ungewiss. So werden bereits 70 Prozent der Mittel einerseits für Baumaßnahmen und andererseits für sogenannte Schulentwicklungsprogramme verplant. Hinter diesem Begriff versteckt sich ein Umbau des Unterrichtskonzepts hin zu einem projektbasierten System, in dem die Lehrkraft überwiegend begleitet und die Schüler selbst lernen – oder erfahrungsgemäß auch nicht. Rätselhaft bleibt, wie dadurch das ehrgeizige Ziel, die Zahl der Schüler mit unzureichenden Kenntnissen im Lesen und Schreiben zu halbieren, erreicht werden soll.

Das alles war erwartbar. Nichts kam überraschend. Die AfD warnt bereits seit Jahren vor den nun offensichtlich gewordenen Zuständen an deutschen Schulen. Thilo Sarrazin prophezeite sie schon 2010 in seinem Bestseller „Deutschland schafft sich ab“. Heute wie damals werden die Mahner von links-grüner Seite wüst beschimpft. Wer die Schul-Misere anspricht, ist Rassist, rechtsextrem und überhaupt eine abscheuliche Figur. Für linientreue Journalisten gehört die Problematik zu jenen unsagbaren Bereichen, über die man weder spricht noch schreibt. Karin Priens Quoten-Träume am Axel-Springer-Grill haben das Thema jetzt immerhin aus der Tabu-Ecke geholt.

Was aber ist wirklich zu tun, wenn die Obergrenzen-Idee um Jahre zu spät kommt? Das Überleben unserer Schulen als funktionale Einheiten steht auf dem Spiel! Lebenswichtig sind dabei zunächst drei Dinge: Deutsch, Deutsch und nochmals Deutsch. Wir brauchen also für Neuankömmlinge verpflichtende Sprachkurse bevor sie in den Regelklassen beschult werden. Ebenso braucht es ein streng auf Leistung ausgerichtetes Lernklima. Vermittelt werden müssen die deutsche Leitkultur und der westliche Wertekanon. Auch deswegen sollte ein gemeinsamer Ethikunterricht den Religionsunterricht ersetzen. Was sich zunächst widersprüchlich anhört, hilft den teilweise übermächtigen islamischen Einfluss in vielen Schulen zurückzudrängen.

Die allerwichtigste Maßnahme findet aber nicht in den Schulklassen statt, sondern an unseren Grenzen: Genau hier braucht es eine strenge Obergrenze. Sie muss sich danach richten, was unseren Kindern in den Schulen zuzumuten ist. Stand heute wäre eine Obergrenze nahe der Nulllinie angebracht.

*Harm Rykena (61), Vater von drei erwachsenen Kindern, hat über viele Jahre Unterrichtserfahrung gesammelt. Nach dem Lehramtsstudium für Grund- und Hauptschulen an der Universität Hannover war er zunächst an einer Schule im Landkreis Cloppenburg tätig, von 2000 bis 2017 dann stellvertretender Leiter der Grundschule Ahlhorn in Großenkneten (Landkreis Oldenburg). Seit 2017 sitzt er als Abgeordneter der AfD im Niedersächsischen Landtag. Als bildungspolitischer Sprecher seiner Fraktion kämpft Rykena für ein leistungsfähiges und differenziertes Schulsystem. Eines, das den Schülern gerecht wird und nicht den linksgrünen Ideologen."
"92910","Experten entsetzt: Das kostet das Rentenpaket der Regierung die Steuerzahler!","Das Milliarden Euro teure Rentenpaket der schwarz-roten Koalition stößt bei Experten auf ein überwiegend vernichtendes Urteil. Tenor: Die Finanzierung der Renten wird zum Fass ohne Boden – und zwar für jüngere Generationen und für die Steuerzahler! Laut Kabinettsbeschluss soll das Rentenniveau (Standardrente/Durchschnittseinkommen) bei 48 Prozent bis 2031 festgeschrieben werden („Haltelinie“). Damit soll verhindert werden, dass […]","Politik","2025-08-07T12:08:50+00:00","2025-08-07T12:08:50+00:00","2025-08-07T12:08:50+00:00","","https://deutschlandkurier.de/2025/08/experten-entsetzt-das-kostet-das-rentenpaket-der-regierung-die-steuerzahler/","Das Milliarden Euro teure Rentenpaket der schwarz-roten Koalition stößt bei Experten auf ein überwiegend vernichtendes Urteil. Tenor: Die Finanzierung der Renten wird zum Fass ohne Boden – und zwar für jüngere Generationen und für die Steuerzahler!

Laut Kabinettsbeschluss soll das Rentenniveau (Standardrente/Durchschnittseinkommen) bei 48 Prozent bis 2031 festgeschrieben werden („Haltelinie“). Damit soll verhindert werden, dass die Renten langsamer steigen als die Löhne. Außerdem sollen Mütter, deren Kinder vor 1992 geboren sind, künftig mehr Rente bekommen -pro Kind etwa 20 Euro mehr monatlich. Arbeitsministerin Bärbel Bas (SPD) jauchzt: „Die Rente bleibt stabil und gerecht.“

Doch um welchen Preis? Experten sind entsetzt: Das Rentenpaket der Regierung kostet die Steuerzahler, mithin vor allem jüngere Generationen, Unsummen!

▶ Allein die von der CSU durchgesetzte Mütterrente kostet ab 2027 jährlich rund fünf Milliarden Euro. Hinzu kommt die sogenannte „Haltelinie“ ab 2029 mit 3,6 Milliarden Euro. Das bedeutet: 18,5 Milliarden Euro Kosten allein bis 2029.

Im Folgejahr 2030 kommen für die „Haltelinie“ 9,3 Milliarden Euro hinzu, 2031 rund 11 Milliarden. Gesamtkosten: 48,8 Milliarden Euro!

Ökonomen schlagen die Hände über dem Kopf zusammen. Der Wirtschaftsweise Prof. Martin Werding (Uni Bochum) warnt: „Statt weitere Ausgaben zu beschließen, wäre es jetzt an der Zeit, über vertretbare Einsparungen im Rentensystem zu sprechen.“

Prof. Christian Hagist (Otto Beisheim School of Management) sagt voraus: „Die Belastung des Bundeshaushalts steigt dauerhaft um etwa zehn Prozent. Das bedeutet, dass zukünftig bis zu 28 Prozent aller Steuereinnahmen des Bundes direkt in die Umlage der gesetzlichen Rentenversicherung fließen würden.“ Dafür müsse letztlich der Steuerzahler aufkommen!"
"92913","SPD-Bewerberin wirft das Handtuch: Frauke Brosius-Gersdorf will nicht mehr Verfassungsrichterin werden","Die von der SPD nominierte Potsdamer Professorin Frauke Brosius-Gersdorf steht nicht mehr als Richterin am Bundesverfassungsgericht zur Verfügung. In einer schriftlichen Erklärung hat die Juristin ihren Rückzug erklärt. Als Begründung nannte Brosius-Gersdorf die ablehnende Haltung der Unionsfraktion. Ohne reale Wahlchance sei das Aufrechterhalten ihrer Kandidatur sinnlos. Zudem beschwerte sich die dezidiert linksaktivistisch ausgerichtete Juristin über […]","Politik","2025-08-07T12:22:30+00:00","2025-08-07T12:22:30+00:00","2025-08-07T12:22:30+00:00","","https://deutschlandkurier.de/2025/08/spd-bewerberin-wirft-das-handtuch-frauke-brosius-gersdorf-will-nicht-mehr-verfassungsrichterin-werden/","Die von der SPD nominierte Potsdamer Professorin Frauke Brosius-Gersdorf steht nicht mehr als Richterin am Bundesverfassungsgericht zur Verfügung. In einer schriftlichen Erklärung hat die Juristin ihren Rückzug erklärt.

Als Begründung nannte Brosius-Gersdorf die ablehnende Haltung der Unionsfraktion. Ohne reale Wahlchance sei das Aufrechterhalten ihrer Kandidatur sinnlos. Zudem beschwerte sich die dezidiert linksaktivistisch ausgerichtete Juristin über eine „Diffamierung“ ihrer inhaltlichen Positionen.

Brosius-Gersdorf gilt als explizite Befürworterin eines AfD-Verbots, über das sie im Falle eines Verbotsantrags als Richterin am zweiten Senat des Bundesverfassungsgerichts auch zu entscheiden gehabt hätte. In Fragen des Lebensrechts und des Schutzes von Ehe und Familie vertritt sie extrem linke Positionen, die der ständigen Rechtsprechung des Bundesverfassungsgerichts diametral widersprechen. Exponiert hatte sie sich zudem als Befürworterin einer Corona-Impfpflicht als „verfassungsrechtliche Pflicht“.

Ihre ursprünglich für den 11. Juli angesetzte Wahl war am Widerstand zahlreicher Unions-Abgeordneter gescheitert, nachdem zusätzlich Plagiatsvorwürfe gegen die Doktorarbeit von Brosius-Gersdorf aufgekommen waren. Diese Vorwürfe hatten sich zuletzt erhärtet; der „Plagiatsjäger“ Stefan Weber äußerte den Verdacht, ihr Ehemann Professor Hubertus Gersdorf könnte die Arbeit als „Ghostwriter“ verfasst haben, wogegen sich die Juristin mit einem eher hilflosen Abmahnungsversuch zur Wehr setzte.

Bislang hat die SPD den Vorschlag nicht zurückgezogen. Beobachter erwarten, dass ein nicht weniger radikaler Ersatzkandidat nominiert wird. Zudem ist die zweite SPD-Kandidatin Ann-Katrin Kaufhold, die einer faktischen „Klima“-Diktatur durch ungewählte Richter und Zentralbanken das Wort redet, weiter im Rennen. Die Auseinandersetzung um den Versuch der SPD, linke gesellschaftliche Macht durch den linksaktivistischen Umbau des Bundesverfassungsgerichts zu zementieren, ist mit dem Rückzug von Brosius-Gersdorf nicht beendet."
"92916","„Sleepy“ Reiner Haseloff gibt auf: „Instabilitätsminister“ Schulze wird CDU-Kandidat für die Landtagswahl in Sachsen-Anhalt!","Ein exklusiver Kommentar des Vorsitzenden der AfD-Fraktion im Landtag von Sachsen-Anhalt, Oliver Kirchner.","Mehr","2025-08-07T12:38:53+00:00","2025-08-07T12:38:53+00:00","2025-08-07T12:38:53+00:00","","https://deutschlandkurier.de/2025/08/sleepy-reiner-haseloff-gibt-auf-instabilitaetsminister-schulze-wird-cdu-kandidat-fuer-die-landtagswahl-in-sachsen-anhalt/","Ein exklusiver Kommentar des Vorsitzenden der AfD-Fraktion im Landtag von Sachsen-Anhalt, Oliver Kirchner."
