"id","title","teaser","categories","lastModified","created","publishedAt","authors","url","article_text"
"94547","AfD-Chefin Alice Weidel in Generaldebatte im Bundestag: „Herr Merz, kein Wort (!) von Ihnen zu dem heimtückischen politischen Mord an Charlie Kirk!“","","Politik","2025-09-17T08:25:43+00:00","2025-09-17T08:25:43+00:00","2025-09-17T08:25:43+00:00","","https://deutschlandkurier.de/2025/09/afd-chefin-alice-weidel-in-generaldebatte-im-bundestag-herr-merz-kein-wort-von-ihnen-zu-dem-heimtueckischen-politischen-mord-an-charlie-kirk/",""
"94550","Trump verspricht „zu 100 Prozent“: Antifa wird als terroristische Vereinigung verboten!","Während in Deutschland die sogenannte Antifa teilweise staatlich gefördert wird, ist US-Präsident Donald Trump nach der öffentlichen Ermordung des rechtskonservativen Bürgerrechtlers Charlie Kirk mehr denn je entschlossen, der Hydra aus linksradikalen Organisationen ihre Köpfe abzuschlagen. Dazu gehöre auch die sogenannte Antifa, sagte er vor Reportern im Oval Office. Auf die Frage, ob er diese als […]","Ausland","2025-09-17T09:08:37+00:00","2025-09-17T09:08:37+00:00","2025-09-17T09:08:37+00:00","","https://deutschlandkurier.de/2025/09/trump-verspricht-zu-100-prozent-antifa-wird-als-terroristische-vereinigung-verboten/","Während in Deutschland die sogenannte Antifa teilweise staatlich gefördert wird, ist US-Präsident Donald Trump nach der öffentlichen Ermordung des rechtskonservativen Bürgerrechtlers Charlie Kirk mehr denn je entschlossen, der Hydra aus linksradikalen Organisationen ihre Köpfe abzuschlagen.

Dazu gehöre auch die sogenannte Antifa, sagte er vor Reportern im Oval Office. Auf die Frage, ob er diese als inländische Terror-Organisation einstufen werde, antwortete der Präsident: „Das werde ich zu 100 Prozent tun, und andere übrigens auch, aber Antifa ist schrecklich“.

Mit Justizministerin Pam Bondi hat Trump nach eigenen Angaben darüber gesprochen, gegen linksextremistisch-woke Organisationen und ihre Spender Anklage nach dem Bundesgesetz RICO (Racketeer Influenced and Corrupt Organizations Act) zu erheben.

Dieses seit den siebziger Jahren geltende Bundesgesetz zielte ursprünglich auf die Schutzgelderpressung der Mafia ab, wurde aber zwischenzeitlich auf andere Bereiche des organisierten Verbrechens ausgedehnt. Der RICO Act ermöglicht es Bundesanwälten auch, Personen wegen ihrer Zugehörigkeit zu einer kriminellen Vereinigung anzuklagen, selbst wenn sie Straftaten nicht selbst ausgeführt haben. Mit Blick darauf unterstrich Trump ebenfalls seine Entschlossenheit: Er habe mit der Justizministerin darüber gesprochen, RICO gegen „einige der Personen einzusetzen, die Millionen und Abermillionen von Dollar für Unruhen ausgegeben haben.“"
"94553","Marc Bernhard (AfD): „Pinocchio-Partei CDU: Große Worte, lange Nase, null Ergebnisse“","AfD-Wirtschaftspolitiker Marc Bernhard hält Merz, dem „Kanzler der zweiten Wahl“, seine gebrochenen wirtschaftspolitischen Versprechen vor: Schuldenbremse, Steuersenkungen, Verbrennerverbot, Heizungsdiktat und Kernkraftausstieg weg – alles nicht eingehalten. Bernhard: „Eine AfD-Regierung macht Schluss mit dieser Politik gegen die eigenen Bürger!“","Politik","2025-09-17T09:10:25+00:00","2025-09-17T09:10:25+00:00","2025-09-17T09:10:25+00:00","","https://deutschlandkurier.de/2025/09/marc-bernhard-afd-pinocchio-partei-cdu-grosse-worte-lange-nase-null-ergebnisse/","AfD-Wirtschaftspolitiker Marc Bernhard hält Merz, dem „Kanzler der zweiten Wahl“, seine gebrochenen wirtschaftspolitischen Versprechen vor: Schuldenbremse, Steuersenkungen, Verbrennerverbot, Heizungsdiktat und Kernkraftausstieg weg – alles nicht eingehalten. Bernhard: „Eine AfD-Regierung macht Schluss mit dieser Politik gegen die eigenen Bürger!“"
"94559","","","AfD","2025-09-17T10:09:50+00:00","2025-09-17T10:09:50+00:00","2025-09-17T10:09:50+00:00","","https://deutschlandkurier.de/2025/09/94559/",""
"94562","","","AfD","2025-09-17T10:26:06+00:00","2025-09-17T10:26:06+00:00","2025-09-17T10:26:06+00:00","","https://deutschlandkurier.de/2025/09/94562/",""
"94565","AfD Niedersachsen empört: NDR wirft konservative Journalistin aus Sendung","NDR-Mitarbeiter sollen die Moderatorin Julia Ruhs über Monate gemobbt haben. Nun soll sie aus ihrer eigenen Sendung „Klar“ fliegen. Die beispiellose Intrige zeigt: Selbst eine einzige (vergleichsweise) konservative Journalistin ist im Systemfunk offenbar schon eine zu viel! Laut Welt-Recherchen will der NDR die Moderatorin Julia Ruhs aus ihrer eigenen Sendung werfen. Der Grund für die […]","AfD","2025-09-17T10:31:21+00:00","2025-09-17T10:31:09+00:00","2025-09-17T10:31:09+00:00","","https://deutschlandkurier.de/2025/09/afd-niedersachsen-empoert-ndr-wirft-konservative-journalistin-aus-sendung/","NDR-Mitarbeiter sollen die Moderatorin Julia Ruhs über Monate gemobbt haben. Nun soll sie aus ihrer eigenen Sendung „Klar“ fliegen. Die beispiellose Intrige zeigt: Selbst eine einzige (vergleichsweise) konservative Journalistin ist im Systemfunk offenbar schon eine zu viel!

Laut Welt-Recherchen will der NDR die Moderatorin Julia Ruhs aus ihrer eigenen Sendung werfen. Der Grund für die Entscheidung ist ganz offensichtlich eine ideologisch motivierte Intrige aus den Reihen des Senders.

Dabei ist Ruhs keineswegs eine konservative „Hardlinerin“. Doch nicht weit genug links zu stehen, ist bei den Zwangsgebühren-Sendern schon ein Ausschlusskriterium.

Ansgar Schledde, Vorsitzender der AfD Niedersachsen, findet deutliche Worte: „Ein empörender Vorgang! Julia Ruhs wird aus der NDR-Sendung ‚Klar‘ gedrängt, weil sie unter anderem die fehlgeschlagene Migration angesprochen hat. Im Klartext: Der NDR zensiert und wir bezahlen dafür Zwangsgebühren! Ich fordere eine tiefgreifende Reform des öffentlich-rechtlichen Rundfunks und eine faire Berichterstattung. Kritische Stimmen dürfen nicht mundtot gemacht werden!“"
"94571","Wohlstandsvernichtung: Millionen Deutsche können Strom und Gas nicht mehr bezahlen – Viele Menschen müssen in der Familie betteln!","Auch dies ist eine Folge des Sanktions-Irrsinns gegen Russland: Millionen Menschen in Deutschland haben angesichts horrender Energiepreise massive Probleme, ihre Strom- und Gasrechnungen bezahlen zu können. Das belegen Zahlen, die das Statistische Bundesamt veröffentlicht hat. Etwa 4,2 Millionen von insgesamt 41 Millionen Haushalten konnten demnach ihre Strom- und Gasrechnungen im vergangenen Jahr nicht oder nur […]","Wirtschaft","2025-09-18T09:01:16+00:00","2025-09-17T10:57:31+00:00","2025-09-17T10:57:31+00:00","","https://deutschlandkurier.de/2025/09/wohlstandsvernichtung-millionen-deutsche-koennen-strom-und-gas-nicht-mehr-bezahlen-viele-menschen-muessen-in-der-familie-betteln/","Auch dies ist eine Folge des Sanktions-Irrsinns gegen Russland: Millionen Menschen in Deutschland haben angesichts horrender Energiepreise massive Probleme, ihre Strom- und Gasrechnungen bezahlen zu können. Das belegen Zahlen, die das Statistische Bundesamt veröffentlicht hat.

Etwa 4,2 Millionen von insgesamt 41 Millionen Haushalten konnten demnach ihre Strom- und Gasrechnungen im vergangenen Jahr nicht oder nur mit Verspätung begleichen. Das ist mehr als jeder zehnte Haushalt hierzulande!

Erhoben wurden die Zahlen für die Sozialstatistik EU-SILC im Rahmen des Mikrozensus. Basis dafür waren Stichproben-Erhebungen von etwa 370.000 Haushalten.

Immer mehr Sperrungen bei Strom und Gas

Zwar ist die Zahl der Energieschuldner insgesamt leicht rückläufig, aber Stromsperren nahmen 2024 im Jahresvergleich um 20 Prozent auf 245.000 zu. Ähnlich verhielt es sich beim Gas: Auch hier stiegen die Sperrungen um 20 Prozent auf 33.700 Fälle.

Nichts mehr auf der hohen Kante

Wie aus den vom Statistischen Bundesamt veröffentlichten Zahlen weiter hervorgeht, haben rund ein Drittel der Haushalte keinen „Notgroschen“ mehr, um etwa defekte Haushaltsgeräte wie Kühlschränke ersetzen zu können. Gefragt worden war nach Rücklagen von 1.250 Euro. 32,2 Prozent der befragten Haushalte gaben an, über eine solche Summe nicht zu verfügen.

Erst dieser Tage war bekannt geworden, dass sich mehr als die Hälfte der Deutschen unter 50 Jahren in den letzten 24 Monaten Geld entweder in der Familie (44 Prozent) oder von der Bank (40 Prozent) leihen musste, um alltägliche Kosten wie Auto, Lebensmittel oder Kleidung zu decken."
"94574","Bernd Schattner (AfD): „Unsere Landwirte werden betrogen!“","„Während unsere Landwirte ums Überleben kämpfen, schickt unser Finanzminister täglich 57 Millionen Euro in die Ukraine“, bemängelt der AfD-Agrarpolitiker Bernd Schattner. Für deutsche Winzer und Bauern bleiben nur lächerliche Beträge zur Unterstützung. Die willkürliche Verzögerung der Agrardieselrückerstattung bezeichnet Schattner als Betrug an den Bauern.","Politik","2025-09-17T11:39:39+00:00","2025-09-17T11:58:13+00:00","2025-09-17T11:58:13+00:00","","https://deutschlandkurier.de/2025/09/bernd-schattner-afd-unsere-landwirte-werden-betrogen/","„Während unsere Landwirte ums Überleben kämpfen, schickt unser Finanzminister täglich 57 Millionen Euro in die Ukraine“, bemängelt der AfD-Agrarpolitiker Bernd Schattner. Für deutsche Winzer und Bauern bleiben nur lächerliche Beträge zur Unterstützung. Die willkürliche Verzögerung der Agrardieselrückerstattung bezeichnet Schattner als Betrug an den Bauern."
"94577","🔥Links-woke „Kultur“-Perversionen: „Diese Bundesregierung betreibt eine irre Kulturpolitik GEGEN den Willen der normalen Menschen!“ | Matthias Helferich (AfD-NRW | MdB)🔥","🚨Eine kulturpolitische KLARTEXT-Rede des nordrhein-westfälischen AfD-Bundestagsabgeordneten Matthias Helferich!🚨  🇩🇪JETZT UNBEDINGT ANSCHAUEN UND VERBREITEN! 😎👌🏻🇩🇪","Politik","2025-09-17T12:22:19+00:00","2025-09-17T12:28:05+00:00","2025-09-17T12:28:05+00:00","","https://deutschlandkurier.de/2025/09/%f0%9f%94%a5links-woke-kultur-perversionen-diese-bundesregierung-betreibt-eine-irre-kulturpolitik-gegen-den-willen-der-normalen-menschen-matthias-helferich/","🚨Eine kulturpolitische KLARTEXT-Rede des nordrhein-westfälischen AfD-Bundestagsabgeordneten Matthias Helferich!🚨

🇩🇪JETZT UNBEDINGT ANSCHAUEN UND VERBREITEN! 😎👌🏻🇩🇪"
"94580","Klimaschwindel: Kein beschleunigter Anstieg der Meeresspiegel – Studie aus den Niederlanden","Einer neuen Studie niederländischer Forscher zufolge finden sich keine Hinweise auf eine globale Beschleunigung des Meeresspiegelanstiegs aufgrund des Klimawandels. Anstatt Hochrechnungen aus Klimamodellen oder auf Basis kurzfristiger Satellitendaten vorzunehmen, orientierten sich die Niederländer an realen Mess-Ergebnissen von 200 mindestens 60 Jahre alten Pegel-Messstationen auf der ganzen Welt. Die Langzeitdaten der Gezeiten-Messstationen zeigten, dass die durchschnittliche […]","Klimaschwindel","2025-09-17T13:03:25+00:00","2025-09-17T12:58:02+00:00","2025-09-17T12:58:02+00:00","","https://deutschlandkurier.de/2025/09/klimaschwindel-kein-beschleunigter-anstieg-der-meeresspiegel-studie-aus-den-niederlanden/","Einer neuen Studie niederländischer Forscher zufolge finden sich keine Hinweise auf eine globale Beschleunigung des Meeresspiegelanstiegs aufgrund des Klimawandels. Anstatt Hochrechnungen aus Klimamodellen oder auf Basis kurzfristiger Satellitendaten vorzunehmen, orientierten sich die Niederländer an realen Mess-Ergebnissen von 200 mindestens 60 Jahre alten Pegel-Messstationen auf der ganzen Welt.

Die Langzeitdaten der Gezeiten-Messstationen zeigten, dass die durchschnittliche Geschwindigkeit des Meeresspiegelanstiegs bis 2020 nur etwa 1,5 mm pro Jahr oder 15 cm pro Jahrhundert betrug – weniger als die Hälfte des Anstiegs, den der Weltklimarat (IPCC) und die meisten „Wissenschaftler“ vorausgesagt haben.

Periodische Schwankungen

„Das ist deutlich weniger als die drei bis vier mm/Jahr, die Klimawissenschaftler in wissenschaftlichen Publikationen und den Medien oft angeben“, sagte Hessel G. Voortman, der Hauptautor der Studie, gegenüber dem klimakritischen US-Bestsellerautor Michael Shellenberger („Apocalypse – Niemals“).

Bereits 2023 hatte Voortman eine Studie über die Küste der Niederlande veröffentlicht, die zeigte, dass sich der Meeresspiegelanstieg dort in den letzten Jahrzehnten nicht beschleunigt hatte.

In Bezug auf die Forschung, die sich auf Satellitenbilder stützt und behauptet, dass sich der Anstieg des Meeresspiegels seit 1993, also seit Beginn der Satellitenmessungen, deutlich beschleunigt habe, sagt Voortman, dass diese Daten die periodischen Schwankungen, die in den Langzeitaufzeichnungen auftreten, nicht berücksichtigen: „Wenn man dies berücksichtigt, verschwindet die beschleunigte Rate als Folge des jüngsten Klimawandels.“

Quelle"
