"id","title","teaser","categories","lastModified","created","publishedAt","authors","url","article_text"
"98611","Freispruch im „#Faeser-Meme“-Prozess: „Jetzt erst recht, David!“ | Serge Menga","Der politische Aktivist Serge Menga beglückwünscht DK-Chef David Bendels zum Freispruch im „Faeser-Meme“-Prozess im Exklusiv-Interview beim großen Gipfeltreffen der AfD-Ministerpräsidentenkandidaten in Karlsruhe.","Politik","2026-01-16T07:52:56+00:00","2026-01-16T07:52:56+00:00","2026-01-16T07:52:56+00:00","","https://deutschlandkurier.de/2026/01/freispruch-im-faeser-meme-prozess-jetzt-erst-recht-david-serge-menga/","Der politische Aktivist Serge Menga beglückwünscht DK-Chef David Bendels zum Freispruch im „Faeser-Meme“-Prozess im Exklusiv-Interview beim großen Gipfeltreffen der AfD-Ministerpräsidentenkandidaten in Karlsruhe."
"98616","Nancy Faeser (SPD) nach Freispruch für DK-Chef David Bendels abgetaucht: Muss sich die Ex-Ministerin strafrechtlich verantworten?","Auch zwei Tage nachdem das Landgericht Bamberg DK-Chefredakteur David Bendels vom Vorwurf der Politiker-Verleumdung komplett freigesprochen und das Willkür-Urteil des Amtsgerichts Bamberg (sieben Monate auf Bewährung) aufgehoben hat, gibt es keine Reaktion von Ex-Innenministerin Nancy Faeser. Die SPD-Politikerin, die mit ihrem Strafantrag den politischen Schauprozess um das eindeutig und jetzt auch gerichtsfest von der Meinungsfreiheit […]","Meinungsfreiheit","2026-01-19T10:04:09+00:00","2026-01-16T10:55:39+00:00","2026-01-16T10:55:39+00:00","","https://deutschlandkurier.de/2026/01/nancy-faeser-spd-nach-freispruch-fuer-dk-chef-david-bendels-abgetaucht-muss-sich-die-ex-ministerin-strafrechtlich-verantworten/","Auch zwei Tage nachdem das Landgericht Bamberg DK-Chefredakteur David Bendels vom Vorwurf der Politiker-Verleumdung komplett freigesprochen und das Willkür-Urteil des Amtsgerichts Bamberg (sieben Monate auf Bewährung) aufgehoben hat, gibt es keine Reaktion von Ex-Innenministerin Nancy Faeser. Die SPD-Politikerin, die mit ihrem Strafantrag den politischen Schauprozess um das eindeutig und jetzt auch gerichtsfest von der Meinungsfreiheit gedeckte Faeser-Meme in Gang gebracht hatte, ist wie abgetaucht. Presse-Anfragen ließ sie bisher unbeantwortet. Muss sich Faeser jetzt wegen falscher Anschuldigung strafrechtlich verantworten?

Am Verfahren nicht beteiligte Juristen, mit denen der Deutschland-Kurier sprach, schließen strafrechtliche Konsequenzen für Faeser nicht aus. Denn die frühere Bundesinnenministerin hatte 2024 den ihr von der Polizei vorgelegten Strafantrag in Bezug auf David Bendels persönlich unterschrieben.

Als Volljuristin hätte sie eigentlich wissen müssen, dass es sich bei dem Faeser-Meme, das ursprünglich von dem berüchtigten Denunziationsportal „Hessen gegen Hetze“ gemeldet worden war, um eine satirisch-kritische und somit zulässige Meinungsäußerung handelte. Im Zweifel hätte sie ihre Hausjuristen im Bundesinnenministerium (BMI) um eine Einschätzung bitten können.

Zur Erinnerung: Björn Höcke (AfD) wurde wegen seines Ausrufs „Alles für Deutschland!“ zu einer Geldstrafe verurteilt. Begründung: Als Geschichtslehrer hätte er „wissen müssen“, dass es sich um eine verbotene Losung der SA handelte.

Kein Antragsdelikt

Eine falsche Anschuldigung, wie sie Juristen vorliegend im Fall des Faeser-Memes nicht ausschließen, ist die vorsätzliche und unwahre Behauptung einer Straftat gegenüber einer Behörde, die strafbar ist. Sie kann laut Paragraf 164 des Strafgesetzbuches (StGB) mit Geld- oder sogar Freiheitsstrafen (bis fünf Jahre, in besonders schwerwiegenden Fällen sogar bis 10 Jahre) geahndet werden. Denn die Straftat zielt darauf ab, ein behördliches Verfahren gegen eine unschuldige Person einzuleiten (oder fortzusetzen).

Für Faeser brisant: Falsche Verdächtigung gemäß § 164 StGB ist ein Offizialdelikt und kein Antragsdelikt. Das bedeutet, die Strafverfolgungsbehörden (Staatsanwaltschaft, Polizei) müssen, wenn sie vom begründeten Tatverdacht erfahren, von sich aus tätig werden, ohne dass ein gesonderter Strafantrag des Opfers zwingend erforderlich ist. Die Verfolgung erfolgt also von Amts wegen, sobald die Behörden Kenntnis erlangen.

Wird sich Faeser bei David Bendels entschuldigen?

Wie andere Medien hat auch der Deutschland-Kurier Nancy Faeser per Email um eine Stellungnahme zum Freispruch-Urteil des Landgerichts Bamberg gebeten. Die Redaktion hat an ihr Bundestags- und Wahlkreisbüro folgende Fragen eingereicht, mit der Bitte um Beantwortung bis zum 16. Januar, 17 Uhr:

1. Wie bewerten Sie den jetzt erfolgten Freispruch durch das Landgericht Bamberg?

2. Freut es Sie, die Sie nach eigenen Angaben die „Meinungsfreiheit schützen wollen“, dass Herr Bendels sein Grundrecht nach Artikel 5 der Verfassung in zweiter Instanz doch noch durchsetzen konnte?

3. Welche Rückschlüsse ziehen Sie aus dem Urteil hinsichtlich der Aktivitäten sog. Meldeportale, an deren Einrichtung Sie als Bundesinnenministerin maßgeblich mitgewirkt hatten?

4. Einer Ihrer Amtsvorgänger, Ihr Parteifreund Otto Schily, hat deutliche Kritik daran geäußert, dass Politiker immer öfter Strafanzeigen gegen aufmüpfige Bürger stellen. Sollten sich Politiker hier künftig mehr Zurückhaltung auferlegen?

5. Werden Sie sich bei Herrn Bendels, der ausgelöst durch Ihren Strafantrag in seinen Grundrechten verletzt wurde, für die entstandenen Unannehmlichkeiten entschuldigen?"
"98623","War doch klar: Kartell-Fraktionen lehnen Antifa-Verbot geschlossen ab","Die Kartell-Fraktionen der Altparteien im Deutschen Bundestag haben wieder einmal eindrucksvoll Zeugnis ihres Heuchlertums im „Kampf gegen Extremismus“ abgelegt. Alle Fraktionen außer der AfD lehnten einen Antrag ab, der die Bundesregierung aufforderte, linksextremistische „Antifa“-Strukturen endlich nach dem Vereinsgesetz länderübergreifend zu verbieten. Im Klartext: CDU/CSU, SPD, „Grüne“ und Kommunisten halten weiterhin ihre schützende Hand über linksextremistische […]","Politik","2026-01-16T12:20:37+00:00","2026-01-16T12:50:45+00:00","2026-01-16T12:50:45+00:00","","https://deutschlandkurier.de/2026/01/war-doch-klar-kartell-fraktionen-lehnen-antifa-verbot-geschlossen-ab/","Die Kartell-Fraktionen der Altparteien im Deutschen Bundestag haben wieder einmal eindrucksvoll Zeugnis ihres Heuchlertums im „Kampf gegen Extremismus“ abgelegt. Alle Fraktionen außer der AfD lehnten einen Antrag ab, der die Bundesregierung aufforderte, linksextremistische „Antifa“-Strukturen endlich nach dem Vereinsgesetz länderübergreifend zu verbieten.

Im Klartext: CDU/CSU, SPD, „Grüne“ und Kommunisten halten weiterhin ihre schützende Hand über linksextremistische Randalierer und Gewalttäter!

Die CDU-Abgeordnete Caroline Bosbach faselte zwar etwas von „Brennen und Randalieren mit Haltung“, meinte dann aber doch, dass ein Verbot „nicht erfolgversprechend“ wäre. Der für seine wirren Gedankengänge bekannte Genosse Helge Lindh (SPD) unterstellte der AfD, sie wolle einen „Blankoscheck für Rechtsextremismus“. Lamya Kaddor („Grüne“) sah in dem Antrag der AfD eine „rechtsextreme Agenda“. Die Linke solidarisierte sich offen mit den „antifaschistischen“ Gewalttätern."
"98626","Neue E-Auto-Kaufprämie: Schwarz-Rot setzt den Ampel-Irrsinn fort","Die Ampel-Koalition stellte sie ein, um Haushaltslöcher zu stopfen – jetzt soll es eine Neuauflage der Kaufprämie für E-Autos geben! Käufer von E-Autos können für in diesem Jahr neu zugelassene Stromer mit einer Prämie auf Steuerzahlerkosten rechnen. Sie soll rückwirkend für E-Autos gelten, die seit dem Jahreswechsel neu zugelassen wurden, wie die „Bild“-Zeitung berichtet. Je […]","E-Auto","2026-01-16T12:57:15+00:00","2026-01-16T13:20:38+00:00","2026-01-16T13:20:38+00:00","","https://deutschlandkurier.de/2026/01/neue-e-auto-kaufpraemie-schwarz-rot-setzt-den-ampel-irrsinn-fort/","Die Ampel-Koalition stellte sie ein, um Haushaltslöcher zu stopfen – jetzt soll es eine Neuauflage der Kaufprämie für E-Autos geben!

Käufer von E-Autos können für in diesem Jahr neu zugelassene Stromer mit einer Prämie auf Steuerzahlerkosten rechnen. Sie soll rückwirkend für E-Autos gelten, die seit dem Jahreswechsel neu zugelassen wurden, wie die „Bild“-Zeitung berichtet. Je nach Einkommen, Familienstand und weiteren Kriterien (z.B. Kinderzahl) sollen demnach Zuschüsse zwischen 1.500 und 6.000 Euro möglich sein.

„Die Mittel reichen für geschätzt 800.000 Fahrzeuge in den nächsten drei bis vier Jahren“, sagte Bundesumweltminister Carsten Schneider der Zeitung. Er sehe das Programm als Anschub für die notleidende heimische Autobranche.

CDU, CSU und SPD hatten sich bereits im vergangenen Jahr auf neue milliardenschwere Kaufanreize geeinigt, die insbesondere Haushalten mit geringem und mittlerem Einkommen zugutekommen sollen. Die festgelegte Einkommensgrenze für die Förderung soll bei 80.000 Euro zu versteuerndem Haushaltsjahreseinkommen liegen."
"98633","Stephan Brandner (AfD) — Freispruch für DK-Chef Bendels im „Faeser-Meme“-Prozess: „Freispruch für die Meinungsfreiheit!“","Das Landgericht Bamberg hat festgestellt, dass der X-Post mit einem offensichtlich bearbeiteten Bild der damaligen Bundesinnenministerin Nancy Faeser von der Meinungsfreiheit gedeckt ist, und den Chefredakteur des Deutschland-Kuriers, David Bendels, freigesprochen. Stephan Brandner, stellvertretender Bundessprecher der Alternative für Deutschland, begrüßt das Urteil und wertet es in einer aktuellen Pressemitteilung als einen Sieg für die Meinungs- […]","Meinungsfreiheit","2026-01-16T13:53:57+00:00","2026-01-16T13:53:34+00:00","2026-01-16T13:53:34+00:00","","https://deutschlandkurier.de/2026/01/stephan-brandner-afd-freispruch-fuer-dk-chef-bendels-im-faeser-meme-prozess-freispruch-fuer-die-meinungsfreiheit/","Das Landgericht Bamberg hat festgestellt, dass der X-Post mit einem offensichtlich bearbeiteten Bild der damaligen Bundesinnenministerin Nancy Faeser von der Meinungsfreiheit gedeckt ist, und den Chefredakteur des Deutschland-Kuriers, David Bendels, freigesprochen.

Stephan Brandner, stellvertretender Bundessprecher der Alternative für Deutschland, begrüßt das Urteil und wertet es in einer aktuellen Pressemitteilung als einen Sieg für die Meinungs- und Pressefreiheit.

„In den letzten Jahren geraten die Meinungs- und Pressefreiheit in Deutschland zunehmend unter Druck. Offen oder auch satirisch und überspitzt seine Meinung zu äußern, kommt für viele konservative und vernünftig denkende Menschen heute nicht mehr infrage – ganz im Gegensatz zu Aktionen vom linken Rand, die Narrenfreiheit genießen.

Ein Netz aus Nichtregierungsorganisationen und Meldestellen sorgt dafür, dass viele Menschen in Deutschland inzwischen lieber schweigen, als zu ihren Ansichten zu stehen.

Die Justiz, insbesondere die bayerische, spielt dabei oft eine unrühmliche Rolle. Der Freispruch Bendels ist ein wichtiges Zeichen. Gleichwohl hätte er für sein Verhalten nie angeklagt werden dürfen. Der Kampf für die Meinungsfreiheit wird noch lange andauern.“"
"98630","Pars pro Toto: Drei Nachrichten aus einer Woche stehen für drei Fälle von totalem Staatsversagen!","Es sind drei Nachrichten aus einer Woche, die sich sämtlich wieder einmal selbst kommentieren: Ein afghanischer Totfahrer akzeptiert nur Allah als Autorität, ein Messerstecher aus Eritrea hätte längst abgeschoben werden müssen, ein Zugschubser aus dem Irak soll „schuldunfähig“ sein. ▶ Knapp ein Jahr nach dem Anschlag auf eine Verdi-Demonstration in München hat in der bayerischen […]","Justiz","2026-01-16T13:50:14+00:00","2026-01-16T14:20:59+00:00","2026-01-16T14:20:59+00:00","","https://deutschlandkurier.de/2026/01/pars-pro-toto-drei-nachrichten-aus-einer-woche-stehen-fuer-drei-faelle-von-totalem-staatsversagen/","Es sind drei Nachrichten aus einer Woche, die sich sämtlich wieder einmal selbst kommentieren: Ein afghanischer Totfahrer akzeptiert nur Allah als Autorität, ein Messerstecher aus Eritrea hätte längst abgeschoben werden müssen, ein Zugschubser aus dem Irak soll „schuldunfähig“ sein.

▶ Knapp ein Jahr nach dem Anschlag auf eine Verdi-Demonstration in München hat in der bayerischen Landeshauptstadt der Prozess vor dem Oberlandesgericht begonnen. Die Staatsanwaltschaft wirft dem 25-jährigen Afghanen Mord in zwei Fällen und versuchten Mord in 44 Fällen vor. Sie beschuldigt den Asyl-Migranten, sein Fahrzeug, einen weißen Mini-Cooper, absichtlich in einen Demonstrationszug der Gewerkschaft gesteuert zu haben. Den Ermittlungen zufolge soll er „aus einer übersteigerten religiösen Motivation“ gehandelt haben. “ Im Tatfahrzeug lagen ein Koran und eine Gebetskette. Noch vor Beginn der Verhandlung ließ der Totfahrer wissen, er akzeptiere ausschließlich Allah als Autorität.

▶ Der mutmaßliche Messerangreifer in einem Ulmer Elektronikmarkt in dieser Woche (zwei Verletzte) hatte laut Medienberichten bereits seit Ende 2023 keinen gültigen Schutzstatus mehr. Der zuvor schon straffällig gewordene Eritreer (29) war seit Januar 2024 ausreisepflichtig und hätte abgeschoben werden müssen. Sein Heimatland wollte ihn aus nachvollziehbaren Gründen nicht zurücknehmen. Denn laut „Welt“ war der tatverdächtige Schwarzafrikaner bereits in der Vergangenheit mehrfach wegen Gewalt- und Drogendelikten aufgefallen. Derweil kämpft ein verletzter Mitarbeiter aus der Handyabteilung des Ulmer Elektronikmarktes auf der Intensivstation noch immer um sein Leben.

▶ In Niedersachsen bahnt sich der nächste Justizskandal im Zusammenhang mit Migrantenkriminalität an. Die Staatsanwaltschaft Göttingen will noch nicht einmal Anklage gegen den Iraker Muhammad A., den mutmaßlichen Mörder des 16-jährigen ukrainischen Mädchens Liana K., erheben. Grund: angebliche Schuldunfähigkeit wegen Schizophrenie! Der abgelehnte und ausreisepflichtige Iraker soll sein Opfer im August 2025 in Friedland gegen einen durchfahrenden Güterzug gestoßen haben. Die Mutter von Liana K. hatte bereits damit gerechnet, dass sie von diesem Staat keine Gerechtigkeit für den Tod ihres Kindes erfahren würde. Zuletzt erinnerte sie daran, dass A. wegen Exhibitionismus schon einmal kurzzeitig in Haft war. „Wo ist die Gerechtigkeit, wenn er jetzt für den Mord an einem unschuldigen Kind in eine Psychiatrie und nicht ins Gefängnis geht?“, fragte sie in der JF.

Wie gesagt, es gibt Nachrichten, die sich von ganz alleine kommentieren – und zwar mit einem Wort: STAATSVERSAGEN!"
"98636","Bundesgerichtshof: Nord-Stream-Anschlag erfolgte wohl im Auftrag der Ukraine","Paukenschlag in Karlsruhe: Die Ermittler des Bundesgerichtshofs (BGH) gehen davon aus, dass ein „staatlicher Akteur“ ukrainische Saboteure beauftragt hat, die Nord-Stream-Pipelines in der Ostsee zu zerstören. Laut einer aktuellen Mitteilung des BGH erfolgte die Sprengung der Gasleitungen mutmaßlich im Auftrag eines ausländischen Staates. Gemeint sein dürfte die Ukraine. Auch wenn diese nicht explizit genannt wird, […]","Ukraine","2026-01-16T15:25:56+00:00","2026-01-16T15:35:58+00:00","2026-01-16T15:35:58+00:00","","https://deutschlandkurier.de/2026/01/bundesgerichtshof-nord-stream-anschlag-erfolgte-wohl-im-auftrag-der-ukraine/","Paukenschlag in Karlsruhe: Die Ermittler des Bundesgerichtshofs (BGH) gehen davon aus, dass ein „staatlicher Akteur“ ukrainische Saboteure beauftragt hat, die Nord-Stream-Pipelines in der Ostsee zu zerstören. Laut einer aktuellen Mitteilung des BGH erfolgte die Sprengung der Gasleitungen mutmaßlich im Auftrag eines ausländischen Staates. Gemeint sein dürfte die Ukraine. Auch wenn diese nicht explizit genannt wird, so ergibt sich aus der Mitteilung des BGH doch eindeutig ein Bezug, der in Richtung Wolodymyr Selenskyj in Kiew weist.

Der Bundesgerichtshof (BGH) in Karlsruhe erklärte in einer Pressemitteilung, dass die Sprengung der Nord-Stream-Pipelines im Jahr 2022 laut Ermittlungsstand das Ergebnis einer von einer ausländischen Regierung angeordneten Operation eines „Geheimdienstes“ war. Dies gehe aus einem Urteil hervor, das die Fortsetzung der Untersuchungshaft für den Hauptverdächtigen anordnet. Bei diesem handelt es sich um den 49 Jahre alten Sergei Kusnezow, der Medienberichten zufolge ein ehemaliges Mitglied ukrainischer Spezialeinheiten sein soll.

Der Bundesgerichtshof spricht wörtlich von „geheimdienstlich gesteuerten Gewaltakten“. Nach derzeitigem Stand der Ermittlungen bestehe „eine hohe Wahrscheinlichkeit“ dafür, dass der Beschuldigte an der Sprengung der Pipelines beteiligt gewesen sei. In Bezug auf die geheimdienstliche Urheberschaft heißt es dreieinhalb Jahre nach dem Terroranschlag in einem 30 Seiten langen Darlegungsbeschluss des BGH weiter: „Hinzu kommt, dass die Tat erhebliche internationale Bezüge aufweist. Daraus resultiert die Notwendigkeit spezieller und besondere Sachkunde erfordernder Auslandsermittlungen. Auch deshalb erscheint eine Strafverfolgung durch den Generalbundesanwalt geboten.“

Der inhaftierte Haupttatverdächtige soll laut den Ermittlern eine kleine Gruppe ukrainischer Saboteure angeführt haben, die eine Jacht gemietet und mit kommerzieller Tauchausrüstung Sprengstoff an den Pipelines in der Ostsee angebracht haben sollen. Sergei Kusnezow wurde im August 2025 in Italien festgenommen und im November an Deutschland ausgeliefert. Die Bundesanwaltschaft wirft ihm „verfassungsfeindliche Sabotage“ vor, da er eine wichtige Energieversorgungsroute unterbrochen habe.

Zur Erinnerung: Bundeskanzler Friedrich Merz (CDU) und seine schwarz-rote Regierung haben der Ukraine auch in den kommenden Jahren milliardenschwere Unterstützung zugesagt. Dafür, dass Kiew die Hauptschlagader der deutschen Energieversorgung zerstört hat? Man wird ja wohl noch fragen dürfen…"
"98639","AfD-Gipfel in Karlsruhe: Die AfD-Spitzenkadidaten Frohnmaier & Siegmund läuten das Wahljar 2026 ein!","Am 14. Januar 2026 wurde Karlsruhe zum Zentrum der politischen Wende. In der Badnerlandhalle trafen die beiden AfD-Spitzenkandidaten Markus Frohnmaier (Baden-Württemberg) und Ulrich Siegmund (Sachsen-Anhalt) beim großen Ost-West-Gipfel aufeinander.  Diese Veranstaltung war ein Fanal für den politischen Aufbruch im Superwahljahr 2026 und der Deutschland-Kurier war live vor Ort!","AfD","2026-01-16T16:54:42+00:00","2026-01-16T16:30:52+00:00","2026-01-16T16:30:52+00:00","","https://deutschlandkurier.de/2026/01/afd-gipfel-in-karlsruhe-die-afd-spitzenkadidaten-frohnmaier-siegmund-laeuten-das-wahljar-2026-ein/","Am 14. Januar 2026 wurde Karlsruhe zum Zentrum der politischen Wende. In der Badnerlandhalle trafen die beiden AfD-Spitzenkandidaten Markus Frohnmaier (Baden-Württemberg) und Ulrich Siegmund (Sachsen-Anhalt) beim großen Ost-West-Gipfel aufeinander. Diese Veranstaltung war ein Fanal für den politischen Aufbruch im Superwahljahr 2026 und der Deutschland-Kurier war live vor Ort!"
"98642","Wendezeit im Ländle: Markus Frohnmaier (AfD) stellt die Machtfrage!","Markus Frohnmaier steht bereit: Der AfD-Spitzenkandidat für Baden-Württemberg bläst zum Frontalangriff auf das Altparteien-Kartell. Sein Wahlkampfmotto: „Jetzt mal ehrlich!“ – Schluss mit Lügen vor der Wahl und dem Wortbruch danach. Eine echte Veränderung wird es nur mit der AfD geben!","Politik","2026-01-16T16:46:14+00:00","2026-01-16T17:00:35+00:00","2026-01-16T17:00:35+00:00","","https://deutschlandkurier.de/2026/01/wendezeit-im-laendle-markus-frohnmaier-afd-stellt-die-machtfrage/","Markus Frohnmaier steht bereit: Der AfD-Spitzenkandidat für Baden-Württemberg bläst zum Frontalangriff auf das Altparteien-Kartell. Sein Wahlkampfmotto: „Jetzt mal ehrlich!“ – Schluss mit Lügen vor der Wahl und dem Wortbruch danach. Eine echte Veränderung wird es nur mit der AfD geben!"
"98647","Der patriotische Aufstand im Iran richtet sich klar gegen links! | Matthias Matussek","Ein patriotischer Jugendaufstand erschüttert den Iran – mutig, unbewaffnet, todesverachtend. Doch während tausende junge Menschen auf den Straßen für ihre Freiheit sterben, schweigt der Westen – Medien, UN, Menschenrechts-NGOs: Alle weggetaucht. Warum? Weil dieser Aufstand nicht ins linke Narrativ passt – er ist antitheokratisch, antisozialistisch, ja: rechts. Ein Kommentar des DK-Kolumnisten und Bestsellerautors Matthias Matussek.","Matthias Matussek","2026-01-16T18:17:48+00:00","2026-01-16T18:17:48+00:00","2026-01-16T18:17:48+00:00","","https://deutschlandkurier.de/2026/01/der-patriotische-aufstand-im-iran-richtet-sich-klar-gegen-links-matthias-matussek/","Ein patriotischer Jugendaufstand erschüttert den Iran – mutig, unbewaffnet, todesverachtend. Doch während tausende junge Menschen auf den Straßen für ihre Freiheit sterben, schweigt der Westen – Medien, UN, Menschenrechts-NGOs: Alle weggetaucht. Warum? Weil dieser Aufstand nicht ins linke Narrativ passt – er ist antitheokratisch, antisozialistisch, ja: rechts.

Ein Kommentar des DK-Kolumnisten und Bestsellerautors Matthias Matussek."
