"id","title","teaser","categories","lastModified","created","publishedAt","authors","url","article_text"
"93700","Gastkommentar von Einar Koch: Staatsverbrechen am Tierwohl – runter mit den Horror-Gebühren beim Tierarzt!","Wer, außer dankenswerterweise der AfD, redet eigentlich von den für viele Tierhalter unbezahlbar gewordenen Tierarztkosten – egal, ob Hund, Katze, Pferd, Kaninchen oder Frettchen? Wer, außer der AfD, hat ein Herz für unsere Vierbeiner und Fellnasen, die in überfüllten Tierheimen landen, weil sich die Besitzer ein Tier nicht mehr leisten können? DK-Gastautor Einar Koch, der […]","Politik","2025-08-28T09:40:17+00:00","2025-08-28T08:12:28+00:00","2025-08-28T08:12:28+00:00","","https://deutschlandkurier.de/2025/08/gastkommentar-von-einar-koch-staatsverbrechen-am-tierwohl-runter-mit-den-horror-gebuehren-beim-tierarzt/","Wer, außer dankenswerterweise der AfD, redet eigentlich von den für viele Tierhalter unbezahlbar gewordenen Tierarztkosten – egal, ob Hund, Katze, Pferd, Kaninchen oder Frettchen? Wer, außer der AfD, hat ein Herz für unsere Vierbeiner und Fellnasen, die in überfüllten Tierheimen landen, weil sich die Besitzer ein Tier nicht mehr leisten können? DK-Gastautor Einar Koch, der innerhalb von drei Monaten zwei Hunde verloren hat, rechnet mit der Politik ab.

Staatsverbrechen am Tierwohl!

VON EINAR KOCH*

Alle reden über die horrenden Energiepreise, das gebrochene Stromsteuer-Versprechen der Merz-Regierung, über die auf hohem Niveau galoppierende Inflation bei den Lebensmittelpreisen.

Wer , außer der AfD, redet eigentlich vom Kosten-Horror beim Tierarzt – egal, ob Hund, Katze, Pferd, Kaninchen oder Frettchen?

Die noch von der Ampel-Regierung vor drei Jahren festgelegten gesetzlichen Gebührensätze (GOT) lassen nicht nur viele Tierhalter verzweifeln; sie sind auch – ich sage es bewusst so zugespitzt – ein Staatsverbrechen am Tierwohl!

Die Deutschen haben immer weniger Geld im Portemonnaie. Es sind nicht nur der Energiepreis-Horror und die Inflation im Supermarkt. Der Steuer-und Abgabenstaat liegt Arbeitnehmern (und übrigens vielen Rentnern!) zusätzlich auf der Tasche – ganz aktuell bei den steigenden Sozialversicherungsbeiträgen.

Die Folge : Vielfach können sich Familien und Alleinstehende ein Tier nicht mehr leisten. Ausbaden müssen das diejenigen, die sich am wenigsten wehren können: unsere Vierbeiner und Fellnasen, die in überfüllten Tierheimen landen oder eingeschläfert werden.

Als Tierhalter , der innerhalb von drei Monaten zwei kranke Hunde verloren hat, weiß ich, wovon ich spreche: 3.000 Euro und mehr zwischen Bangen, Hoffen und dann letztlich doch Erlösung – sprich: Euthanasie-Spritze allein für 360 Euro – wer kann das als „Normalverdiener“ noch aufbringen? Geschweige denn als Rentner(in), dem oder der in der Einsamkeit des Lebensabends oft nur noch der treue Hund oder die geliebte Katze bleiben?

Die Gebührenordnung für Tierärzte (GOT) gibt Mindestpreise vor – vorgeblich, damit der Konkurrenzkampf zwischen Tierärzten nicht über den Preis, sondern über die Leistung ausgetragen wird. Das bedeutet gleichzeitig, dass die Preise nach oben praktisch nicht mehr limitiert sind. 100 Euro und mehr für eine einfache Impfung mit Voruntersuchung sind inzwischen Standard. Hinzu kommen exorbitante Gebührensätze für den Notdienst, z.B. am Wochenende.

Allein die AfD hat das Problem bisher dankenswerterweise thematisiert. Bereits im Dezember 2023 stellten AfD-Abgeordnete im Deutschen Bundestag einen Antrag auf Rücknahme der neuen Gebührenordnung für Tierärzte – abgeschmettert!

Inzwischen laufen auch Tierärzte in den deutschen Grenzregionen, vor allem in Brandenburg und Sachsen, Sturm gegen die GOT. Aus einem ganz einfachen Grund: Ihnen bleiben die Patienten weg! Denn in Polen oder auch in den Niederlanden sind die Behandlungskosten deutlich niedriger, teilweise um 40 Prozent und mehr. Aber nicht überall in Deutschland ist „Grenzregion“.

Denkt endlich an unsere Tiere, Ihr da in Berlin – und nicht nur an Eure Diäten und Visagisten!

* Einar Koch, Jahrgang 1951, war von 1992 bis 2003 Leiter der Parlamentsredaktion der „Bild“-Zeitung in Bonn und Berlin, Politik-Chef des Blattes und zuletzt Politischer Chefkorrespondent."
"93712","Nächste CDU-Kehrtwende: Merz-Regierung versenkt 200 Millionen Euro im linksgrünen NGO-Sumpf!","Die schwarz-rote Bundesregierung will den Etat für das umstrittene NGO-Förderprogramm „Demokratie leben” erheblich aufstocken. Das berichtet das Magazin „Cicero“ in seiner September-Ausgabe. Trotz aller vollmundigen Sparappelle sollen zehn Millionen Euro mehr in den NGO-Sumpf fließen – insgesamt fast 200 Millionen Euro! Der nächste Wahlbetrug ist aufgeflogen: Noch VOR der Bundestagswahl hatte die CDU/CSU unter ihrem […]","Politik","2025-08-30T10:00:40+00:00","2025-08-28T09:43:42+00:00","2025-08-28T09:43:42+00:00","","https://deutschlandkurier.de/2025/08/naechste-cdu-kehrtwende-merz-regierung-versenkt-200-millionen-euro-im-linksgruenen-ngo-sumpf/","Die schwarz-rote Bundesregierung will den Etat für das umstrittene NGO-Förderprogramm „Demokratie leben” erheblich aufstocken. Das berichtet das Magazin „Cicero“ in seiner September-Ausgabe. Trotz aller vollmundigen Sparappelle sollen zehn Millionen Euro mehr in den NGO-Sumpf fließen – insgesamt fast 200 Millionen Euro!

Der nächste Wahlbetrug ist aufgeflogen: Noch VOR der Bundestagswahl hatte die CDU/CSU unter ihrem Fraktionsvorsitzenden Friedrich Merz 551 Fragen zum NGO-Komplex an die Ampel-Regierung gestellt. Wobei allein schon der Begriff „Nichtregierungsorganisationen“ der reinste Etikettenschwindel ist, weil es sich überwiegend um von den deutschen Steuerzahlern finanzierte regierungsnahe Vorfeldorganisationen linksgrüner Schattierung handelt.

Ziel des Fragen-Bombardements der Unionsfraktion zwei Tage vor der Bundestagswahl war es, den NGO-Sumpf aufzuklären und trocken zulegen. An ihre 551 Fragen wollen Merz & Konsorten heute nicht mehr erinnert werden.

Hintergrund der CDU/CSU-Anfrage war: Sehr viele der geförderten Gruppen (2023 waren es 609 sogenannte NGOs) lehnen bürgerliche, konservativ-liberale politische Vorstellungen ab. Viele organisierten oder beteiligten sich vor der Wahl an Demonstrationen „gegen rechts“ – und meinten damit, wie die linksgrünen Schabracken von „Omas gegen rechts“ unter Führung einer ehemaligen Stasi-Zuträgerin auch die Union und Friedrich Merz persönlich.

Jetzt fast 200 Mio. Euro für NGOs

Wer dachte, der CDU-Wahlbetrüger Friedrich Merz würde den NGO-Exzessen der Vorgänger-Regierung endlich einen Riegel vorschieben, sieht sich getäuscht. Jetzt kommt heraus: Die schwarz-rote Bundesregierung will den Etat für das einschlägige Förderprogramm sogar noch aufstocken!

Trotz vollmundiger Sparapelle des Kanzlers und seines Finanzministers Lars Klingbeil (SPD) sollen zehn Millionen Euro mehr als im Vorjahr im NGO-Sumpf versenkt werden! Das bestätigte das Bundesfamilienministerium dem Magazin „Cicero“.

Noch mehr Denunziantentum

2026 plant das von der CDU-Linken Karin Prien geführte Ministerium eine Erhöhung der Finanzspritzen für mehrheitlich linke Lobbygruppen auf 191 Millionen Euro. Die Ministerin, eine Vertraute des schleswig-holsteinischen Ministerpräsidenten und Merkel-Paladins Daniel Günther (Spitzname „Genosse Günther“), ließ mitteilen: „Der Betrag dient dazu, das Programm nach der im Koalitionsvertrag vereinbarten Evaluation und Wirksamkeitsüberprüfung inhaltlich und strukturell neu auszurichten.“ In der Übersetzung bedeutet das noch mehr Denunziation und Netz-Zensur!

Wohin die woke NGO-Reise gehen sollte, deutete sich schon im schwarz-roten Koalitionsvertrag an. Mit Blick auf das Programm „Demokratie leben!“ heißt es: „Wir werden eine unabhängige Überprüfung dieses Programms in Bezug auf Zielerreichung (!) und Wirkung (!) veranlassen. Auf Basis der Ergebnisse prüfen wir weitere Maßnahmen für rechtssichere, altersunabhängige Arbeit gegen Extremismus und gruppenbezogene Menschenfeindlichkeit.“

Verfassungsrechtliche Bedenken

Doch gegen das Regierungsprogramm „Demokratie leben!“ gibt es inzwischen erhebliche verfassungsrechtliche Bedenken. Bereits 2022 hatte der Bundesrechnungshof (BRH) in einem internen Prüfbericht eine möglicherweise „fehlende Förderkompetenz“ des Bundes moniert.

Renommierte Staatsrechtler wie Prof. Volker Boehme-Neßler (Uni Oldenburg) werden noch deutlicher: Sie halten die Steuerzahler-Millionen für den NGO-Sumpf schlichtweg für verfassungswidrig! Es würden „Abhängigkeiten aufgebaut, die das Grundgesetz nicht will”."
"93715","","","AfD","2025-08-28T10:29:19+00:00","2025-08-28T10:29:19+00:00","2025-08-28T10:29:19+00:00","","https://deutschlandkurier.de/2025/08/93715/",""
"93718","Peter Hahne: „Trump sollte eine Reisewarnung für Deutschland rausgeben!“","— DK-Interview mit Peter Hahne — Der renommierte Journalist, Moderator und Bestseller-Autor Peter Hahne verzichtet auf politische Korrektheit und nimmt kein Blatt vor den Mund — im exklusiven Interview mit Deutschland-KURIER🇩🇪-Reporter Johannes Schüller spricht Hahne Klartext! Unter anderem über den schockierenden Migrantenmesser-Angriff auf einen US-Amerikaner in Dresden, den blamablen Auftritt von Kanzler Friedrich Merz in […]","Johannes Schüller","2025-08-28T10:56:20+00:00","2025-08-28T10:50:29+00:00","2025-08-28T10:50:29+00:00","","https://deutschlandkurier.de/2025/08/peter-hahne-trump-sollte-eine-reisewarnung-fuer-deutschland-rausgeben/","— DK-Interview mit Peter Hahne —

Der renommierte Journalist, Moderator und Bestseller-Autor Peter Hahne verzichtet auf politische Korrektheit und nimmt kein Blatt vor den Mund — im exklusiven Interview mit Deutschland-KURIER🇩🇪-Reporter Johannes Schüller spricht Hahne Klartext!

Unter anderem über den schockierenden Migrantenmesser-Angriff auf einen US-Amerikaner in Dresden, den blamablen Auftritt von Kanzler Friedrich Merz in Washington, das Totalversagen der CDU/CSU und die notwendige patriotischen Wende!"
"93722","Blutbad mitten in Gelsenkirchen: „Mann“ sticht mit Messer zu – Opfer in Lebensgefahr","Großeinsatz für Polizei und Rettungsdienst am Mittwochabend in Gelsenkirchen (Ruhrgebiet): Zwei Männer liegen blutend am Boden, einer kämpft nach einer brutalen Messerattacke in der Fußgängerzone mit dem Tod. Nach ersten Ermittlungen  gerieten gegen 19 Uhr auf der Bochumer Straße hinter dem Hauptbahnhof  mindestens drei Personen in Streit. Plötzlich gingen die „Männer“ aufeinander los. Im Verlauf […]","Kriminalität, Messerkarte","2025-09-01T11:50:50+00:00","2025-08-28T12:34:19+00:00","2025-08-28T12:34:19+00:00","","https://deutschlandkurier.de/2025/08/blutbad-mitten-in-gelsenkirchen-mann-sticht-mit-messer-zu-opfer-in-lebensgefahr/","Großeinsatz für Polizei und Rettungsdienst am Mittwochabend in Gelsenkirchen (Ruhrgebiet): Zwei Männer liegen blutend am Boden, einer kämpft nach einer brutalen Messerattacke in der Fußgängerzone mit dem Tod.

Nach ersten Ermittlungen gerieten gegen 19 Uhr auf der Bochumer Straße hinter dem Hauptbahnhof mindestens drei Personen in Streit. Plötzlich gingen die „Männer“ aufeinander los. Im Verlauf der Auseinandersetzung zog mindestens einer der Beteiligten ein Messer und stach auf seine zwei Kontrahenten ein. Ein Opfer wurde mehrfach von der Klinge getroffen und erlitt dabei lebensgefährliche Stichwunden.

Nach dem Messerstecher nicht mitgeteilter Nationalität wird gefahndet. Die Hintergründe der Tat waren zunächst unklar."
"93725","Minnesota: „Trans“-Killer (23) erschießt in Kirche zwei Kinder  – 17 Verletzte!","Die USA werden von einem neuen Amoklauf erschüttert: Ein mit drei Waffen bewaffneter 23-jähriger Mann, der sich selbst als „Trans-Person“ bezeichnet haben soll, schoss am Mittwoch (27.August) im US-Bundesstaat Minnesota durch die Fenster in eine katholische Kirche. In dem Gotteshaus in der US-Großstadt Minneapolis (rd.430.000 Einwohner) besuchte zur Tatzeit eine Gruppe der Pfarrschule die Messe. […]","Gender-Wahn","2025-08-28T12:46:28+00:00","2025-08-28T12:46:28+00:00","2025-08-28T12:46:28+00:00","","https://deutschlandkurier.de/2025/08/minnesota-trans-killer-23-erschiesst-in-kirche-zwei-kinder-17-verletzte/","Die USA werden von einem neuen Amoklauf erschüttert: Ein mit drei Waffen bewaffneter 23-jähriger Mann, der sich selbst als „Trans-Person“ bezeichnet haben soll, schoss am Mittwoch (27.August) im US-Bundesstaat Minnesota durch die Fenster in eine katholische Kirche. In dem Gotteshaus in der US-Großstadt Minneapolis (rd.430.000 Einwohner) besuchte zur Tatzeit eine Gruppe der Pfarrschule die Messe. Zwei Kinder wurden getötet und 17 weitere Anwesende verletzt.

Den ermittelnden Bundesbeamten zufolge handelt es sich bei dem Täter tatsächlich um einen, so wörtlich, „Transgender“, wie US-Medien berichten.

Die Amoktat ereignete sich während der Schulmesse in der katholischen „Annunciation School“ in Minnesota. Laut den bisherigen Ermittlungen schoss der 23-Jährige ohne Vorwarnung während des Gottesdienstes durch die Fenster. Zu beklagen sind zwei Todesopfer: ein achtjähriges und ein zehnjähriges Kind. Zudem wurden weitere 14 Kinder und drei Erwachsene verletzt. Der Täter beging Suizid.

Der 23-Jährige soll laut US-Medien seinen Namen 2020 von Robert in Robin geändert haben und sich selbst „als Frau“ identifiziert haben. Zuvor sei der Amokläufer nicht weiter polizeilich in Erscheinung getreten."
"93728","Mainstream trauert Habeck nach: „Er war zu klug für die deutsche Politik…“","Nach seinem angekündigten Frustrations-Rückzug aus der Politik trauert die linksgrüne Hauptstadt-Journaille dem Deutschland-Zerstörer Robert Habeck („Grüne“) nach – so, als wäre der Messias gegangen! „Nichts ist so dick wie die Tränen, die deutsche Hauptstadt-Journalisten um Robert Habeck weinen“, schreibt Julius Böhm auf „NiUS“. „Schade!“, titelt die „ZEIT“. Das Leib- und Magenblatt der linksgrünen Intelligenzia versteigt […]","Medien","2025-08-28T13:28:58+00:00","2025-08-28T13:43:16+00:00","2025-08-28T13:43:16+00:00","","https://deutschlandkurier.de/2025/08/mainstream-trauert-habeck-nach-er-war-zu-klug-fuer-die-deutsche-politik/","Nach seinem angekündigten Frustrations-Rückzug aus der Politik trauert die linksgrüne Hauptstadt-Journaille dem Deutschland-Zerstörer Robert Habeck („Grüne“) nach – so, als wäre der Messias gegangen!

„Nichts ist so dick wie die Tränen, die deutsche Hauptstadt-Journalisten um Robert Habeck weinen“, schreibt Julius Böhm auf „NiUS“.

„Schade!“, titelt die „ ZEIT “. Das Leib- und Magenblatt der linksgrünen Intelligenzia versteigt sich zu dem Satz: Habecks Rhetorik sei im Angesicht von „alternativen Fakten, offenen Lügen und den verbalen Tsunamis eines Donald Trump (…) nichts weniger als die Verteidigung der Demokratie“ gewesen.

Ähnlich lobhudelt das Hamburger Gerüchte-Magazin „ Spiegel “: „Für die deutsche Politik ist es schade, dass Habeck sich zurückzieht.“

Der Berliner „ Tagesspiegel “ schießt den Vogel ab und fragt, ob Robert Habeck („ein Philosoph als Wirtschaftsminister“) nicht einfach „zu klug für die Politik“ war und deshalb nun das Weite sucht.

Die „ Süddeutsche Zeitung “ (Spottname „Alpen-Prawda“) rundet das Mainstream-Gesülze um den ökosozialistischen Deutschland-Zerstörer ab: „Seine Verdienste werden von vielen unterschätzt.“

Entlarvend oder einfach nur noch peinlich?"
"93733","Birgit Bessin (AfD): Mit dem CDU-Wahlbetrüger Merz wird der Linksstaat weiter ausgebaut!","Bundesfamilienministerin Karin Prien (CDU) hat Medienberichte bestätigt, wonach die Bundesregierung den Etat des NGO-Programms „Demokratie leben“ für das Jahr 2026 um zehn Millionen Euro auf 191 Millionen Euro anheben will. Die AfD-Bundestagsabgeordnete Birgit Bessin, Mitglied im Ausschuss für Bildung, Familie, Senioren, Frauen und Jugend, sieht darin einen weiteren Wortbruch durch Bundeskanzler Friedrich Merz (CDU). Sie […]","Politik","2025-08-28T14:12:45+00:00","2025-08-28T14:08:23+00:00","2025-08-28T14:08:23+00:00","","https://deutschlandkurier.de/2025/08/birgit-bessin-afd-mit-dem-cdu-wahlbetrueger-merz-wird-der-linksstaat-weiter-ausgebaut/","Bundesfamilienministerin Karin Prien (CDU) hat Medienberichte bestätigt, wonach die Bundesregierung den Etat des NGO-Programms „Demokratie leben“ für das Jahr 2026 um zehn Millionen Euro auf 191 Millionen Euro anheben will. Die AfD-Bundestagsabgeordnete Birgit Bessin, Mitglied im Ausschuss für Bildung, Familie, Senioren, Frauen und Jugend, sieht darin einen weiteren Wortbruch durch Bundeskanzler Friedrich Merz (CDU). Sie erklärte:

„Im Wahlkampf versprach der Bundeskanzler vollmundig: ,links ist vorbei‘. Doch die Wahrheit ist: Mit Friedrich Merz wird ,links‘ so mächtig, finanzstark und unantastbar wie nie zuvor!“

Jetzt, so die AfD-Politikerin, könnten zumeist linke Gesinnungsvereine, die unter dem Deckmantel der Demokratie Andersdenkende in die vermeintliche extremistische Ecke rücken und einseitige Sichtweisen propagieren, mit noch mehr Steuerzahler-Millionen rechnen.

Birgit Bessin fasst zusammen: „Nicht wenige Projektträger des Bundesprogramms stecken selbst im Sumpf linksradikaler oder islamistischer Demokratiefeindlichkeit. Unsere bisherige Forderung im Bundestag, kann nicht oft genug wiederholt werden: die Förderung des Bundesprogramms ‚Demokratie leben‘ und damit auch politischer NGOs ist schnellstmöglich und vollständig einzustellen!“

Dann stünde deutlich mehr Geld für sinnvolle Projekte zur Verfügung und es würde „sich jede Diskussion über Steuererhöhungen erübrigen“, meint die AfD-Abgeordnete."
"93736","„Tötet Donald Trump“: Trans-Killer von Minneapolis veröffentlichte „Manifest“","Nach dem Amoklauf während eines Kindergottesdienstes in der US-Metropole Minneapolis im US-Bundesstaat Minnesota mit zwei erschossenen Kindern und 14 Verletzten laufen die Ermittlungen zu den Hintergründen auf Hochtouren. Die US-Bundespolizei FBI untersucht, ob die Schüsse als inländischer Terrorakt und Hassverbrechen gegen Katholiken zu werten sind. Beim Täter handelt es sich um eine 23 Jahre alte […]","Gender-Wahn","2025-08-28T14:41:08+00:00","2025-08-28T14:35:19+00:00","2025-08-28T14:35:19+00:00","","https://deutschlandkurier.de/2025/08/toetet-donald-trump-trans-killer-von-minneapolis-veroeffentlichte-manifest/","Nach dem Amoklauf während eines Kindergottesdienstes in der US-Metropole Minneapolis im US-Bundesstaat Minnesota mit zwei erschossenen Kindern und 14 Verletzten laufen die Ermittlungen zu den Hintergründen auf Hochtouren. Die US-Bundespolizei FBI untersucht, ob die Schüsse als inländischer Terrorakt und Hassverbrechen gegen Katholiken zu werten sind.

Beim Täter handelt es sich um eine 23 Jahre alte Trans-Person. Laut US-Medien identifizierte sich der Mann „als Frau“. Vor fünf Jahren sollen die Behörden einem Antrag auf Namensänderung stattgegeben haben. Der US-Sender CNN berichtet, der Trans-Killer habe bis 2017 selbst die betroffene katholische Pfarrschule besucht.

Vor der Tat hatte der Trans-Killer ein „Manifest“ auf Youtube veröffentlicht, dazu eine Serie von Videos, die inzwischen nicht mehr online sind.

US-Heimatschutzministerin über den Trans-Killer: „Krankes Monster!“

CNN hat das Material aber noch sichten können. Es zeigt demnach unter anderem eine Schießscheibe mit einem Bild von Jesus und Waffen sowie Magazine mit Munition, die auf einem Bett ausgelegt sind. Auf einem der Magazine habe die Botschaft „Tötet Donald Trump“ gestanden, wie Heimatschutzministerin Kristi Noem auf X mitteilte. Laut ihren Angaben stand auf dem Gewehrmagazin auch „Für die Kinder“ und „Wo ist dein Gott?“. Noem bezeichnete den Trans-Killer als „zutiefst krankes Monster“."
"93744","","","AfD","2025-08-28T14:52:22+00:00","2025-08-28T14:52:22+00:00","2025-08-28T14:52:22+00:00","","https://deutschlandkurier.de/2025/08/93744/",""
