title,date,url,author,teaser,article_text
Gottes Existenz: eine Sache der Vernunft?,2025-12-16,https://www.tichyseinblick.de/feuilleton/buecher/gottes-existenz-eine-sache-der-vernunft/,Gastautor,"Glaube und Vernunft sind für den Zeitgenossen, der sich vom Licht der Vernunft erleuchtet wähnt, ein unversöhnlicher Gegensatz. Spätestens seit Kants Kritiken gilt ihm: was Gott betrifft, könne man sich nicht auf die Vernunft, sondern höchstens auf den Glauben berufen. Sebastion Ostritsch zeigt mit „Serpentinen“ das Gegenteil.","Herr Ostritsch, Thomas von Aquin wollte diejenigen widerlegen, die gegen eine Existenz Gottes argumentieren.  Konnten Sie ihm nach 750 Jahren noch helfen?

Es wäre vermessen zu sagen, ich helfe dem Thomas jetzt mal auf die Sprünge. Seine Gottesbeweise sind schlicht genial, aber eben in der Darstellung äußerst kompakt und kondensiert. Eine Hilfe habe ich also hoffentlich dadurch geleistet, dass ich seine Argumentation für ein heutiges Publikum entfaltet und dabei auch Dinge erläutert habe, die für uns nicht mehr selbstverständlich sind. Ein zweiter Punkt, in dem ich behilflich sein konnte: die späteren Angriffe Immanuel Kants auf die Gottesbeweise abwehren.

Die „Serpentinen“ in Ihrem gerade erschienenen Buch führen ins tiefe Mittelalter und in die hohe Gegenwart. Waren die Zeiten damals grundsätzlich schlechter als heute?

Im Gegenteil. Im Buch gibt es ein eigenes Kapitel zu den

falschen Vorurteilen über das „dunkle Mittelalter“.

Das Mittelalter war äußerst hell, ja gleich doppelt erleuchtet: vom Licht der Vernunft und vom Licht des Glaubens. Man denke nur mal an die Gründung der Universitäten, die großartige gotische Architektur, aber auch wirtschaftlich-technische Innovationen wie die massive Nutzung von Wasserkraft oder die Einführung der Dreifelderwirtschaft. Wir, die nach der Aufklärung leben, wissen leider oft gar nicht, wie ungebildet wir sind.

Ihre „Serpentinen“ bewegen sich in Schlangenlinien, Ihre Abrechnungen sind geradeheraus: Gelehrte aus Studienzeiten, die Aufklärung, Kant. Sind Sie ein „Alleszertrümmerer“ mit gesundem Menschenverstand?

Der gesunde Menschenverstand ist tatsächlich unter die Räder gekommen, in der öffentlichen Debatte, aber ganz besonders auch in der akademischen Philosophie. Wir sind bei einer intellektuell enorm aufwändigen Wirklichkeitsleugnung angelangt. Denken Sie nur mal an die Debatte, wie viele Geschlechter es gibt.

Versöhner von Vernunft und Glauben

Der stumme Ochse als wilder Stier: Thomas von Aquin

Die Philosophie des Thomas ist so attraktiv, weil sie vom Alltäglichen und Wohlbekannten ausgeht und sich dann in metaphysische Höhen schwingt, um diese Phänomene begreiflich zu machen, statt sie wegzuerklären oder umzudeuten. Ich sehe mich als kleiner Gärtner im philosophischen Garten des gesunden Menschenverstandes.

Mit Thomas von Aquin erheben Sie auch andere zu Pfadfindern auf den Serpentinen der Wahrheitssuche, von Aristoteles bis Maimonides. Glaube und Vernunft: Hat Papst Benedikt Ihnen von oben über die Schulter geschaut?

Papst Benedikt

war ganz entscheidend dafür, dass ich mein Denken für den katholischen Glauben und die christliche Philosophie geöffnet habe. In meinem früheren Leben war ich ja überzeugter Hegelianer. Dass Glaube und Vernunft zusammengehören, ist ja ein von Katholiken oft zitierter Gemeinplatz. Es ist aber gar nicht so leicht auszubuchstabieren, wie genau das Verhältnis ist.

Sogar mit der Quantenphysik nehmen Sie es auf. Hätten Sie nicht da den gläubigen Max Planck als Kronzeugen für die Gottesgegenwart in den Naturgesetzen anführen können? Oder Einstein, dessen Gottesbegriff sich in der Ordnung des Universums offenbart?

Völlig richtig: Es ist ein Irrglaube, dass das Studium der Natur und ihrer Gesetzmäßigkeiten zwangsläufig von Gott wegführe. Das Gegenteil ist eher der Fall, zumindest wenn man nicht von vornherein annimmt, dass es nur die Dinge geben kann, die sich auch zum Objekt der Naturwissenschaften machen lassen. Meine Auseinandersetzung mit der Quantenphysik ist ja sehr begrenzt: Es geht mir darum, dass die Existenz von Prozessen, die nicht streng deterministisch ablaufen, die also Zufall beinhalten, nicht heißt, dass das Prinzip von Ursache und Wirkung außer Kraft gesetzt wäre.

Ihre Serpentinen schlängeln sich auch, weil sie abenteuerlichen Metamorphosen der Welt und des Denkens folgen. Spüren Sie diese Metamorphosen auch in Bezug auf andere Gewissheiten unserer Zeit?

Sebastian Ostritsch

Cancel Culture: Wenn Philosophen unerträglich werden

Wir sind, mit dem Philosophen Eric Voegelin gesprochen, im Zeitalter der sekundären Realitäten angekommen: Wir sehen eine Verkapselung des menschlichen Geistes gegen die Wirklichkeit, gegen die Vorgegebenheiten der menschlichen Natur und die Schöpfungsordnung. Das kann auf Dauer nicht gut gehen.

Am Ende werden Sie beim Gottesbeweis fast politisch. Um sich überzeugen zu lassen, muss man sich auch überzeugen lassen wollen, stellen Sie mit Blick auf den Evolutionsbiologen und Atheisten Dawkins fest. Der fehlende Wille zu glauben: eines der Hauptprobleme deutscher Gegenwart?

Nicht nur der deutschen Gegenwart! Das ist wohl ein weltweites, zumindest westliches Hauptproblem unserer Zeit. „Politisch“ war dieser abschließende Punkt meines Buches aber gar nicht gemeint, zumindest nicht primär. Eher ging es mir um etwas Existenzielles: Das beste Argument wird fruchtlos bleiben, wenn das Herz verhärtet ist. Glaube ist letztlich eben keine intellektuelle Leistung, die wir uns anrechnen lassen könnten, sondern ein Geschenk Gottes. Aber die Gottesbeweise können vielleicht dabei helfen, diese Gnade des Glaubenkönnens leichter anzunehmen, wenn sie uns gewährt wird.

Dieses

Interview von Henry C. Brinker mit Sebastian Ostritsch

erschien zuerst unter dem Titel „Wir sind im Zeitalter der sekundären Realitäten angekommen“ in

Die Tagespost. Katholische Wochenzeitung für Politik, Gesellschaft und Kultur.

Wir danken Autor und Verlag für die freundliche Genehmigung zur Übernahme. Jetzt drei Ausgaben kostenlos testen:

Die Tagespost-Probeabo.

Sebastian Ostritsch,

Serpentinen.

Die Gottesbeweise das Thomas von Aquin nach dem Zeitalter der Aufklärung.

Matthes & Seitz, 220 Seiten, 20,00 €.

Mit Ihrem Einkauf im TE-Shop unterstützen Sie den unabhängigen Journalismus von Tichys Einblick! Dafür unseren herzlichen Dank!!>>>"
Thorizon plant Schmelzsatzreaktor in den Niederlanden,2025-12-16,https://www.tichyseinblick.de/gastbeitrag/thorizon-schmelzsatzreaktor-niederlande/,Gastautor,"Die Firma Thorizon will in den Niederlanden einen Schmelzsalzreaktor bauen. Die Anlage soll spätestens 2030 fertig sein, mit nuklearem Brennstoff betrieben werden, aber keinen Strom erzeugen. Die produzierte Wärme soll industriell genutzt oder in ein Fernwärmenetz eingespeist werden. Von Wolfgang Kempkens","Die Niederlande haben einen erstaunlichen Wandel in Sachen Kernenergie hingelegt. Vor wenigen Jahren war diese Technik noch verpönt. Der letzte Reaktor Borssele sollte 2004 abgeschaltet werden. Die Notwendigkeit, die CO2-Emissionen mit der Zeit auf Null zu reduzieren, führte stattdessen dazu, die Laufzeit des Reaktors, der weitgehend baugleich ist mit dem längst abgerissenen in Stade an der Unterelbe, bis 2034 zu verlängern.

Gleichzeitig plant das Land, ein großes

Kernkraftwerk

zu errichten, vielleicht sogar zwei, sowie eine ganze Reihe von Small Modular Reactors, also kleine Anlagen. Selbst

Schiffe mit Atomantrieb

sind auf der Agenda.

Small modular reactors (SMR)

Kleine Kernreaktoren könnten die Stromerzeugung der Zukunft prägen

Studie aus den Niederlanden

Emissionsarmer Frachtverkehr: Zukünftig Schiffe mit Atomantrieb?

Und jetzt steht das Land sogar vor eine Weltpremiere. Thorizon mit Sitz im niederländischen Amsterdam und im französischen Lyon, will dort einen Schmelzsalzreaktor bauen. Dieses Konzept ist in der Frühzeit des Kernkraftwerksbaus vereinzelt realisiert worden, aber schließlich nicht ernsthaft weiterverfolgt worden, außer von Thorizon. Der Plan ist, spätestens 2030 eine kleine Anlage fertigzustellen, die zwar mit nuklearem Brennstoff betrieben wird, aber keinen Strom erzeugt. Die produzierte Wärme soll industriell genutzt oder in ein Fernwärmenetz eingespeist werden.

Damit will das Unternehmen beweisen, dass sein Konzept funktioniert, sodass kommerzielle Anlagen folgen können. Derzeit wird in mehreren niederländischen Provinzen nach einem Standort gesucht.

Thorizon kann mit guten Argumenten punkten. Anders als bei heutigen Kernkraftwerken, in deren Kern sich der Brennstoff konzentriert befindet, ist er bei Schmelzsalzreaktoren fein verteilt in flüssigem, weil heißem Salz. Dieses wird kontinuierlich durch den Reaktor gepumpt. In dessen Kern befindet sich Graphit, dass die durch Kernspaltung entstehenden Neutronen abbremst, sodass sie weitere Atomkerne zertrümmern können. Sobald der Salzstrom den Reaktorkern verlässt, hört die Kernspaltung auf.

Im Gegensatz zu heutigen Reaktoren, die dicke Behälter benötigen, um den hohen Druck im Inneren unter Kontrolle zu halten, arbeitet der Thorizon-Reaktor bei Umgebungsdruck, sodass ein wesentlicher Risikofaktor wegfällt. Als Brennstoff dient neben Uran auch Plutonium. Diese spaltbaren Materialien werden bei der Wiederaufarbeitung von Atommüll gewonnen. Entsprechende Anlagen werden unter anderem in Frankreich und Großbritannien betrieben. Ein Teil des eingesetzten Urans wird während des Betriebs in Plutonium umgewandelt – es wird also neuer Brennstoff produziert.

Selbst auf der Welt im Überfluss vorhandenes Thorium, dessen Atomkerne sich nicht spalten lassen, wird im Thorizon-Reaktor genutzt. Es fängt Neutronen ein und wird so ebenfalls zu spaltbarem Brennstoff (Uran 233).

Thorizon arbeitet mit den niederländischen, belgischen und französischen Atomaufsichtsbehörden zusammen, um die Baugenehmigung für diese drei Länder parallel zu erlangen. Der Bau des ersten kommerziellen Reaktors, Thorizon-1, soll bereits 2030 beginnen. Er wird eine thermische Leistung von 250 Megawatt haben. Diese Wärme auf einem Niveau von 550 Grad Celsius kann industriell genutzt werden, beispielsweise zur Produktion von umweltverträglichem Wasserstoff, oder zur Stromerzeugung mit einer Leistung von 100 Megawatt. Das ist der Bedarf von 250.000 Menschen in Mitteleuropa. Die elektrische Leistung lässt sich in einem weiten Bereich variieren, sodass ein solches Kraftwerk ideal ist für die Zusammenarbeit mit Solar- und Windstromanlagen. Wenn diese wetterbedingt viel Strom produzieren, wird das Kernkraftwerk heruntergefahren und umgekehrt mit voller Kraft betrieben, wenn Wind und Sonne schwächeln.

Thorizon wird von den niederländischen Wagnisfinanzierern Positron Ventures und Invest-NL sowie den regionalen Entwicklungsagenturen der niederländischen Provinzen Zeeland und Nordholland finanziell unterstützt. Zuschüsse bekam das Unternehmen von der französischen Regierung und dem Joint Transition Fund der Europäischen Kommission, mit dem Initiativen zur Minderung des CO2-Ausstoßes gefördert werden."
Erkenne deinen Feind,2025-12-16,https://www.tichyseinblick.de/kolumnen/stephans-spitzen/verharmlosung-radikaler-islam/,Cora Stephan,"Anschläge sowie durch ausländische Nachrichtendienste vereitelte Terrorpläne häufen sich – aber die größte Gefahr soll angeblich immer noch von ""rechts"" ausgehen. Radikalisierung unter Muslimen wird heruntergespielt und wer islamistischen Terror anprangert, wird angefeindet. Die deutsche Realitätsleugnung im Endstadium.","Seit Jahren wird den Deutschen eingehämmert, die größte Gefahr gehe von Rechtsrechtsrechts aus – ob radikal oder extrem. Belege dafür? Immer das gleiche. Hanau etwa, wo ein nachweislich psychisch gestörter Mann nicht nur seine Mutter und sich selbst, sondern auch neun Menschen mit Migrationshintergrund in einer benachbarten Shishabar erschossen hat. Damit war das ein „rassistischer Terroranschlag“ und der Täter rechtsextrem, weswegen es nun ein zentrales „Mahnmal für die neun Opfer des rassistischen Anschlags vom 19. Februar 2020 in Hanau“ geben wird.

„Nach meinem Wissen handelt es sich um die erste Gedenkstätte, die in Deutschland für die Opfer eines schuldunfähigen Täters errichtet wird, denn der an Schizophrenie erkrankte Tobias R. beging seine fürchterliche Tat unter dem Einfluss von halluzinierten Stimmen und einem Wahnsystem, das ihm letztlich keine andere Wahl ließ, als zu töten“,

urteilt der renommierte Psychiater Wolfgang Meins.

Was bei nichtdeutschen Vergewaltigern und Mördern schon mal als mildernder Umstand berücksichtigt wird, gilt hier nicht: Ein rassistischer Terroranschlag in Hanau beglaubigt die Erzählung von der Gefahr des Rechtsextremismus, deshalb darf hier nicht durch Wahrheit relativiert werden.

Dass der militante Islam die weit größere Gefahr sein könnte, wurde und wird immer wieder mit der Warnung vor einem „antimuslimischen Rassismus“ zurückgewiesen.

Der Islamkonferenz, von Wolfgang Schäuble 2006 ins Leben gerufen, ging es um die „Normalisierung des Lebens von Muslimen in Deutschland“, nicht etwa um den Schutz der Bevölkerung vor islamistischem Terror, denn man ließ sie seit 2015 ja alle ohne Überprüfung herein, darunter gewiss auch sehr zahlreich von denjenigen, die man in ihren Herkunftsländern lieber loswerden wollte.

Nun aber, was für ein Wunder, wird das Thema wieder aufgegriffen. Das Bundesinnenministerium (BMI) hat am 21. November 2025 beschlossen, dass ein Beraterkreis einen „Bund-Länder-Aktionsplan erarbeiten und den legalistischen Islamismus sowie den ideologischen Nährboden islamistischer Radikalisierung stärker in den Blick nehmen“ soll.

„Ich teile die Feststellung, dass die Islam-Politik der letzten 20 Jahre gescheitert ist“,

verkündet Christoph de Vries,

CDU-Bundestagsabgeordneter und Staatssekretär beim Bundesinnenminister, beim erneuten Anlauf. Ein Ende 2024 gegründeter Arbeitskreis „Politischer Islam“ (Polis) versteht sich als „parteiübergreifendes und weltanschaulich plurales Netzwerk“, das über die „Bedrohungen durch den ‚Politischen Islam‘ aufklären“ will.

Hat man endlich begriffen, da oben in der Politblase, was hoch an der Zeit ist? Kein Grund in Begeisterungsstürme auszubrechen.

Was Benjamin Netanjahu nach dem Massaker am Bondi Beach im australischen Sydney dem australischen Premier Anthony Albanese vorgeworfen hat, dass er nämlich mit seiner Anerkennung eines „palästinensischen“ Staates „Öl ins antisemitische Feuer“ gegossen habe, gilt ebenso für Deutschlands Friedrich Merz.

Und was sollte seine Bemerkung, „dies ist ein Angriff auf unsere gemeinsamen Werte“? Es war ein gezielter Angriff auf Juden.

Und zur „Zweistaatenlösung“: Der Bundeskanzler will offenbar nicht verstehen, dass eine antisemitisch indoktrinierte und von Terrorgruppen wie der Hamas instrumentalisierte Bevölkerung zu einem friedlichen Nebeneinander mit Israel schlicht nicht fähig ist. Warum wohl weigert sich Ägypten hartnäckig, „Palästinenser“ aufzunehmen?

Der Horror des Massakers am Bondi Beach zeigt mehr als deutlich, wie wenig die Polizei auf solche Lagen dort vorbereitet war. Juden feierten friedlich öffentlich Chanukka – und das setzte niemanden bei der Polizei in Alarmbereitschaft? Die beiden Pakistani, Vater und Sohn, hatten zehn lange Minuten Zeit, auf die Feiernden zu schießen. Ein mutiger Zivilist, Ahmed el Ahmad, ebenfalls Muslime, schaltete immerhin einen der beiden mit bloßen Händen kurzzeitig aus.

Und nun? Die australische Regierung

erwägt eine Verschärfung der Waffengesetze.

Ach so.

Für Deutschland gilt: Die Zeit des Appeasement ist schon lange vorbei. Es hätte nie soweit kommen dürfen. Und immer noch geht es weiter. Was wir uns eingehandelt haben?

Einer

nichtrepräsentativen Studie in Niedersachsen zufolge

stellen 67,8 % der befragten 300 muslimischen Schüler der neunten Klassen die Gesetze des Koran über die deutschen Gesetze. Ein islamischer Gottesstaat sei die beste Staatsform, sagen mehr als 45,8 %. Man lese die Zeichen.

Doch gibt es nicht auch Gutes zu berichten? Oh ja.

„Mit 227 zusätzlichen Anti-Terror-Sperren (‚Oktablöcke‘) schützt Berlin jüdische Einrichtungen in der ganzen Stadt.“

Na bitte.

Doch wie steht es angesichts des massiven antimuslimischen Rassismus in unserem Land mit dem Schutz von Moscheen usw.? Aus Bielefeld wird Erschreckendes

berichtet

. „Die islamische Gemeinde hatte über den Lieferdienst ‚Lieferando‘ unzählige nicht von ihr bestellte Essenslieferungen mit Drohungen und Hassbotschaften erhalten. Diese waren auf den Kassenzetteln zu lesen. Sie wurden mit insgesamt 20 Bestellungen geliefert, die aus unterschiedlichen Imbisse (sic!) mit verschiedenen Autos kamen.“ Und gewiss war das Essen nicht halal…

Die Folge: Angst und Stress bei jungen Muslimen, berichtet der WDR mitfühlend. Das, Herr Bundeskanzler, verstößt doch gewiss gegen „unsere gemeinsamen Werte“? Poller gegen Imbisse dürfte das Mindeste sein, was jetzt geschehen muss."
Das neue EU-Bürokratiemonster für den E-Auto-Zwang,2025-12-16,https://www.tichyseinblick.de/wirtschaft/mobilitaet/aus-vom-verbrenneraus-faellt-aus/,Holger Douglas,"Manfred Weber verkauft 90 statt 100 Prozent als große Kehrtwende und täuscht damit Öffentlichkeit und Branche. Denn das EU „Automotive Package“ zementiert den E-Auto-Zwang mit Credits, Super Credits und Flottenquoten. Weber liefert (falsche) Schlagzeilen, Brüssel liefert die Schlinge.","Statt 100 Prozent nur 90 Prozent Klimarettung, keine 100 sondern „nur“ 90 Prozent CO2-Minderung ab 2035. Was EVP-Chef Manfred Weber in der vergangenen Woche auf der Jagd nach ein paar Schlagzeilen großspurig verkündete, entpuppt sich als klares Gespinst für die heimischen etablierten Jubelmedien. Das „Automotive Package“, das die EU-Kommission vorgestellt hat und das im kommenden Jahr von Parlament verabschiedet werden soll, stellt sich als neues Bürokratiemonster dar, mit dem Ziel, den E-Auto-Zwang weiter zu forcieren.

Der Verbrennungsmotor darf in geringen Zahlen überleben zum Preis eines bisher ungekannten Ausmaßes an Bürokratie und neuer Marktverzerrungen. Kern des Vorschlages ist die Absenkung des Reduktionsziels 2035 von 100 auf 90 Prozent. Um die sogenannten „Klimaziele“ auf dem Papier dennoch zu erreichen, führt die Kommission ein System von „Credits“ ein. Hersteller können CO₂-Emissionen ihrer Verbrenner kompensieren, indem sie beispielsweise nachweisen, dass in der Produktion „grüner Stahl“ verwendet wurde oder indem sie in synthetische Kraftstoffe investieren. Es droht eine Vermischung von realen Auspuff-Emissionen und theoretischen Herstellungsgutschriften.

Das Paket enthält zudem klare industriepolitische Zwangsvorschriften. Auf Druck von Frankreich und Spanien wurden sogenannte „Super Credits“ für Elektroautos eingeführt, die kürzer als 4,20 Meter sind. Dies ist eine direkte Subventionierung von Modellen wie dem Renault 5 oder dem kommenden VW ID.2, während Premium-Hersteller und US-Konkurrenten wie Tesla, deren Modelle meist größer sind, leer ausgehen.

Der eigentliche Hammer verbirgt sich im Kleingedruckten für Firmenwagen und Fahrzeugflotten der Autovermieter. Die machen rund 60 Prozent der Neuzulassungen aus. Sie müssen dem Vorschlag zufolge bereits 2030 zu 54 Prozent aus Elektroautos bestehen. Dies kommt einem vorgezogenen Verbrenner-Verbot durch die Hintertür gleich und dürften ratlose Autovermieter zurücklassen, die auf Bergen von E-Autos ohne nennenswerten Restwert sitzenbleiben dürften.

Ein Datum für den endgültigen Termin, wann die Glückseligkeit in Form von 100 Prozent CO2-Reduktion erreicht sein soll, legte die EU nicht fest. Immerhin gesteht sie ein, dass der radikale Schnitt 2035 an der Realität des Marktes und der Wähler vorbeiging. Doch statt einer echten Marktöffnung soll ein hochkomplexes Regelwerk geschaffen werden: Die Grünen bekommen ihre Flottenziele, die Liberalen die E-Fuels, die Südländer die Kleinwagen-Förderung. Währenddessen schafft China Fakten durch Skalierung und technologischen Fokus. Europa hingegen beschäftigt sich ab heute damit, grüne Stahl-Zertifikate gegen Verbrenner-Restquoten zu verrechnen.

Der Verbrenner lebt weltweit weiter, liegt aber in Europa auf der Intensivstation der Bürokratie. Ford Motor macht es schon mal vor: 19,5 Milliarden Dollar werden kurzerhand abgeschrieben, die E-Auto-Produktion wird eingestellt und lediglich einige Hybridmodelle werden weiter produziert. Ansonsten wird in die Weiterentwicklung und neue Produktion von modernen Verbrenner investiert. Und vor allem: Ford stellt Tausende neue Mitarbeiter ein. Halt woanders, aber was soll’s – nicht wahr, EU?

Es werden weitere Hersteller dem Beispiel folgen, die E-Auto Produktion komplett einzustellen, mehrere Milliarden Entwicklungskosten in die Esse werfen und sich auf das stürzen, was Physik und nicht Ideologie sagen.

Voraussetzung: Donald Trumps dicker Strich durch den CO2-Unfug. Der US-Präsident wischte bekanntlich im Sommer den Klimaschwindel kurzerhand von der Agenda und setzte damit ungeheure Produktivkräfte frei. Europa rettet nicht das Klima, sondern ruiniert weiter die Schlüsselindustrie mit einem Netz aus Lügen und Paragrafen. Dieser EU-Vorschlag ist keine Erlösung, sondern Sterbehilfe auf Raten."
EU: Wenn der Isolierende selbst zum Isolierten wird,2025-12-16,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/eu-isolierende-isoliert/,Giovanni Deriu,"Die Brüsseler EU-Granden predigen Moral und verdrängen die Realitäten. Italiens Intellektuelle zerlegen die EU-Illusion live im Fernsehen. Orsini und Travaglio diagnostizieren schonungslos, dass die EU Russland isolieren wollte und jetzt selbst zusehends isoliert ist.","Diskussionen im italienischen Fernsehen, selbst bei den Programmen der Staatssender, beinhalten oft ein bisschen Tragikkomödie. Humoreskes folgt auf politisch staatstragende Melodramatik, und umgekehrt. Aber so ist es eben, wenn man links und rechts der nicht mehr vorhandenen Mitte streitet. Immerhin, in Italien sind die Talkrunden etwas ausgewogener, was die Gäste betrifft, dafür fliegen verbal aber auch öfter die Fetzen.

Ob

Professor Alessandro Orsini

oder Matteo Salvini, der Vize-Premier (Lega), oder auch Italiens populärer Journalist Marco Travaglio (Herausgeber des Il Fatto Quotidiano), jeder möchte Frieden, den Wohlstand wiederherstellen, Putin auf keinen Fall herausfordern, und schon gar nicht die Ukraine bis zur Selbstaufgabe unterstützen – erst Recht nicht, seit Präsident Selenskyj selbst vom Korruptionsstrudel mitgerissen zu werden droht.

Die Diagnose von Marco Travaglio und Professor Orsini kommt vielleicht etwas spät, aber sie sitzt, adressiert an Brüssel: Die EU wollte Russland isolieren – und findet sich nun selbst auf der geopolitischen Isolierstation wieder. Alessandro Orsini bringt es in seinem Artikel für die Tageszeitung,

Il Fatto Quotidiano

, auf den Punkt:

Es sei die alte „eterogenesi dei fini“, wie Wilhelm Wundt (wer kennt ihn schon? 1920 verstorben), der deutsche Begründer der Kulturpsychologie und Psychophysik, und Kenner der Emotionen, sie nannte. „Man zieht los“, um ein hehres Ziel zu erreichen – und landet, dank Nebenwirkungen und Selbsttäuschungen, genau dort, wo man nie hinwollte. Der Westen, so die schonungslose wie ehrliche Analyse, wollte Geschlossenheit, Stärke, Abschreckung. Herausgekommen ist eine Union, die durch den Pulverdampf ihrer eigenen Wunschvorstellungen herumstolpert.

Alessandro Orsini verweist auf Robert Michels, den deutsch-italienischen Soziologen, dieser hätte seine helle Freude daran: Ein Projekt, das einst als Friedens- und Freiheitsarchitektur gebaut wurde, mutiert zur schwerfälligen Bürokratie, die ihre Prinzipien zugunsten neuer Opportunitäten opfert. Kein Verrat aus Bosheit, sondern aus Selbstüberschätzung.

Und dann kommt sogleich auch Marco Travaglio ins Spiel, beide Analytiker spielen sich seit Monaten den Ball zu, ja, sie tunneln die Politiker und Medien auf EU-Linie (auch Premierminister Giorgia Meloni hält der Ukraine noch die Treue, während Matteo Salvini eher Russland als Kooperationspartner sieht).

Travaglio also, jener scharfzüngige Topjournalist, der in Italiens politischem Panoptikum seit Jahren die Rolle des uneitlen Hofnarren übernimmt, der den Mächtigen die Maske vom Gesicht reißt. In „Otto e mezzo“ auf La7 liefert er regelmäßig das Spektakel, das Italiens Abendfernsehen so unnachahmlich macht. Wenn Lilli Gruber als glühende Europäistin versucht, ihm das Mikro zu zügeln, knurrt er nur: „Lilli, wenn du mich einlädst, musst du mich auch meine Meinung äußern lassen.“ Und wenn sie zurückschießt, sie vertrete eben „die europäische Linie“, kommt Travaglios trockener Konter: „

Ich bin auch pro Europa – aber gegen diese EU

.“

Besser lässt sich die Stimmung vieler Europäer nicht zusammenfassen.

Marco Travaglio bringt Vergleiche, und in dieses Setting, mal als Kommentar im Fatto Quotidiano, sowie auch im Fernsehen, platziert Travaglio dann die Analyse von Cesare Maria Ragaglini – früher Diplomat für D’Alema, Amato, Berlusconi, Botschafter in Moskau, ansonsten kein Leichtgewicht. Seine Aussagen, so Travaglio, hätten in einem politisch „geordneten“ Europa Alarmstufe Dunkelrot ausgelöst.

Travaglio zitiert Ex-Diplomat Ragaglini, „keine gerechten Kriege, keinen gerechten Frieden“. Und zur Ukraine? „Ein Opfer europäischer Illusionen. Europa in totaler Abhängigkeit von den USA. Ohne Diplomatie. Der Konflikt wäre 2014 vermeidbar gewesen.“

Das sitzt. Und Marco Travaglio lächelt bei Lilli Gruber süffisant, für viele arrogant, aber vielsagend in die Kamera, und klärt auf. Das sei auch der Grund, warum Washington – „ob mit oder ohne Trump“ – zunehmend auf Europa herabschaue, wie auf einen gutmütigen aber überforderten Onkel, der ständig Ratschläge gibt, aber nie die Rechnung bezahlt. Das Dilemma der EU, so Travaglio habe bereits weit vor Trump begonnen.

Auch Ragaglini hatte seine Meinung, nennt die europäischen Akteure, die „Volenterosi“, die Freiwilligen der moralischen Großgeste, schlicht „velleitär“: groß im Anspruch, null im Ergebnis. Die Ukraine sollte der Prüfstein europäischer Stärke werden – und wurde zum Altar, auf dem man geopolitischen Hochmut opferte.

Jetzt liegt auf dem Tisch nur noch ein Plan: der zwischen Trump und Putin vorbereitete, jener „Realismus“, den man in Brüssel so verabscheut wie ein schlecht temperiertes Soufflé, vergleicht Travaglio. Ein Kompromissfrieden, der niemandem schmeckt, aber der einzige ist, der die Wirklichkeit nicht ignoriert.

Die EU, einst moralisch überhöht, steht ohne Plan, ohne Hebel und ohne Waffen da – und beschränkt sich darauf, das Narrativ der „unumstößlichen Prinzipien“ zu pflegen, während am Rand des Schlachtfelds der Wind schon neue Zelte aufbläst.

Der Rest ist Gewöhnung: Wer die Realität nicht mag, erklärt sie zur russischen oder trumpistischen „Kriegshybris“. Die ewig gleichen Litaneien von Sicherheitslücken, Propaganda, Desinformation – man möchte meinen, halb Europa wartet nur darauf, endlich wieder jemanden zu verbieten.

Doch Travaglio – kein Putinversteher, aber unbequemer Chronist – bringt es auf den italienischen Punkt: Die Ukraine wurde zur „vittima sacrificale“, zum rituellen Opfer, weil eine EU, die sich für Weltmacht hält, nicht einmal in ihrem eigenen Hinterhof Ordnung schafft.

Und man frage sich: Wer isolierte hier eigentlich wen?"
