title,date,url,author,teaser,article_text
Das Böse agiert auch im Paradies,2025-08-30,https://www.tichyseinblick.de/kolumnen/vorwort-zum-sonntag/das-boese-agiert-auch-im-paradies/,Achijah Zorn,"Die Geschichte vom Sündenfall (1. Mose 3) enthält eine Fülle hilfreicher Erkenntnisse über das Wesen des Bösen. Der Sündenfall bestätigt sich damit als echter „Mythos“, als eine Geschichte, die niemals so passiert ist und die doch jede Sekunde immer wieder neu genau so passiert.","Die Paradiesgeschichte am Anfang der Bibel enthält eine faustdicke Überraschung: Das Paradies ist nicht frei vom Bösen. Plötzlich erscheint inmitten des Paradiesgartens die Schlange, die „listiger als alle Tiere auf dem Felde“ war (1. Mo 3,1), und treibt ihr Unwesen mit den Archetypen des Menschseins, Adam und Eva. Darauf schienen die beiden Paradiesverwöhnten nicht vorbereitet zu sein. Gefahr nicht erkannt, Gefahr nicht gebannt. So wurden die beiden prompt kalt erwischt von der attraktiven Versuchung, als Mensch vermeintlich die vollendete göttliche „Erkenntnis von gut und böse“ erlangen zu können (1. Mo 3,5). Die Schlange hatte leichtes Spiel mit ihnen.

Es scheint eine Strategie des Bösen zu sein, Menschen in paradiesischer Sicherheit zu wiegen. Damit sind alle Abwehrkräfte gegen das Böse ausgesetzt. „UnsereDemokratie“ ist so ein Paradiesgärtlein: „Wir sind die Guten. Von den Bösen da hinten sind wir durch die Brandmauer getrennt.“ In dieser fatalen Paradiesillusion merken die Vertreter von „unsererDemokratieTradeMark“ gar nicht, in wie vielen Bereichen die Demokratie in Deutschland bereits schweren Schaden genommen hat – ganz ohne die AfD.

Da ist das Paradiesgärtlein „Vereinte Nationen“. Die UNO sei ein universales Bollwerk gegen allen Nationalismus; von da könne doch nichts Schlechtes kommen. Und so hat man keinen Blick dafür, wie die Schlange in diesem Paradiesgärtlein ihr Unwesen treibt; etwa in dem Pandemievertrag der WHO, im UN-Migrationspakt oder in der Terrornähe der UN-Flüchtlingsorganisation für Palästina (UNRWA).

Ich freue mich, dass beim Paradiesmythos „Europäische Union“ mittlerweile Ernüchterung einziehen konnte. Die jetzige bürokratische, zentralistische, korruptionsanfällige, hinterzimmerdemokratische Form der EU wird mittlerweile von immer mehr Menschen als Schlangenbrutstätte erkannt, die sich unter dem Paradiesmysthos „Friedensprojekt Europa“ ihre Bestandssicherheit und Kritikresistenz erschlichen hat. Und so wächst die Erkenntnis: „Dieses fetischhafte Europagerede der EU ist keine Politik für den Bürger.“

Viele Medien finden in dem grünen Halbgott Robert Habeck ihr Paradiesgärtlein. Er sei seiner Zeit weit voraus und sein Abschied würde eine fatale Charisma- und Visionslücke hinterlassen. Der Schlange wird diese Huldigung, Verklärung und Idolisierung gefallen, die Habecks ruinösen Defizite ausblenden, die dadurch umso gefährlicher und nachhaltiger weiterwirken können.

Manche hatten auch von der Kirche so ein Paradiesgärtlein erwartet, in dem es keine Schlange gibt. Nicht erst mit den schrecklichen Missbrauchsskandalen fiel diese Illusion zusammen.

Jesus Christus war da durchaus realistischer: Er wusste, dass unter seinen 12 Jüngern, mit denen die Kirche begonnen hat, ein Judas war, der ihn mit einem Kuss verraten sollte (Matthäus 26,48 f); er wusste, dass unter seinen Jüngern ein „Fels“ war, der ihn dreimal verleugnen sollte (Matthäus 26,69-75); und Jesus wusste, dass in seiner Kirche ein Petrus, Jakobus und Johannes waren, die allesamt einschliefen, als er sie bat, mit ihm in der schwersten Stunde seines Lebens im Garten Gethsemane zu wachen (Matthäus 26,36-46). Die Kirche ist uns von Jesus niemals als schlangenloses Paradies verheißen worden.

Es ist so wichtig und hilfreich, dass wir uns unser(e) Paradiesgärtlein im Leben schaffen: Familie, Freundeskreis, ein Hobby, eine Gemeinschaft des Glaubens, einen Verein, eine Partei und eine Heimat, der wir uns zugehörig fühlen. Aber in allem sollten und müssen wir mit der Schlange rechnen, denn das Böse als erste allgemeine Verunsicherung ist immer und überall. Sogar in der Partei „Die Grünen“, obwohl die Grünen sich oft als Vertreter der reinen Wahrheit präsentieren. Und selbst in der Partei „Werte-Union“ geht nicht immer alles werteorientiert zu.

Die Erkenntnis, dass auch unsere Paradiesgärtlein nicht ohne Schlange sind, hilft mir zweifach:

Erstens: Ich reduziere Erwartungen.

Ich erwarte von keinem Menschen, von keinem Arbeitgeber, von keiner Partei und von keiner Institution fehlerfreie oder schlangenlose Reinheit. Mittlerweile gibt es wohl kaum noch einen Skandal, der mich erschüttern könnte. Auch das Paradiesgärtlein meines eigenen Seelenlebens gibt es nicht ohne Schlange. Diese Erkenntnis macht mich entspannter und gelassener mit den dunklen Seiten in mir und in anderen und in Institutionen.

Zweitens: Ich bin wachsam und achtsam.

Selbst in den schönsten Paradiesgärten bin ich konstruktiv auf der Hut vor Schlangen und ihren Verführungskünsten. Sicherlich bin ich kein Schlangenheld. Aber eine gewisse Vorsicht und Kritikfreundlichkeit auch gegenüber allem, was mir lieb und teuer und wertvoll ist, hat mich vielleicht schon vor der einen oder anderen Dummheit bewahrt.

„Und führe uns nicht in Versuchung, sondern erlöse uns von dem Bösen“, lehrt Jesus die Christen zu beten (Matthäus 6,13). Diese Passage macht das Vaterunser nicht zum Gebet von Superhelden, denen das Böse nichts mehr anhaben kann. Das ist das Gebet von Menschen, die um ihre Schwachheit wissen und die erkannt haben, dass es ein schlangenloses Paradiesgärtlein nur im christlichen Gott selber gibt."
E-Autos: Chinas Weg an die Weltspitze,2025-08-30,https://www.tichyseinblick.de/wirtschaft/mobilitaet/e-autos-chinas-weg-an-die-weltspitze/,Dr. Helmut Becker,"China hat mit konsequenter Industriepolitik Fakten geschaffen. Während deutsche Premium-Hersteller bei Verbrennern noch dominieren, haben BYD und Co. den chinesischen Markt für Elektroautos übernommen. Deutsche Marken sind in China von einst 50 Prozent Marktanteil auf 3 Prozent abgestürzt.","China hat es geschafft, sich innerhalb eines Jahrzehnts bei Elektroautos an die Spitze der Weltautomobilindustrie zu setzen. Und die deutschen Hersteller, die nicht nur das Automobil, sondern auch das Elektroauto (Lohner-Porsche) erfunden haben, mit ihren NEV (New Electric Vehicles) hinter sich zu lassen. Bei Verbrennern dominieren noch deutsche Premium-Hersteller. Inzwischen bringen aber Mercedes und Volkswagen ihren jeweiligen Joint-Venture Partner Geely und Xpeng das Bauen von Verbrennungsmotoren bei. Mercedes lässt schon seine Vier-Zylinder-Motoren für den neuen CLA bei Großaktionär Geely in China bauen.

Seit 2015 nahmen chinesische Autobauer mit NEV allen deutschen Herstellern mit rapidem Absatzwachstum Marktanteile ab. Erreichten alle deutschen Marken in China in den 80er Jahren zusammen noch einen Marktanteil von über 50 Prozent, schrumpfte dieser inzwischen auf 17 Prozent. Bei den NEVs sogar auf 3 Prozent. Zusammen also weniger als Tesla, dessen Anteil sich mehr als halbiert hat.

Als die chinesischen Autobauer, durch die Stagnation des Marktes, auf riesigen Überkapazitäten sitzen blieben, brach ein mörderischer Preiswettbewerb bei den NEVs aus. Dabei kamen die deutschen Marken vollends unter die Räder.

Strategie geht nicht auf

Autofestung Premium: Warum ihr Image chinesische Eroberer scheitern lässt

Was sind die Gründe für den Markterfolg der chinesischen Autoindustrie bei den Elektroautos? Woher kommt die hohe Wettbewerbsfähigkeit der chinesischen Autoindustrie bei den NEVs? Und haben deutsche Autobauer in China überhaupt noch eine Chance, den Vorsprung der chinesischen Hersteller aufzuholen?

Die Ursachen für den Erfolg und den Wettbewerbsvorsprung der chinesischen Autoindustrie sind politischer, ökonomischer, automobilspezifischer und gesellschaftlicher Natur.

Die chinesische Zentralregierung hatte 2015 in ihrem Fünfjahres-Plan die Zielsetzung ausgegeben, ausländische Produkte wie Hersteller, auch in der Automobilindustrie, durch nationale Autohersteller zu ersetzen. Da die Pekinger Führung den Vorsprung der ausländischen Konkurrenz in der Verbrenner-Technologie aus eigener Kraft für uneinholbar einschätzte, musste ein anderer Weg gefunden werden. Das waren Elektroautos.

Die junge chinesische High-Tech Elektronikindustrie folgte dieser Direktive der kommunistischen Führung und priorisierte den Bau von Batterien und Elektroautos. Duch die staatliche Förderung gab es bald etwa 500 NEV-Hersteller. Der Großteil kam aus der Elektronikbranche und hatte vorher nichts mit der Produktion von Autos zu tun.

So wurden chinesische Hersteller bei den NEV marktbeherrschend. In den ersten Monaten von 2025 liegt ihr Marktanteil bei rund 70 Prozent. Die Wachstumsrate bei etwa 33 Prozent. Führend bei den NEV sind BYD mit 36 Prozent und die Geely-Gruppe mit etwa 17 Prozent. Der Anteil der deutschen Hersteller beträgt 3 Prozent. Allerdings bei drastisch schrumpfenden Gewinnen. Selbst der einstige Elektro-Pionier Tesla mit seinem Giga-Werk in Shanghai mit einer Million Jahreskapazität rutschte auf 4 Prozent ab. Ford und GM schreiben Milliardenverluste in China und ziehen sich mehr und mehr aus China zurück.

Ideologiepolitik ermöglicht Übernahme:

Wie China sich den deutschen Automarkt einverleibt

Die Förderung durch die chinesische Politik war systematisch. Zunächst Mikroelektronik, dann Batteriespeicher und am Schluss Elektroautos. Die Verbrennertechnologie war Peking zu anspruchsvoll und wurde seit den 90ern gezielt beim Aufbau einer eigenen nationalen Autoindustrie umgangen. E-Autos brauchen zudem nur 60 Prozent der Teile eines Verbrenners.

Heute ist China neben Taiwan und Südkorea Weltmarktführer bei Speicherbatterien. Führende Hersteller im Bereich Lithium-Ionen-Batterien, CATL (Contemporary Amperex Technology Co. Limited), BYD und Gotion (Guoxuan High-Tech) sind chinesisch. Lithium, Kobalt, Nickel, Mangan und Graphit sind in China vorhandenen.

Neben der finanziellen und administrativen Förderung von Elektroautos gab es zunehmend auch Beschränkung und Behinderung von Verbrennerautos. Denn anders als in Deutschland/Europa war die Zielrichtung der China-Politik auf Elektroautos nicht ideologisch, sondern rein machtpolitisch motiviert. Dass der Strom hauptsächlich aus Kohlekraftwerken kommt, stört in China niemand.

Hinzu kommen automobilspezifische Ursachen. Autobauen ist nicht so kompliziert. China hat kopiert und schnell gelernt. Auch wenn es altgediente Autoingenieure schmerzt. Analoger Bau einer Autokarosse – Karosseriebau, Plattform, Lackieren, Bremsen, Lenkung, Interieur – ist keine Geheimwissenschaft. Viele Fähigkeiten hat sich die junge chinesische Autoindustrie bei Joint-Venture-Partnern angeeignet. Der Gesetzgeber erließ für den Know-how-Transfer sogar eigene Vorschriften für die ausländischen Hersteller. Außerdem wurde Know-how, wie der Roboterhersteller Kuka aus Augsburg, im Ausland dazugekauft.

Alle chinesischen Autohersteller von Weltrang kommen aus der Handy- und Elektronikbranche, sind aber, wie der Porsche-Konkurrent Xiaomi, in der Lage ein wettbewerbsfähiges Elektroauto zu halbem Preis innerhalb von zwei Jahren zu bauen.

Subventionswirtschaft zerbröselt

Porsche schließt Batteriezellenproduktion

Wesentliche Elemente der Elektromobilität, Elektronik und hochwertige Batteriespeicher, sind den klassischen Automobilingenieuren fremd. Dem traditionellen deutschen Autobauer sind Elektronik und Batterietechnik fremd. Sie kennen sich mit Spaltmaßen, Drehmomenten, Ventilsteuerung, Verbrennungsoptimierung, Zylinder, Architektur und Konstruktion von Achsaufhängungen für den Hochgeschwindigkeitsbetrieb aus. Aber nicht im Bau von Speicherbatterien und in den Feinheiten der elektronischen Steuerung und des Wärmemanagements. Bei Elektroautos und Tempolimits von 120 km/h ist dieses Wissen bedeutungslos.

China handelt stets zielorientiert und ohne zeitlichen Druck. Das politische wie soziale Vorgehen ist konsequent, dabei aber bedächtig und flexibel. Ziele werden mit Geduld und langem Zeithorizont verfolgt. Denken in Quartalsergebnissen ist unbekannt. Das gilt auch für „Markteroberungen“ in Deutschland und Europa. Wesentliche Voraussetzung ist eine gute finanzielle Basis, um lange Verlustjahre durchzustehen. Das Endziel wird dabei nicht aus den Augen verloren. Lediglich der Umsetzungshorizont wird verlängert.

China hat sich in den letzten 30 Jahren mit hoher Geschwindigkeit industrialisiert und hat einen großen Nachholbedarf an Konsumgütern. Die Nachfrage nach Automobilen war Haupttreiber dieser Entwicklung. Verbrenner wurden dabei durch staatliche Lenkung systematisch von heimischen NEVs als Markt ausgeschlossen.

Daher waren NEVs, anders als in Deutschland, von Beginn an akzeptiert und nachgefragt. Elektroautos sind vergleichsweise billig, weil die Produktionskosten niedrig sind. Die Jugendarbeitslosigkeit unter gutausgebildeten Arbeitsuchenden ist in China hoch. Löhne deshalb niedriger.

Die chinesische Gesellschaft ist lernbegierig, ehrgeizig. Nachahmen und Kopieren nichts Ehrenrühriges, sondern Ausdruck von Bewunderung und Anerkennung. China speed ist zur gängigen Floskel von CEOs deutscher Automobilunternehmen geworden.

Kundentreue ist in der jungen chinesischen Konsumgesellschaft unbekannt. Das Konsumverhalten der jungen Käufer ist nicht vom Image des Herstellers abhängig. Junge Chinesen sind erlebnis- und innovationsgetrieben. Sie kaufen keine teuren Autos mit speziellem Image, sondern innovativste Elektronik, die mobil und billig ist.

Auf absehbare Zeit wird kein Autohersteller außerhalb Chinas ähnlich billige und wettbewerbsfähige Elektroautos bauen können."
Ägypten – der blinde Fleck im Krieg um Gaza,2025-08-30,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/aegypten-der-blinde-fleck-im-krieg-um-gaza/,Godel Rosenberg,"Während Europa über Waffenstillstände und Hilfsgelder diskutiert, hält Ägypten die Grenze zu Gaza eisern geschlossen – obwohl Platz und Ressourcen auf dem Sinai vorhanden wären. Offiziell will Kairo die „palästinensische Identität“ schützen. In Wahrheit geht es um Macht und Angst vor Terror.","Ägypten ist mit 120 Millionen Einwohnern das volkreichste Land in der Nahost-Region und grenzt unmittelbar an Gaza. Trotzdem ist es in der öffentlichen Wahrnehmung ein blinder Fleck im aktuell blutigen Nahost-Krieg. Verschiedene politische Varianten werden seit Monaten diskutiert, aber weder Politik noch Medien fordern das Naheliegende: Ein Öffnen der Grenze zwischen Gaza und Ägypten könnte innerhalb von Tagen das Leid der Menschen in Gaza wesentlich erleichtern, wenn nicht sogar beenden.

Nach dem Überfall der Hamas auf den Süden Israels am 7. Oktober 2023 verstärkten zehntausende ägyptische Soldaten die Grenze zu Gaza. Stacheldraht, meterhohe Mauern nahe der ägyptischen Stadt Rafah unweit der Grenze zu Gaza sollten ein überdeutliches Signal setzen: aus Gaza – obwohl dort fast nur muslimische Brüder und Schwestern leben – kommt niemand unerlaubt nach Ägypten. Dabei ist die angrenzende Sinai-Halbinsel dreimal so groß wie Israel, mit nur 600.000 Bewohnern. Die Küste zwischen Rafah und Port Said ist mit einer Länge von 220 Kilometer so gut wie unbewohnt. Der Autor dieser Zeilen konnte sich vor einigen Jahren selbst davon überzeugen.

Außerdem ist Ägypten Unterzeichner der „Refugee Convention“ von 1951 und den Folgevereinbarungen 1967 und 1969. Dennoch sagt der ägyptische Präsident Abdal Fattah as Sisi wiederholt und lässt es von seinen Adlaten in die Welt posaunen: Eine Öffnung der Grenze zu Gaza „ist eine rote Linie“. Tatsächlich fürchtet Kairo, dass die Militanten aus Gaza die Sinai-Halbinsel als Ausgangspunkt für Angriffe auf das ägyptische Kernland nutzen könnten. Seine politische Begründung ist nachvollziehbar, aber verräterisch.

Eine Umsiedlung der Menschen aus „ihrem Heimatland Gaza“ würde die „Palästinensische Causa“ zerstören, betont er. Und niemand stellt bei der UNO oder in der EU hörbar die zwingende Frage: Wenn Gaza wirklich palästinensisches Heimatland ist, warum gilt es seit 77 Jahren als Flüchtlingslager auf ägyptischem Boden? Und warum agiert dort mit einem Milliarden-Etat gespeist von westlichen Steuerzahlern das ausschließlich dafür geschaffene Flüchtlings-Hilfswerk „United Nations Relief and Works Agency for Palestine Refugees in the Near East“ (UNRWA). Alle anderen Flüchtlingsregionen von Tibet bis Westsahara unterstehen dem UN-Hochkommissariat für Flüchtlinge (UNHCR).

Heute ist bekannt, zahlreich bewiesen und vielfach belegt, wie beispielsweise im Andrew Roberts-Report zum 7. Oktober 2023 (im Internet kostenlos abrufbar), dass die UNRWA schon lange vor dem 7. Oktober 2023 und auch danach gemeinsame Sache mit der Terror-Organisation Hamas macht.

Dr. Munir al Bursh wird im „Palestine Chronicle“ als Generaldirektor des Gaza- Gesundheitsministeriums tituliert. Unerwähnt bleibt, dass er zur Spitze der Hamas-Führung gehört und damit für den Massenmord, die Vergewaltigungen und Entführungen am 7. Oktober 2023 mitverantwortlich ist. Eine Quelle für zuverlässige Informationen und Verfechter der Menschlichkeit ist er damit sicherlich nicht. Dennoch heißt es in dem Propaganda-Blatt, dessen Inhalt gerne von westlichen Medien übernommen wird: „Seit Beginn des Krieges arbeitet Dr. Al Bursh unermüdlich daran, ein kaum funktionierendes Gesundheitssystem zu unterstützen und die abscheulichen Verbrechen Israels im belagerten Gazastreifen zu dokumentieren“.

Die Bedenken des ägyptischen Präsidenten, dass die auf die Sinai-Halbinsel umgesiedelten Palästinenser dort bleiben, sind gegenstandslos. Denn die israelische Regierung unter Benjamin Netanyahu hat mehrfach erklärt, dass die Umgesiedelten nach Gaza zurückkehren könnten, wenn Hamas und der Terror besiegt seien. Die Vereinten Nationen könnten das in einer Resolution festhalten und durch eigene, internationale Truppen absichern. Keine israelische Regierung will dauerhaft in einem weitgehend zerstörten Gaza mit zwei Millionen Muslimen bleiben. Es würde das Bevölkerungs-Gleichgewicht im „jüdischen Staat Israel“ dramatisch ins Wanken bringen.

Eine zeitlich begrenzte Umsiedlung in eine humanitäre Zone auf ägyptisches Staatsgebiet nahe Gaza würde die palästinensische Identität auch nicht auslöschen. Die Massenumsiedlung könnte durch regionale und internationale Kräfte geregelt werden. Stacheldraht und Mauern würden ihre grausame Realität verlieren. Innerhalb von Tagen würden sich die unerträglichen Lebensbedingungen für Hunderttausende spürbar verbessern – bis der Krieg gegen die Hamas aus israelischer Sicht erfolgreich beendet ist. Tausende von LKWs mit Nahrungsmittel und Medizin würden in dieser Zeit die Menschen in Not ungehindert und regelmäßig erreichen.

Diese auf-der-Hand-liegende, überzeugende Argumentation bleibt zumindest vorerst eine Vision. Den 70-jährigen Präsidenten as Sisi in Kairo kümmert das Leid in Gaza wenig. Er putschte sich 2013 gegen die Muslim-Bruderschaft an die Macht. Gegen jene extremistische Organisation, die Muslime, die nicht nach der Scharia leben, als ungläubig bezeichnen. Daraus hat sich die gewalttätige Hamas entwickelt.

Die veröffentlichte Meinung, UNO, EU, die Politik von Australien bis Irland über die Universitäten von Los Angeles bis Berlin haben einen Schuldigen längst ausgemacht: Israel. Historisch fundierter Antisemitismus, aus dem Christentum geborener Judenhass und aggressive Israel-Feindlichkeit sind der Nährboden für die Akzeptanz einer abstrusen Schuldzuweisung. Wer will die Mühe auf sich nehmen, den historisch fundierten Fakten ins Auge zu schauen und der Wahrheit auf den Grund zu gehen?"
Irak legalisiert Ehe ab neun: Was tut Deutschland gegen aufkommende Scharia-Zellen?,2025-08-30,https://www.tichyseinblick.de/kolumnen/aus-aller-welt/irak-legalisiert-ehe-ab-neun-was-tut-deutschland-gegen-aufkommende-scharia-zellen/,Matthias Nikolaidis,Im Irak ist seit kurzem die Eheschließung mit neun Jahren möglich – je nach religiöser Tradition der Eltern. Doch aus dem Irak stammen auch viele Zuwanderer in Deutschland. Gegen eine Einführung der Scharia sollte sich der Gesetzgeber schon jetzt rüsten. Denn die Berufung auf „europäische Werte“ taugt nicht viel.,"Deutschland ist stolz auf seine Toleranz. Das ist Tradition seit Friedrich dem Großen: Jeder soll nach seiner Façon selig werden. Nun hat das neuere Deutschland aber noch eine andere Eigenheit. Es hat nicht nur Franzosen, Flamen und Österreicher eingeladen, die zufällig die falsche Konfession gewählt haben. Die neuere Einladung geht auch an alle Syrer, Afghanen und Iraker, die bereit und in der Lage sind, es ins gelobte Land zu schaffen.

Das hat langsam, aber beharrlich Auswirkungen auf die Zustände im Land. Jeder Einwanderer bringt unweigerlich seine Kultur mit, und viele wollen von der gar nicht lassen. Daneben hat man oft den Eindruck, dass eigentlich die pure Unkultur ins Land eingezogen ist. Bei Widerspruch im öffentlichen Raum wird erst geboxt, dann ohne Zögern geschlitzt. Prügeleien – in Deutschland lange ausgestorben oder im gutmütigen Sinne auf das sprichwörtliche Wirtshaus beschränkt – gehören zum Straßenbild, meist unter zugewanderten Stämmen. Und nun droht freilich auch das muslimische Gewohnheitsrecht der Herkunftsstaaten in Deutschland und dem Rest Europas Einfluss zu gewinnen.

Im Irak – einem der, wie gesagt, wichtigeren Herkunftsstaaten für Deutschland – hat das Parlament schon zu Beginn des Jahres ein Gesetz beschlossen, das die Verheiratung von neunjährigen Mädchen legalisiert. Jede muslimische Konfession darf nun ganz nach ihrer Façon selbst bestimmen, wie alt ein Mädchen bei seiner Verheiratung sein muss. Für sunnitische Mädchen bleibt es anscheinend bei 15 Jahren, was dem bisherigen Mindestheiratsalter (der Ehemündigkeit) entspricht. Für Schiiten liegt das heiratsfähige Alter bei Mädchen aber gemäß Tradition sehr viel geringer, bei neun Jahren. Schiiten bilden im Irak die Mehrheit mit etwa 60 Prozent. 35 Prozent sind Sunniten.

Ich bin damit einverstanden, dass mir Inhalte von Twitter angezeigt werden.

Ich bin damit einverstanden, dass mir Inhalte von Twitter angezeigt werden.

Scharia-Zellen in Österreich schon erlaubt

Kritiker des Gesetzes wenden ein, die Änderung mache die Vergewaltigung von Kindern legal. Schon vor der Gesetzesänderung wurden laut einer Umfrage der UN 28 Prozent aller jungen Frauen vor Erreichen des 18. Lebensjahrs verheiratet. Diese Zahl muss nicht stimmen, aber sie gibt einen Eindruck davon, wie verbreitet die Praxis ist.

Und nun muss Deutschland nur noch einen weiteren Schritt gehen und das eh schon etwas wurschtige „Jeder nach seiner Façon“-Motto auch auf die muslimische Rechtsprechung, auch als Scharia bekannt, ausdehnen. In Österreich, das für eine andere Toleranz bekannt ist, gibt es das ja schon. Zivilrechtliche Verträge, die für den Konfliktfall die Anrufung und rechtsverbindliche Entscheidung eines Schariagerichts vorsehen, sollen laut einem Urteil des Wiener Landesgerichts rechtens sein

(TE berichtete).

Das ist nichts weniger als die Zulassung eines abgetrennten Rechtsraums für die, die ihn haben wollen. Einspruch wollte das Wiener Gericht nur in dem Fall erheben, wo eine Praxis „den österreichischen Grundwerten“ widerspricht. Aber das wäre in der Tat eine etwas windschiefe Angelegenheit. Denn wer legt die „österreichischen Werte“ aus? Wer erklärt, was genau die „deutschen Werte“ oder „europäischen Werte“ wären, wenn hier ähnliche Scharia-Zellen entstehen sollten? Die Sache wird offenbar haarig und bedürfte einer eingehenden Betrachtung.

Wertesystem und Raum der Offenheit

Nur der Klarheit halber: Natürlich gibt es so etwas wie ein grundlegendes Wertesystem in jedem Land, das auch Einwanderer respektieren müssen und das nur zum Teil auch in Gesetzen niedergelegt ist. So widerspricht es aus Sicht vieler, Tiere zu schächten, egal ob die Gesetze eines Landes das erlauben oder nicht. Auch für die Verschleierung immer jüngerer Mädchen in Deutschland gilt etwas ähnliches, auch wenn sich darin wenige einmischen.

Aber es gibt auch einen Raum der Offenheit, wie er gerade für unsere Gesellschaften charakteristisch ist. Der eine ist Christ, der andere Jude oder Buddhist, dem anderen stehen die heidnischen Götter näher. Ratsam scheint daher ein grundsätzliches Stoppschild an dieser Stelle: Es gilt das deutsche Recht. Alle bedeutsamen Vorschriften müssen darin niedergelegt werden, damit sich Gerichte eindeutig darauf beziehen können. Andernfalls könnte eine schleichende Umwandlung des Landes in eine Richtung drohen, die die Mehrheit nicht will.

Immer häufiger sieht man auch in Berlin mittlerweile vollverschleierte Frauen mit Augenschlitz, die von ihrem Mann über die Straße geführt werden. Andere Frauen bleiben mit Corona-Maske im Auto sitzen, während ihr bärtiger Gatte die Einkäufe im Supermarkt macht. Das ist das Geschlechtermodell einer anderen Gesellschaft, gegen die die deutsche Rechtsprechung offenbar noch keine Antikörper gebildet hat.

Der Orientierung kann auch ein Blick ins Ausland dienen. In Großbritannien ist diese Situation leider längst außer Kontrolle geraten: Scharia-Räte operieren überall im Land, auch online, um die Scheidungen von unglücklichen Frauen zu entscheiden. Muslimische Männer brauchen dafür keinen „Scharia-Rat“, sie können sich durch Verstoßung der Frau nach islamischem Recht scheiden. Daneben beklagen immer mehr Briten die schleichende Islamisierung des Landes, etwa auch des Schulunterrichts.

Ich bin damit einverstanden, dass mir Inhalte von Twitter angezeigt werden."
