Date,Title,Text,source
2026-01-19,"Trump: Dänemark kann ""russische Bedrohung"" in Grönland nicht beseitigen","Dänemark sei seit 20 Jahren nicht in der Lage, die ""russische Bedrohung"" in der Region Grönland zu beseitigen, behauptete US-Präsident Donald Trump. Auf seinem sozialen Netzwerk Truth Social schrieb der amerikanische Staatschef: ""Die NATO sagt Dänemark seit 20 Jahren: 'Ihr müsst die russische Bedrohung in der Region Grönland beseitigen.' Leider war Dänemark nicht in der Lage, etwas dagegen zu unternehmen. Jetzt ist es an der Zeit – und es wird getan werden."" Russland geht davon aus, dass Grönland dänisches Territorium ist, betonte der Pressesprecher des russischen Präsidenten, Dmitri Peskow. Trumps Aussagen über russische und chinesische Schiffe vor der Küste der Insel wurden insbesondere von Diplomaten widerlegt, die an den NATO-Sitzungen teilgenommen hatten, berichtete die Financial Times. Dänemark: Tausende protestieren wegen Trumps Ansprüche auf Grönland Seit seiner Rückkehr ins Weiße Haus im Januar 2025 hat Trump wiederholt erklärt, dass die USA die Kontrolle über Grönland übernehmen sollten. Er begründete seine Ansprüche auf die Insel mit der Notwendigkeit, die nationale Sicherheit der Vereinigten Staaten zu gewährleisten. Dabei schloss der amerikanische Präsident den Einsatz militärischer Gewalt zur Erlangung der Kontrolle über Grönland nicht aus. Vor dem Hintergrund der Annexionsdrohungen beschlossen sechs europäische Länder, darunter Frankreich, Deutschland, Schweden und Norwegen, ihre Truppen nach Grönland zu entsenden. Am 18. Januar berichtete die Bild, dass Berlin seine Soldaten ohne Angabe von Gründen heimlich abgezogen habe. Einen Tag zuvor hatte Trump die Einführung eines Zolls von zehn Prozent auf Waren aus Dänemark, Norwegen, Schweden, Frankreich, Deutschland, Großbritannien, den Niederlanden und Finnland angekündigt. Der US-Präsident erklärte, dass die europäischen Länder so lange Zölle zahlen würden, bis eine Einigung über den Kauf Grönlands erzielt sei. Ab dem 1. Juni werde der Zollsatz auf 25 Prozent steigen, fügte er hinzu.",RT_de
2026-01-19,Mindestens 39 Tote bei schwerem Zugunglück in Spanien,"Bei einem schweren Zugunglück im Süden Spaniens verloren mindestens 39 Menschen ihr Leben. Rund 70 weitere Passagiere wurden verletzt, mehrere von ihnen schwer. Der Unfall ereignete sich am Sonntagabend auf der Hochgeschwindigkeitsstrecke zwischen Málaga und Madrid nahe der Gemeinde Adamuz in der Provinz Córdoba. Nach Angaben der Polizei entgleiste zunächst ein Hochgeschwindigkeitszug des privaten Anbieters Iryo, der von Málaga in Richtung Madrid unterwegs war. Tragedy in southern Spain🇪🇸: a high-speed train derailed, crossed tracks, and hit another train head-on.More than 21 reportedly killed, and at least 100 injured, with 25 suffering critical injuries#Spain | #trainaccidentpic.twitter.com/UHas6y2Luk — Sumit (@SumitHansd) January 19, 2026 Der hintere Teil des Zuges geriet auf ein Gegengleis und kollidierte dort mit einem entgegenkommenden Fernzug der staatlichen Bahn Renfe. In der Folge entgleisten mehrere Waggons beider Züge, einige stürzten eine Böschung hinab. Unter den Todesopfern befindet sich auch einer der Lokführer. Standseilbahn in Lissabon entgleist – mindestens 15 Tote (VIDEO) In den beiden Zügen befanden sich Medienberichten zufolge insgesamt rund 500 Fahrgäste. Viele von ihnen waren nach dem Zusammenstoß in den beschädigten Waggons eingeschlossen. Rettungskräfte arbeiteten die ganze Nacht hindurch daran, Verletzte zu bergen und Eingeklemmte zu befreien. Der Einsatz gestaltete sich schwierig, da sich die Unglücksstelle in einem schwer zugänglichen Gebiet befindet und mehrere Waggons stark deformiert waren. Augenzeugen berichten von chaotischen Szenen unmittelbar nach dem Unfall. Ein Journalist, der sich an Bord eines der Züge befand, sprach von einem plötzlichen, heftigen Ruck, der sich wie ein Erdbeben angefühlt habe. Nach dem Stillstand der Züge sei das Licht ausgefallen, Passagiere hätten versucht, sich durch Einschlagen von Fenstern mit Nothämmern in Sicherheit zu bringen. Videos in sozialen Netzwerken zeigen entgleiste Wagen und ein Großaufgebot von Feuerwehr, Polizei und Rettungsdiensten. 🇪🇸 Spain: At least five dead and 25 seriously injured after two high-speed trains derailed in Adamuz pic.twitter.com/0Dcx9xDTeY — Geo News (@GeoTienou) January 18, 2026 Die Verletzten wurden in mehrere Krankenhäuser in der Stadt Córdoba gebracht. Nach offiziellen Angaben befinden sich darunter auch Minderjährige. Anwohner der umliegenden Ortschaften unterstützten die Rettungsarbeiten, indem sie Decken und Wasser an die Unglücksstelle brachten. Das Spanische Rote Kreuz richtete in Adamuz ein Hilfszentrum für Betroffene und Angehörige ein. Der Hochgeschwindigkeitsverkehr zwischen Madrid und Andalusien wurde vorerst vollständig eingestellt. Die Ursache des Unglücks ist bislang unklar. Spaniens Verkehrsminister Óscar Puente bezeichnete den Vorfall als ungewöhnlich, da sich der Unfall auf einem geraden Streckenabschnitt ereignet habe, der erst vor wenigen Monaten saniert worden sei. Der verunglückte Zug sei zudem weniger als vier Jahre alt und kurz vor dem Unfall technisch überprüft worden. Die Ermittlungen zur Unfallursache dauern an.",RT_de
2026-01-19,Syriens Machthaber al-Scharaa verschiebt wegen Militäroperationen seinen Termin in Berlin,"Bundeskanzler Friedrich Merz wird am morgigen Dienstag nicht den amtierenden syrischen Präsidenten Ahmed al-Scharaa im Berliner Bundeskanzleramt empfangen können. Die Absage erfolgte seitens Damaskus kurzfristig, ausgehend von den Ereignissen vom Wochenende, als die syrische Armee in den kurdisch kontrollierten Gebieten im Nordosten des Landes vorgerückt war. Laut arabischen Medien war daraufhin am Sonntag nach den Kämpfen der Regierungstruppe gegen die kurdischen Milizen der Syrischen Demokratischen Kräfte (SDF) ein Waffenstillstand ausgehandelt worden. Noch am Freitag hieß es im Rahmen einer Pressemitteilung der Bundesregierung, dass Bundeskanzler Merz am Dienstag ""den Präsidenten der Arabischen Republik Syrien, al-Scharaa, empfängt"". Geplante Themen des gemeinsamen Gesprächs lauteten demnach ""der Wiederaufbau Syriens sowie die Rückkehr von Syrerinnen und Syrern"", so die Mitteilung. Trotz US-Kritik: Syrische Armee setzt Vormarsch auf kurdisch kontrollierte Städte fort Am gestrigen späten Abend hieß es dann laut Agenturmeldung: ""Der syrische Übergangspräsident Ahmed al-Scharaa hat seinen für Montag und Dienstag geplanten Deutschland-Besuch verschoben. Das bestätigte ein Sprecher der Bundesregierung der Deutschen Presse-Agentur."" Die dpa-Meldung nennt zu den Gründen ""die innenpolitische Situation in Syrien"". Zusätzlich heißt es, dass die Einladung, die im November des Vorjahres seitens des Kanzleramts ausgesprochen wurde, ""für Proteste und Aufrufe zu Demonstrationen"" in Berlin gesorgt hätte. Offiziell eingeplant waren demnach am Dienstag Treffen mit Bundeskanzler Friedrich Merz (CDU), ""mehreren Bundesministern und Wirtschaftsvertretern"" sowie ein Termin im Schloss Bellevue beim Bundespräsidenten. Laut arabischen Medien erfolgte nach teils heftigen Kämpfen am Wochenende eine vorläufige Einigung zwischen den Machthabern in Damaskus und den kurdisch angeführten Milizen im Norden auf eine Waffenruhe, die den Rückzug der SDF-Truppen aus den Gebieten westlich des Euphrat vorsieht. Eine ""sofortige und umfassende Waffenruhe"" gelte dabei ""an allen Fronten"" zwischen den Syrischen Demokratischen Kräften und den Regierungstruppen, zitiert die Staatsagentur Sana. Vonseiten der SDF gab es demnach bislang keine bestätigende Reaktion. Der US-Sondergesandte für Syrien, Tom Barrack, begrüßte laut Agenturmeldung die verkündete Waffenruhe, nachdem zuvor am Wochenende die US-amerikanischen Forderungen seitens Washingtons dem eingeforderten Stopp an die syrische Armee galt, weiter in kurdisch kontrollierte Gebiete vorzurücken. Die Vereinbarung kommt nach tagelangen Kämpfen zwischen der syrischen Regierung und den SDF im Nordosten Syriens zustande. Die Armee und die SDF hatten sich dabei um strategische Stellungen und Ölfelder entlang des Euphrat bekämpft. In Damaskus erklärte al-Scharaa am Sonntag, dass demnach syrische staatliche Institutionen ""im Rahmen der Vereinbarung in drei östliche und nördliche Provinzen – al-Hasaka, Deir ez-Zor und Raqqa – einziehen werden, die zuvor von den SDF kontrolliert wurden"", so Al Jazeera. Wann der Deutschland-Besuch einer syrischen Delegation unter Führung von Übergangspräsident al-Scharaa nachgeholt wird, ist nicht bekannt gegeben worden.",RT_de
2026-01-19,Davos wird zum US-Forum: Zum Auftakt steht das WEF im Zeichen Donald Trumps,"Das World Economic Forum 2026 steht unter einem offiziellen Leitsatz, doch die tatsächliche Dynamik folgt einer anderen Logik. In Davos dreht sich in diesem Jahr fast alles um Donald Trump. Der US-Präsident prägt Präsenz, Gespräche und Erwartungen stärker als jeder andere Teilnehmer. Das Forum wird zur politischen Bühne eines Mannes, der Macht demonstrieren will. Trump reist mit der größten amerikanischen Delegation an, die Davos je gesehen hat. Außenminister, Finanzminister, Handelsminister, Energieminister sowie die wichtigsten Sondergesandten begleiten ihn. Die Vereinigten Staaten treten geschlossen auf. Für zahlreiche Gesprächspartner ist somit ersichtlich, in welchen Bereichen Entscheidungen vorbereitet werden und in welchen nicht. Davos: US-Präsident Donald Trump bestätigt Teilnahme am WEF 2026 Die Agenda des Forums verschiebt sich entsprechend. Wirtschaftliche Zukunftsfragen treten in den Hintergrund, während Sicherheitsgarantien, Handelsbedingungen und geopolitische Abhängigkeiten dominieren. Trump bringt keine Visionen mit, sondern Forderungen. Wer Zugang zum US-Markt will, muss investieren, produzieren oder mit Zöllen rechnen. Davos dient ihm als Ort, um diese Linie unmissverständlich zu kommunizieren. Auch für Europa wird das Treffen zur Bewährungsprobe. Mehrere Staats- und Regierungschefs suchen das Gespräch mit dem amerikanischen Präsidenten, nicht aus Neugier, sondern aus Notwendigkeit. Die Unsicherheit über künftige Handelsregeln und militärische Zusagen treibt viele Delegationen nach Graubünden. Trumps Auftritt wirkt dabei weniger vermittelnd als ordnend. Er setzt Prioritäten und lässt wenig Raum für Widerspruch. Besonders deutlich zeigt sich dies im Umgang mit internationalen Konflikten. Es laufen Gespräche bezüglich der Ukraine, des Nahen Ostens und Irans, bei denen die amerikanische Position den Rahmen vorgibt. Andere Akteure reagieren, passen sich an oder sind um Schadensbegrenzung bemüht. Lösungen entstehen nicht in öffentlichen Runden, sondern in bilateralen Treffen unter amerikanischer Führung. Für die Schweiz verkörpert dieses WEF eine herausfordernde Aufgabe. Sie stellt den Rahmen, sorgt für Sicherheit und fungiert als Gesprächskanal in heiklen Dossiers. Politisch jedoch bleibt wenig Gestaltungsspielraum. Davos ist Gastgeber, nicht Taktgeber. Das WEF 2026 markiert eine Verschiebung. Es dient weniger dem Austausch unterschiedlicher Perspektiven, als vielmehr der Demonstration politischer Realität. Diese Realität trägt in diesem Jahr einen klaren Namen: Donald Trump.",RT_de
2026-01-19,Welch erbärmliche und prinzipienlose Kreaturen: Warum die Europäer nun Schutz bei Russland suchen,"Von Kirill Strelnikow Die Europäer waren seinerzeit nicht in der Lage zu verstehen und zu akzeptieren, dass die militärische Sonderoperation Russlands in der Ukraine auch zu ihrem Schutz diente. Nun ernten sie die bedauerlichen Folgen ihrer Blindheit. Derzeit wird weltweit intensiv über den Plan von US-Präsident Donald Trump diskutiert, den sogenannten ""Friedensrat"" zu erweitern, der ursprünglich gemäß dem Mandat des UN-Sicherheitsrats Vermittlungsfunktionen zur Lösung des Gaza-Konflikts übernehmen sollte. Die derzeitige Zusammensetzung dieses Rates ähnelt stark einer Gruppe von Golfspielern auf dem Anwesen Mar-a-Lago: Donald Trump selbst (natürlich als Vorsitzender), sein Schwiegersohn Jared Kushner, Trumps Freund und Milliardär Mark Rowan, der ehemalige britische Premierminister Tony Blair, US-Außenminister Marco Rubio, Trumps Sonderbeauftragter und enger Freund Steve Witkoff, Mitglied der Trump-Administration Robert Gabriel und Weltbank-Chef Ajay Banga. Allerdings plant Trump laut Informationen der Financial Times nicht nur, die Mitgliederliste des ""Friedensrats"" zu erweitern, sondern auch dessen geografischen Wirkungsbereich: Insbesondere sollen Venezuela und die Ukraine in den ""Zuständigkeitsbereich"" des Rates aufgenommen werden. Meinung Geld für Ukraine spaltet Europäische Union von innen heraus Was die neuen Mitglieder betrifft, so erklärte der US-Präsident, dass er eine erweiterte Namensliste auf dem bevorstehenden Weltwirtschaftsforum in Davos bekanntgeben werde – und dass dies ""der bedeutendste und prestigeträchtigste Rat sein werde, der es je gegeben hat"". Laut der Financial Times sei in der internationalen Gemeinschaft Panik ausgebrochen, weil die Trump-Regierung diesen Rat ""als potenziellen Ersatz für die UNO … als eine Art paralleles inoffizielles Gremium zur Lösung anderer Konflikte außerhalb des Gazastreifens"" betrachte. Nur eines ist unklar: Wo liegt hier die Neuigkeit und was ist der Grund für diese plötzliche Besorgnis? In den letzten Monaten teilten Donald Trump und Vertreter seines Teams allen Interessierten ganz klar und unverblümt mit, dass weder das Völkerrecht im Allgemeinen noch die UNO im Besonderen mehr von Bedeutung seien. So erklärte beispielsweise Stephen Miller, stellvertretender Stabschef und Berater des US-Präsidenten für innere Sicherheit, nach den kläglichen ""Piepsern"" Europas wegen der Invasion in Venezuela, dass ""die USA eine Supermacht sind und wir uns unter Präsident Trump wie eine Supermacht verhalten werden"". Was das Völkerrecht angeht, so sei dieses ""etwas für Schwächlinge"": ""Sie können über internationale Höflichkeiten und Ähnliches sprechen, aber wir leben in einer realen Welt, die von Macht, Zwang und Autorität bestimmt wird. Das sind die unumstößlichen Gesetze dieses Lebens."" Ein weiteres prominentes Mitglied des ""Friedensrats"", US-Außenminister Marco Rubio, äußerte sich ebenfalls ""höchst lobend"" über die Rolle der UNO: ""Die UNO? Es ist mir egal, was die UNO sagt. Die UNO hat keine Ahnung, was sie tut."" Verbesserung der Beziehungen in Sicht? – Kreml begrüßt neue Töne aus EU-Europa Trump selbst äußerte sich noch direkter. Auf die Frage, wo die Grenzen seiner Macht liegen, antwortete er in ""bescheidenem"" Ton: ""Meine eigenen moralischen Überzeugungen. Mein eigener Verstand. Das ist das Einzige, was mich von etwas abhalten kann. Ich brauche kein internationales Recht."" Es ist gleichermaßen amüsant wie bedauerlich, dass genau dies die Europäer Russland mit Schaum vor dem Mund vorgeworfen haben, obwohl wir uns nur verteidigt und versucht haben, den Frieden und das Völkerrecht zu bewahren. In einer kürzlich erschienenen Veröffentlichung von Al Jazeera fand sich ein überraschend vernünftiger Passus: ""Die Russen sehen sich als Hüter der alten Ordnung und als streng konservativ in der Außenpolitik. Sie betrachten den von den USA angeführten Westen als revisionistische Kraft, die für die Demontage der Nachkriegsweltordnung verantwortlich ist, und halten den Krieg in der Ukraine für ein Mittel, dieser Revision entgegenzuwirken."" Während der kürzlich erfolgten Zeremonie zur Überreichung der Ernennungsbriefe durch die neuen Botschafter ausländischer Staaten betonte der russische Präsident Wladimir Putin in besonderer Weise das Engagement unseres Landes für die Wahrung anerkannter internationaler Normen und entsprechender Institutionen. Insbesondere wies Putin darauf hin, dass ""Russland sich für die Stärkung der zentralen Rolle der Vereinten Nationen in weltpolitischen Angelegenheiten einsetzt"", und betonte ""die Notwendigkeit der in der Charta der Vereinten Nationen verankerten Grundsätze"", darunter Gleichberechtigung, Achtung der Souveränität, Nichteinmischung in innere Angelegenheiten und Beilegung von Streitigkeiten durch Dialog. Putin erinnerte daran, dass vor 80 Jahren, nach dem Ende des Zweiten Weltkriegs, ""unsere Väter, Großväter und Urgroßväter"" einen Konsens finden konnten, um ihre Interessen auszubalancieren und sich auf Regeln für die internationale Kommunikation zu einigen. Heute jedoch hört man ""anstelle eines Dialogs zwischen den Staaten den Monolog derer, die es aufgrund ihrer Macht für angebracht halten, ihren Willen zu diktieren, zu belehren und Befehle zu erteilen"". Poljanski: Entweder Europa schmollt weiter oder erkennt, dass es ohne Russland nicht weiterkommt Das Estnische Internationale Zentrum für Verteidigung und Sicherheit formulierte in einem Artikel mit dem Titel ""2026: Das Jahr der schlechten Optionen für Europa"" erstmals die aufrührerische These, dass Europa eine Fehlentscheidung getroffen habe und nun möglicherweise Russland um Vergebung bitten müsse, da Europa sonst untergehen werde. ""Staaten, die über beträchtliche Militärmacht verfügen und den politischen Willen haben, diese einzusetzen – insbesondere die USA, China und Russland –, haben bereits einen klaren Kurs zur Konsolidierung ihrer Einflussbereiche eingeschlagen. Estland (und ganz Europa) sollte es vermeiden, eine harte Linie einzuschlagen und zu behaupten, dass jede Interaktion mit Moskau an sich falsch oder gefährlich sei. Ein solcher Ansatz wäre für die Festlegung der künftigen Politik Europas gegenüber Russland nicht förderlich"". Praktisch dasselbe sagte gestern der ehemalige NATO-Generalsekretär Jens Stoltenberg, der dazu aufrief, dringend ""den Dialog mit Russland wieder aufzunehmen"" und ""mit ihm wie mit einem Nachbarn zu kommunizieren"". Putin erklärte, Russland sei bereit, die Beziehungen zu Europa wiederherzustellen, und man wolle ""glauben"", dass Russland und Europa mit der Zeit ""zu einem normalen, konstruktiven Dialog zurückkehren"" würden. Aber Europa, blind vor Hass, Neid und Angst, entschied sich erneut für eine Konfrontation mit Russland, was nun dazu führen könnte, dass es von der politischen und historischen Landkarte verschwindet – es sei denn, wir kommen erneut zu Hilfe. Es stellt sich nur eine Frage: Lohnt es sich? Übersetzt aus dem Russischen. Der Artikel ist am 18. Januar 2026 zuerst bei RIA Nowosti erschienen.",RT_de
2026-01-19,"Droht durch Trumps ""Ölschaukel"" eine globale Krise?","Von Olga Samofalowa Der Preisanstieg ist auf die Befürchtung einer physischen Unterbrechung der Lieferungen zurückzuführen. Wladimir Tschernow, Analytiker bei ""Freedom Finance Global"", merkt an: ""Innerhalb einer Woche stieg der Ölpreis um etwa neun Prozent, was auf eine Kombination aus drei Einflussfaktoren zurückzuführen ist, die gleichzeitig auftraten: Es besteht das Risiko eines US-Angriffs auf Iran, Unsicherheit hinsichtlich der Exporte aus Venezuela sowie Angriffe auf und Zwischenfälle mit Tankern im Schwarzen Meer. Vor diesem Hintergrund stieg der Preis für Rohöl der Sorte Brent auf etwa 66,82 US-Dollar pro Barrel"". Als Schlagzeilen über Revolutionen, Blockaden, Tanker und mögliche Bedrohungen für Seewege, einschließlich der Straße von Hormus, erschienen, kam dem Markt die Ölkrise der 1970er Jahre in den Sinn. Dies führe sofort zu einem Anstieg der Risikoprämie um mehrere US-Dollar, erklärt Tschernow. Meinung Warum Trumps Öl-Visionen im venezolanischen Abgrund scheitern könnten Der Preisanstieg sei in erster Linie auf Faktoren im Zusammenhang mit dem Iran zurückzuführen, meint Igor Juschkow, Experte der Finanzuniversität der Regierung der Russischen Föderation und des Nationalen Energiesicherheitsfonds (NESF). Die Preise stiegen rapide an, als die Nachricht von der Evakuierung des Personals aus US-Militärstützpunkten im Nahen Osten bekannt wurde. US-Präsident Donald Trump veröffentlichte einen Tweet, in dem er die Demonstranten aufforderte, ""ihre Institutionen unter Kontrolle zu bringen"", und fügte den rätselhaften Satz hinzu: ""Hilfe ist bereits unterwegs!"" Igor Juschkow erläutert: ""Alle waren davon überzeugt, dass Trump eine Militäroperation in Gang setzen und Iran angreifen würde. Die Durchführung einer Bodenoperation ist für den US-Präsidenten jedoch kaum von Interesse, da diese umfangreiche Vorbereitungen und Begründungen erfordert und insgesamt wenig populär ist. Blitzartige Luftoperationen hingegen, wie im Fall von Maduro in Venezuela, kommen durchaus infrage. Solche Operationen lassen sich zudem immer als erfolgreich bezeichnen. Hätten die USA Iran angegriffen, könnten ihre Ziele die Ölinfrastruktur gewesen sein: Exportterminals, Ölfelder, Ölpipelines und so weiter."" Darüber hinaus könnte Trump dieselbe Strategie wie in Venezuela anwenden und eine Seeblockade für iranisches Öl veranlassen. Igor Juschkow ist der Ansicht: ""Iran exportiert knapp 2 Millionen Barrel pro Tag, Venezuela dagegen etwa 500.000 Barrel. Deshalb hat der Markt viel ernster auf die Ereignisse in Iran reagiert. Selbst wenn nur die Hälfte der iranischen Exporte eingestellt würde, hätte dies erhebliche Auswirkungen auf den Weltmarkt und würde zu einem Defizit und einem Preisanstieg führen."" Selbst die geringste Wahrscheinlichkeit einer Blockade der Straße von Hormus führt traditionsgemäß zu einem Ölpreisanstieg. Trump: USA könnten 55 Prozent der weltweiten Ölvorräte kontrollieren Igor Juschkow ist überzeugt, dass Iran einen solchen Schritt – nämlich die Blockade der Straße von Hormus, durch die ein Großteil des Öls aus Saudi-Arabien, Kuwait, Irak und Iran selbst sowie Flüssigerdgas (LNG) aus Katar transportiert wird – nur vor dem Hintergrund einer Gefahr von nationaler Tragweite, nämlich der Gefahr der Ermordung der iranischen Führung, unternehmen würde. Das heißt, wenn die Angriffe direkt gegen die iranische Führung gerichtet wären, würde die Sperrung der Straße von Hormus tatsächlich zu einer globalen Energiekrise, Panik, einem weltweiten Engpass und einem Preisanstieg auf über 100 US-Dollar pro Barrel führen. Doch sobald Trump erklären würde, er habe Garantien bekommen, dass die Gewalt gegen die Demonstranten in Iran nicht fortgesetzt werde, gingen die Ölpreise sofort zurück. Der NESF-Experte erklärt: ""Der Markt reagiert auf die Signale von Trump, der seinerseits zahlreiche Ankündigungen macht. Am Beispiel von Maduro hat die Welt erfahren, dass auf Worte konkrete Taten folgen können. Es ist allen klar, dass das zuvor Undenkbare nun Realität geworden ist, dass es keine Regeln mehr gibt und die USA unter Trump alles machen dürfen, was sie wollen. Daher wird der Ölmarkt weiterhin alle Signale von ihm aufmerksam verfolgen."" Seiner Meinung nach sei die Geschichte mit Iran noch nicht zu Ende. Er sagt: ""Der Markt wird auf jeden kleinsten Wink achten, um eine Antwort auf die derzeit zentrale Frage zu erhalten: Strebt Trump tatsächlich eine Deeskalation des Konflikts mit Iran an? Ist es seine endgültige Entscheidung, Iran nicht anzugreifen? Oder handelt es sich lediglich um einen Trick, um dort mehr US-Streitkräfte zu stationieren und einen möglichst effektiven Schlag zu führen? Ist das jetzt die Ruhe vor dem Sturm oder wirklich eine endgültige Deeskalation? Jetzt werden alle nach Indizien für die eine oder andere Version suchen. Und je nachdem werden die Ölpreise entweder steigen oder fallen."" Meinung Puff – Trumps venezolanischer Öl-Traum ist zerplatzt Der Experte geht davon aus, dass eine Wiederholung der Energiekrise der 1970er Jahre nur in einem Fall vorstellbar ist: wenn Iran tatsächlich die Straße von Hormus blockieren sollte. Diese wäre dann noch weitreichender, aber von kürzerer Dauer. Juschkow erklärt: ""Wenn die Straße von Hormus tatsächlich blockiert werden sollte, dann nicht für ein halbes Jahr, sondern nur für einige Tage, im schlimmsten Fall für einige Wochen. Aber selbst eine eintägige Blockade der Ölexporte aus dem Persischen Golf würde einen Schock auf den Märkten auslösen."" Allerdings sei diese Entwicklung derzeit nur im Falle einer existenziellen Krise denkbar – wenn die Existenz Irans in seiner jetzigen Form als Islamische Republik bedroht wäre. Versuche, die oberste Führung Irans und vor allem sein geistliches Oberhaupt zu beseitigen, seien jedoch nicht erkennbar, fügt der Experte hinzu. In allen anderen Fällen wäre Iran nicht bereit, diese Meerenge zu blockieren: Trotz erheblicher Schäden durch Angriffe auf seine Ölanlagen im vergangenen Jahr ging er diesen Weg nicht. Aber warum? Igor Juschkow kommentiert dies wie folgt: ""Erstens: Sobald Iran die Straße von Hormus einfach so blockieren würde, würde seine Führung sofort beseitigt werden, damit sich so etwas nie wiederholt. Zweitens: Er selbst würde davon betroffen sein, da er seinen Öl-Export über diese Meerenge abwickelt."" Daher erwartet der Experte, dass der Ölmarkt relativ stabil bleiben werde. Seiner Meinung nach werde die Entwicklung der Beziehungen zwischen der neuen Führung Venezuelas und den USA nicht zu einem weiteren radikalen Ölpreisverfall führen. Zwar gibt es jetzt Erwartungen, dass US-Unternehmen in Venezuela Milliarden US-Dollar in die Ölförderung investieren würden, wodurch das Angebot auf dem Weltmarkt steigen und die ohnehin schon niedrigen Preise weiter sinken würden. Juschkow bezweifelt jedoch, dass die Ölkonzerne darauf eingehen werden. Er erklärt: ""Ich denke, dass die Ölkonzerne nicht gerade darauf aus sind, Trump zu umarmen und zu begrüßen, weil er sie auffordert, umfangreiche Investitionen in Venezuela zu tätigen, um im Gegenzug eine Generallizenz für die Geschäftstätigkeit dort zu erhalten. Für die Unternehmen ist es nicht sinnvoll, Milliarden von US-Dollar in Venezuela zu investieren. Wozu? Die Ölpreise sind ohnehin schon niedrig, und die Förderkosten in Venezuela sind hoch, sodass es sich um Investitionen in unrentable Projekte handeln würde. Die Unternehmen sind lediglich daran interessiert, durch Privatisierung Kontrollpakete an den wichtigsten Lagerstätten Venezuelas zu erwerben, neue Reserven zu bilanzieren und ihre Kapitalisierung zu erhöhen, jedoch ohne Verpflichtungen zur Steigerung der Fördermengen und zu Investitionen."" Wladimir Tschernow kommt zu dem Schluss: ""Diese Ölpreisschwankung wird höchstwahrscheinlich weitergehen, aber die Preisspanne scheint derzeit begrenzt zu sein. Ich erwarte einen Basisplanungskorridor von 55 bis 70 US-Dollar für Brent-Rohöl. Es besteht das Risiko eines kurzfristigen Anstiegs der Ölpreise bis zur Obergrenze dieses Korridors im Falle der weiteren Eskalation in Iran und eine hohe Wahrscheinlichkeit eines Rückgangs bis zur Untergrenze dieses Korridors, wenn es gelingt, mit Iran ohne militärische Intervention und ohne die Beschlagnahmung von Tankern eine Einigung zu erzielen. Für Budget- und Geschäftspläne ist es sinnvoll, 60 bis 65 US-Dollar als Mittelwert für 2026 anzunehmen. Die untere Grenze sollte bei 55 US-Dollar und die obere Grenze bei 70 US-Dollar liegen, falls die Geopolitik erneut zu einer Erhöhung der Risikoprämie führt. Die Wahrscheinlichkeit einer umfassenden Ölkrise wie in den 70er Jahren ist gering. Das Hauptrisiko für den Markt besteht derzeit nicht in einer vollständigen Unterbrechung der Lieferungen, sondern in einem Anstieg der Unsicherheit, höheren Transport- und Versicherungskosten. In diesem Fall sind zwar kurzfristige Preisspitzen zu erwarten, jedoch ohne eine langwierige Ölkrise und ohne langfristige Veränderungen des Preismodells, wie es in den 1970er Jahren der Fall war."" Übersetzt aus dem Russischen. Der Artikel ist am 16. Januar 2026 zuerst auf der Homepage der Zeitung Wsgljad erschienen.",RT_de
2026-01-18,Medien: Mindestens 5.000 Tote bei Protesten in Iran,"Mindestens 5.000 Menschen, darunter 500 Sicherheitskräfte, sind bei den Protesten in Iran ums Leben gekommen, berichtet Reuters unter Berufung auf einen namentlich nicht genannten iranischen Beamten. Der Gesprächspartner der Nachrichtenagentur merkte an, dass die Zahl der Todesopfer wahrscheinlich nicht stark ansteigen werde. Er sagte: ""Die endgültige Zahl der Todesopfer wird voraussichtlich nicht stark ansteigen."" Die Quelle fügte hinzu, dass Israel und ""bewaffnete Gruppen im Ausland"" die Demonstranten unterstützt hätten, unter anderem durch Lieferungen. Trump beschimpft Chamenei: Irans Staatsoberhaupt gibt US-Präsident Schuld an Unruhen in Iran Die Proteste in Iran dauern seit dem 28. Dezember an und wurden durch die Unzufriedenheit mit der wirtschaftlichen Lage im Land ausgelöst. Die genaue Zahl der bei den Protesten verletzten oder getöteten Personen ist derzeit schwer zu ermitteln, da im gesamten Land das Internet und die Mobilfunkverbindungen abgeschaltet wurden. Gleichzeitig berichtete die iranische Nachrichtenagentur Mehr am Vortag, dass die Internetverbindung in der Republik teilweise wiederhergestellt sei, ohne jedoch zu präzisieren, welche Beschränkungen genau aufgehoben wurden. Die Nachrichtenagentur Fars berichtete zur gleichen Zeit, dass in Iran auch die SMS-Funktion für Mobilfunknutzer wieder funktioniert. Nach Angaben des Dienstes NetBlocks, der den Internetverkehr überwacht, liegt die Gesamtzugangsrate weiterhin bei etwa zwei Prozent. Bloomberg stellte fest, dass ""es keine Anzeichen für eine signifikante Erholung gibt"".",RT_de
