"Date","Title","Summary","Inhalt","URL"
2025-08-24,"„Wo ist das Gesetz, wo ist die Struktur?“: Opfer meldet sich zur Messertat von Dresden zu Wort","Ein 21-jähriger US-Amerikaner wurde in einer Dresdner Straßenbahn schwer verletzt, nachdem er Frauen vor Belästigungen beschützen wollte. In einem selbst veröffentlichten Video kritisiert er die deutsche Migrationspolitik scharf.","In der Nacht von Samstag auf Sonntag wurde ein US-Amerikaner in einer Dresdner Straßenbahn mit einem Messer attackiert. Der 21-Jährige erlitt schwere Gesichtsverletzungen. Nun hat das Opfer in einem Video Stellung zu den Geschehnissen genommen. Seit Sonntagnachmittag kursiert das Video auf Social Media. Allen voran wandte er sich mit dem Video offenbar an die US-Amerikaner. Auch in den dortigen Medien wird der Vorfall mehr und mehr aufgegriffen.

„Wenn ihr alle nicht denkt, dass Europa nicht ein Problem mit der Migration hat, besonders Deutschland, lasst mich einige Informationen mit euch teilen.“ Der 21-Jährige führt daraufhin aus, dass einer der Täter in wenigen Minuten aus der Haft entlassen wird. „Er wird aus der Haft entlassen, weil er kein Bürger Deutschlands ist“, so der US-Amerikaner. Und weiter: „Er ist ein illegaler Migrant, ein Drogendealer und sehr bekannt hier. Vor allem bei der Polizei“.

Werbung

Nach Aussagen des Opfers sei er schon mehrfach wegen verschiedenster, teils schwerwiegender Straftaten den Behörden aufgefallen. „Wenn sie das mit den Menschen in Deutschland machen können“, müsse man die Migrationspolitik Deutschlands grundlegend infrage stellen. „Wo ist das Gesetz, wo ist die Struktur?“, fragt der 21-jährige US-Amerikaner weiter. Es laufe etwas in die völlig falsche Richtung, „wenn die Deutschen an dieses Gesetz und diese Struktur gebunden sind“, Ausländer jedoch ohne Weiteres einwandern könnten.

In der Nacht zum Sonntag wurde ein 21-jähriger US-Amerikaner in einer Straßenbahn in Dresden schwer verletzt, nachdem er eingeschritten war, als zwei Frauen von einer Gruppe Männer belästigt wurden. Einer der Männer attackierte den jungen Mann mit einem Messer und verursachte mehrere Schnittverletzungen im Gesicht. Das Opfer wurde ins Krankenhaus gebracht. Die Polizei konnte einen 21-jährigen syrischen Tatverdächtigen in der Nähe des Tatorts festnehmen, der den 21-Jährigen mit Faustschlägen angegriffen haben soll. Dieser wurde jedoch im Laufe des Tages wieder auf freien Fuß gesetzt. Der zweite Tatverdächtige, mutmaßlich der Messer-Angreifer, ist noch immer flüchtig.

Teilen:   
Zu den Kommentaren (220) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/wo-ist-das-gesetz-wo-ist-die-struktur-opfer-meldet-sich-zur-messertat-von-dresden-zu-wort/"
2025-08-24,"Airbnb-Mitgründer neuer Beauftragter für Funktionalität und Ästhetik der US-Webseiten","Airbnb-Mitgründer Joe Gebbia wurde von US-Präsident Donald Trump zum Chief Design Officer ernannt. Der einstige Demokrat soll alle 26.000 Webseiten der US-Regierung in Funktionalität und Ästhetik verbessern.","Donald Trump möchte alle staatlichen Internetangebote modernisieren und hat dafür Airbnb-Mitgründer Joe Gebbia zum Chief Design Officer ernannt. „Meine Aufgabe ist es, die heutigen staatlichen Dienste so zu modernisieren, dass sie genauso zufriedenstellend zu nutzen sind wie der Apple Store: ansprechend gestaltet, mit hervorragender Benutzererfahrung und moderner Software. Ein Erlebnis, das ein hohes Maß an Exzellenz für unser Land ausstrahlt und das Leben der Amerikaner einfacher macht“, schrieb der frisch gekürte Design-Chef auf X.

Das Designstudio ist eine Art DOGE-light des Projekts von Elon Musk, mit dem der Tech-Unternehmer den US-Staatshaushalt entlasten wollte, indem er unnötige Kosten aufdeckt, welche dann beseitigt werden. Trump und Musk trennten sich im Mai im Streit um den US-Haushalt. Gebbia, der auch im Aufsichtsrat von Elon Musks Firma Tesla sitzt, arbeitet bereits für DOGE.

Werbung

Insgesamt geht es bei dem Designstudio um die Überarbeitung von rund 26.000 Webseiten der amerikanischen Bundesbehörden. Neben der Benutzerfreundlichkeit soll auch ein Augenmerk auf die Ästhetik gelegt werden. Ausgelegt ist das Designstudio für eine Dauer von drei Jahren, danach wird das Designstudio wieder eingestellt. Präsident Trump wies die Behördenleiter an, mit dem Designstudio zusammenzuarbeiten und die Verbesserungen umzusetzen.

Lange Zeit war Gebbia Demokrat. Seine politische Einstellung wechselte mit der Zeit immer mehr in Richtung Republikaner. 2016 und 2020 spendete er noch für die demokratischen Gegenkandidaten von Donald Trump. 2024 wählte er bei der Präsidentschaftswahl den Republikaner. In einem Statement auf X, wo der Milliardär seine Wahlentscheidung offenbarte, teilte er mit, dass er selbst herausgefunden habe, dass Trump „kein Faschist“ ist „und nicht entschlossen, die Demokratie zu zerstören“. 2025 spendete er darüber hinaus eine Million Dollar für den Wahlkampf des republikanischen Gouverneurs von Texas, Greg Abbott.

ww

Teilen:   
Zu den Kommentaren (13) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/airbnb-mitgruender-neuer-beauftragter-fuer-funktionalitaet-und-aesthetik-der-us-webseiten/"
2025-08-24,"CSD-Teilnehmer von „gebräuntem“ Mann schwulenfeindlich beleidigt und mit Messer bedroht","Nach dem Bremer CSD wurde ein Teilnehmer homophob beleidigt und mit einem Messer mit dem Tod bedroht – der Täter wird von der Polizei als „gebräunt“, jung und mit dunklem Bart beschrieben.","In der Nacht zu Sonntag wurde ein 23 Jahre alter Mann in der Bremer Innenstadt aus einer bislang unbekannten Personengruppe heraus schwulenfeindlich beleidigt und bedroht. Die Tat ereignete sich nach dem Christopher Street Day in der Hansestadt.

Der junge Mann wandte sich in der Nacht an die Polizei und schilderte, dass er auf der Straße Am Wall von drei unbekannten Personen angesprochen worden sei. Einer aus der Gruppe habe ihn mit schwulenfeindlichen Beleidigungen beschimpft und auch ein Messer gezogen. Dabei drohte er, den 23-Jährigen abzustechen. Anschließend entfernte sich das Trio in Richtung des Marktplatzes.

Werbung

Der Täter wird in einer Polizeimeldung zum Fall als „gebräunt“ beschrieben. Zudem soll er einen dunklen Bart getragen und kurze, lockige Haare gehabt haben. Der Täter soll etwa 1,75 Meter groß und zwischen 16 und 20 Jahre alt sein.

Um ein Zeichen gegen sogenannte Queerfeindlichkeit zu setzen, hatten die Veranstalter der Parade noch die bremische FDP ausgeschlossen. Grund war ein Antrag der Fraktion in der Bürgerschaft des Bundeslandes im vergangenen Jahr, der ein Verbot von Gendersprache in Behörden forderte. Unter anderem sollte die Verwendung des sogenannten Gendersternchens in der behördlichen Kommunikation und Schule verboten werden.

Delivered by AMA

Zum Messer-Vorfall haben sich die Veranstalter des CSD Bremen noch nicht geäußert.

mro

Teilen:   
Zu den Kommentaren (102) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/csd-teilnehmer-von-gebraeuntem-mann-schwulenfeindlich-beleidigt-und-mit-messer-bedroht/"
2025-08-24,"Dobrindt will Selbstbestimmungsgesetz wegen Marla Svenja Liebich reformieren","Die Causa um Marla Svenja Liebich ist bis ins Kabinett von Merz vorgedrungen. Innenminister Dobrindt möchte das Selbstbestimmungsgesetz reformieren, seine Kollegin Karin Prien springt ihm bei. Unterdessen verteidigen FDP-Politiker das Gesetz.","Bundesinnenminister Alexander Dobrindt fordert vor dem Hintergrund des Falls Liebich, das Selbstbestimmungsgesetz zu reformieren. Der CSU-Politiker will es vor missbräuchlichen Verwendung schützen, erklärte er dem Magazin Stern. „Das ist ein Beispiel für den sehr simplen Missbrauch des Selbstbestimmungsgesetzes“, sagte Dobrindt in Bezug auf Liebich und verwies außerdem darauf, dass vor einem solchen Missbrauch bereits vor der Einführung des Gesetzes gewarnt wurde.

„Die Justiz, die Öffentlichkeit und die Politik werden hier zum Narren gehalten, weil das Selbstbestimmungsgesetz die Möglichkeit dazu bietet“, stellt Dobrindt klar. Seiner Auffassung nach braucht es eine Debatte, wie man mit klaren Regeln den Missbrauch des Gesetzes verhindern kann. Liebich hat vor ihrem Geschlechtswechsel unter anderem an Demonstrationen gegen Queere teilgenommen. Der Geschlechtswechsel, den Liebich einfach beim Standesamt durchführen konnte, erfolgte im Januar dieses Jahres. Im August muss Liebich eine Haftstrafe antreten – in einem Frauengefängnis.

Werbung

Dabei hatte Liebich das Gesetz nicht missbräuchlich verwendet – Sven Liebich nutzte sein Recht zum Geschlechtswechsel so, wie es ihm der Gesetzgeber eben ermöglicht hatte. Eine Prüfung oder Bewertung eines Antrags sieht das sogenannte Selbstbestimmungsgesetz eben nicht vor.

Familienministerin Prien sagte gegenüber der Bild, „dass das Selbst­bestimmungs­gesetz in seiner jetzigen Ausgestaltung Schwächen enthält, die gezielten Missbrauch begünstigen können“. Dennoch hält sie an der Grundidee des Selbstbestimmungsgesetzes fest. „Es ist richtig und wichtig, dass geschlechtliche Selbst­bestimmung niedrigschwellig möglich ist“, erklärte Prien darüber hinaus. Im Koalitionsvertrag haben Union und SPD vereinbart, das Selbstbestimmungsgesetz bis zum 31. Juli 2026 zu evaluieren. Konkrete Vorschläge, wie man einen Missbrauch verhindern will, gibt es aus den beiden Parteien noch nicht.

Werbung

Die FDP, die als Mitglied der Ampelkoalition für die Einführung des Gesetzes mit zuständig war, verteidigt es hingegen. FDP-Chef Christian Dürr, der damals für das Selbstbestimmungsgesetz gestimmt hat, sieht kein Problem in dem Gesetz, wie er gegenüber dem mdr sagte. Er sieht in dem Vorgang, dass Liebich in ein Frauengefängnis kommt, einen Skandal, weil die Behörden es zulassen. Er sieht keine rechtliche Verpflichtung dafür, dass Liebich in ein Frauengefängnis kommen muss. Darüber hinaus warf er Liebich vor, das Selbstbestimmungsgesetz ins Lächerliche zu ziehen. Liebich teilte daraufhin mit, Dürr deswegen angezeigt zu haben.

LESEN SIE AUCH:

Spiegel-Interview
Fratzscher fordert eine „grüne Inflation“ und ein verpflichtendes soziales Jahr für Rentner

Zeinab Herz • 278 

„Auf die Fresse“
Für die Linke zieht eine non-binäre Transperson in den Bundestag – die sich mit Gewalt-Song inszeniert

Redaktion • 105 

Ein ehemaliger FDP-Justizminister äußerte sich auf der Plattform X ähnlich und verweist darauf, dass der Strafvollzug Ländersache sei und das Selbstbestimmungsgesetz im Strafvollzug keine Rolle spielt. Im Falle von Liebich haben die zuständigen Landesbehörden entschieden, bevor entschieden wurde, in welches Gefängnis Liebich kommt, den Fall genau zu prüfen. Trotz der Prüfung wird Liebich ihre 18 Monate Haft in einem Chemnitzer Frauengefängnis absitzen.

Inhalt von X anzeigen

Click here to display content from Twitter.
Erfahre mehr in der Datenschutzerklärung von X.

 Inhalt von X immer anzeigen

tweet direkt öffnen

ww

Teilen:   
Zu den Kommentaren (100) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/dobrindt-will-selbstbestimmungsgesetz-wegen-marla-svenja-liebich-reformieren/"
2025-08-24,"Nach Messerangriff in Dresden: Syrischer Tatverdächtiger wieder auf freiem Fuß","Ein 21-jähriger US-Amerikaner wurde in Dresden schwer verletzt, als er Frauen in einer Straßenbahn vor Belästigungen schützen wollte. Einer der mutmaßlichen Täter, ein bereits polizeibekannter Syrer, wurde festgenommen, jedoch bereits wieder freigelassen.","In der Nacht zum Sonntag wurde ein 21-jähriger US-Amerikaner schwer verletzt. Der junge Mann soll eingegriffen haben, als zwei Frauen in einer Straßenbahn bedrängt wurden. Die Polizei nahm einen syrischen Staatsangehörigen fest, der im Zusammenhang mit der Tat stehen soll. Ein weiterer Verdächtiger, nach Informationen von Bild mutmaßlich der Angreifer mit dem Messer, befindet sich weiterhin auf der Flucht.

Der gefasste Syrer (Majd A.) wurde aber mittlerweile wieder auf freien Fuß gesetzt, wie die Bild weiter berichtet. A. soll den 21-Jährigen demnach mit Faustschlägen attackiert haben. Der syrische Tatverdächtige, der nach der Attacke zunächst mit einem E-Scooter flüchtete, ist den Behörden bereits bekannt. Unter anderem wird ihm frühere Beteiligung an gefährlicher Körperverletzung sowie räuberischem Diebstahl zugeschrieben. Nach seiner Festnahme wurde er für den Rest der Nacht im Polizeigewahrsam untergebracht.

Werbung

„Er wurde vorläufig festgenommen und ist durch Entscheidung der Staatsanwaltschaft wieder auf freien Fuß gesetzt worden“, so Polizeisprecher Thomas Geithner. Aus welchen Gründen diese Entscheidung getroffen wurde, ist bislang offen. Die Staatsanwaltschaft Dresden war am Sonntag telefonisch nicht für eine Stellungnahme erreichbar. Wo sich der zweite Täter derweil aufhält, ist unklar. Hinweise nimmt die Polizeidirektion Dresden entgegen.

Der Vorfall ereignete sich gegen 0:25 Uhr in der Straßenbahnlinie 7, die von Weixdorf nach Pennrich fährt. Nach Angaben der Ermittler hatten zwei Männer aus einer Gruppe heraus in der Nähe der Haltestelle „Goldener Reiter“ weibliche Fahrgäste belästigt. Der US-Amerikaner wurde schwer verletzt und mit einem Rettungswagen in ein Krankenhaus transportiert. „Der US-Bürger ist durch mehrere Schnitte mit einem Messer im Gesicht verletzt worden.“ Lebensgefahr konnte ausgeschlossen werden.

Teilen:   
Zu den Kommentaren (96) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/nach-messerangriff-in-dresden-syrischer-tatverdchtiger-wieder-auf-freiem-fu/"
2025-08-24,"„Es geht wirklich um alles“ – Automobil-Experte Prof. Thomas Koch im Interview","Die Krise der Automobilindustrie ist existenziell, doch die Politik verschließt weitgehend weiterhin die Augen. Der Automobil-Experte Thomas Koch rechnet ab – und erklärt die verborgenen Risiken für die Branche und die Produktion in Deutschland. Wenn die Politik jetzt nicht handelt, droht ein Erdrutsch.","Teilen:   
Zu den Kommentaren (55) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/es-geht-wirklich-um-alles-automobil-experte-prof-thomas-koch-im-interview/"
2025-08-24,"Schlecht gefüllte Gasspeicher – Ministerium sieht kein Problem, Grüne äußern Sorgen","Die deutschen Gasspeicher sind im Vergleich zu den vorangegangenen Jahren sehr schlecht gefüllt. Kritik kommt dabei von den Grünen, während das Wirtschaftsministerium beschwichtigt und auf die LNG-Terminals verweist.","Am 11. August waren die deutschen Gasspeicher nur zu 65 Prozent gefüllt. 2024 waren es zu diesem Stichtag 92 Prozent, und auch die Jahre 2023 und 2022 konnten an ihrem jeweiligen 11. August mit 90 beziehungsweise 75 Prozent deutlich höhere Speicherstände aufweisen, wie aus einer kleinen Anfrage der Grünen hervorgeht, die der tagesschau vorliegt.

Michael Kellner, der unter Habeck parlamentarischer Staatssekretär im Wirtschaftsministerium war, sagte gegenüber der ARD, dass er sich sorge, „dass bei einem sehr, sehr kalten Winter die Versorgungssicherheit nicht gewährleistet ist.“

Werbung

Nicht nur im Vergleich zu den letzten Jahren sieht es in Deutschland aktuell beim Gasfüllstand schlecht aus. Auch unsere Nachbarländer haben bereits besser vorgesorgt. Frankreich und Polen haben einen Füllstand von rund 80 Prozent, Österreich hat 77 Prozent, und in Belgien sind die Gasspeicher mit 92 Prozent fast gefüllt.

Ein Risiko für eine Gasmangellage sieht das Wirtschaftsministerium hingegen nicht und verweist auf Anfrage des ARD-Hauptstadtstudios auf die vier schwimmenden Flüssiggasterminals, die es mittlerweile in Deutschland gibt, womit eine flexible Möglichkeit besteht, zusätzliches Gas zu importieren. Laut dem Ministerium haben die Gasspeicher deswegen an Attraktivität verloren. Die Gasindustrie verweist wiederum darauf, dass die Preise auf dem Gasmarkt aktuell sehr hoch seien, weswegen man beim Eindecken eher zurückhaltend ist.

Delivered by AMA

Die deutschen Erdgasspeicher können 261 Terawattstunden speichern. 2024 hat Deutschland insgesamt 844 Terawattstunden Erdgas benötigt, was eine Steigerung von 3,5 Prozent im Vergleich zu 2023 darstellt. Deutschland muss rund 95 Prozent des Erdgases importieren, größtenteils aus Norwegen, den Niederlanden und Belgien. Beim Großteil des Erdgases, das die Bundesrepublik aus den beiden Benelux-Staaten importiert, handelt es sich um LNG-Gas, das zuvor aus anderen Ländern, unter anderem Katar und den USA, importiert wurde.

ww

Teilen:   
Zu den Kommentaren (60) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/schlecht-gefuellte-gasspeicher-ministerium-sieht-kein-problem-gruene-aeussern-sorgen/"
2025-08-24,"Amsterdam: 17-Jährige mutmaßlich von Asylbewerber mit brutaler Gewalt erstochen","In der Nacht von Dienstag auf Mittwoch wurde ein 17-jähriges Mädchen in Amsterdam kaltblütig erstochen. Der Tatverdächtige ist ein 22-jähriger Asylbewerber, der verdächtigt wird, eine Woche zuvor bereits eine Frau sexuell missbraucht zu haben.","Als die Polizeibeamten in der Nacht von Dienstag auf Mittwoch um 04:15 Uhr zum Holterbergweg im niederländischen Amsterdam herbeieilten, war es schon zu spät: Die 17-jährige Schülerin Lisa lag mit unter anderem Schnittwunden am Hals leblos am Straßenrand. Das junge Mädchen wurde in der Nacht kaltblütig erstochen. Der Tatverdächtige ist ein 22-jähriger Asylbewerber.

Wie mehrere niederländische Medien, darunter NU.nl, berichteten, war Lisa gerade mit einem E-Bike auf dem Weg von einer Party im Stadtzentrum nach Hause in den 16 Kilometer weit entfernten Ort Abcoude. Sie war zuvor mit ihren Freundinnen in der Stadt aus. Während sich ihre Freundinnen ein Taxi nach Abcoude bestellten, fuhr Lisa mit ihrem E-Bike, weil sie es nicht in der Stadt stehen lassen wollte. Auf dem Weg bemerkte die 17-Jährige, wie ein Unbekannter sie ebenfalls auf einem Fahrrad verfolgte.

Werbung

Als das junge Mädchen zum Handy griff, um die Polizei zu alarmieren, vernahmen die Beamten bereits am Ende des Telefonats die Schreie der 17-Jährigen. Die Polizei kam zu spät und konnte nur noch den Tod des Mädchens, auf das mehrere Male brutal eingestochen wurde, feststellen.

Der Tatverdächtige konnte am Donnerstagabend in einem nahegelegenen Hotel festgenommen werden. Am Montag muss sich der 22-jährige Asylbewerber vor Gericht verantworten. Der mutmaßliche Täter wird des Weiteren verdächtigt, eine Woche zuvor bereits in Amsterdam eine Frau misshandelt und sexuell missbraucht zu haben. Die Frau musste daraufhin im Krankenhaus behandelt werden.

Delivered by AMA

Die Bürgermeistern von Amsterdam Femke Halsema, drückte Ihr Bedauern über den Mord an der 17-Jährigen aus. „Als Bürgermeisterin, aber auch als Ehefrau und Mutter hat mich die Kälte ums Herz geschlagen“, wird Halsema von NU.nl zitiert. Gleichzeitig erklärt Halsema, die Gewalt gegen Frauen in Amsterdam künftig stärker bekämpfen zu wollen „Was selbstverständlich sein sollte, die Sicherheit von Frauen und Mädchen, ist nicht selbstverständlich. Ein Schandfleck für unsere Gesellschaft.“

Teilen:   
Zu den Kommentaren (32) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/amsterdam-17-jhrige-mutmalich-von-asylbewerber-mit-brutaler-gewalt-erstochen/"
2025-08-24,"Identitäre Bewegung mit Störaktion bei Söder-Sommerinterview","Aktivisten der Identitären Bewegung versuchten, das Sommerinterview von Markus Söder in der ARD zu stören, kamen aber offenbar zu spät. Es kam zu mehreren Festnahmen von Teilnehmern der unangemeldeten Demonstration.","Die Identitäre Bewegung wollte das Sommerinterview von Markus Söder in der ARD stören. Die Aktivisten standen auf der Spreetreppe und skandierten unter anderem die bei der Identitären Bewegung beliebten Parolen „Re-re-Remigration“ und „Europa, Jugend, Reconquista“ und hielten dabei Banner hoch. Gegenüber der Bild teilte das ARD-Hauptstadtstudio, das für das Interview zuständig ist, mit, dass das Interview „störungsfrei aufgenommen“ wurde.

Inhalt von X anzeigen

Click here to display content from Twitter.
Erfahre mehr in der Datenschutzerklärung von X.

 Inhalt von X immer anzeigen

tweet direkt öffnen

Die Identitären fingen erst mit ihrem Protest an, als das Hauptinterview, dass um 12 Uhr begann, schon zu Ende ging. Nach dem Interview ging es zu einem zweiten Teil über, bei dem Zuschauerfragen beantwortet wurden. Die Polizei griff in der Umbaupause gegen die Demonstranten durch; es handelte sich wohl um eine unangemeldete Kundgebung. Mehrere Personen wurden festgenommen. Das Interview wird heute um 18 Uhr in der ARD ausgestrahlt.

Werbung

Die führende Figur der Identitären Bewegung, Martin Sellner, nannte die Aktion auf X „Rache“ für das gestörte Sommerinterview von Alice Weidel. Neben der Identitären Bewegung protestierte auch der Verein Nuklearia beim Sommerinterview von Söder. Nuklearia setzt sich für den Wiedereinstieg in die Kernkraft ein. Im Vergleich zur Identitären Bewegung wollte Nuklearia das Interview nicht mit lauten Parolen stören, sondern auf Bannern ihre Position im Hintergrund platzieren und so darauf aufmerksam machen.

Als Erstes hatte das Zentrum für Politische Schönheit mit ihrem Bus „Adenauer SRP+“ das Interview von AfD-Chefin Alice Weidel gestört. Dieses Interview sorgte für viel Kritik an der ARD, spornte aber auch Nachahmer an, das Sommerinterview als ihre Bühne zu sehen. Um weitere Störungen zu verhindern, änderte die ARD ihr Sicherheitskonzept, damit die weiteren Interviews störungsfrei ablaufen.

ww

Teilen:   
Zu den Kommentaren (87) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/identitre-bewegung-strt-sder-sommerinterview-in-der-ard/"
2025-08-24,"Marcel Fratzscher bringt Steuererhöhungen ins Spiel, um „Herausforderungen stemmen“ zu können","Ökonom Marcel Fratzscher bringt Steuererhöhungen ins Spiel – um die zukünftigen Herausforderungen stemmen zu können, sagt er. Damit springt er der SPD bei, die für Steuererhöhungen trommelt.","„Deutschland wird seine Herausforderungen ohne Steuererhöhungen nicht stemmen können“, sagt der Ökonom und Präsident des Deutschen Instituts für Wirtschaftsforschung (DIW), Marcel Fratzscher, gegenüber dem Handelsblatt. Dabei verweist der Ökonom darauf, dass zukünftig allein 150 Milliarden Euro jährlich in Verteidigung gesteckt werden, um das selbst gesteckte Ziel von 3,5 Prozent des BIP zu erreichen. Fratzscher sieht die Möglichkeit der Steuererhöhungen bei großen Vermögenswerten und hat dabei Grundstücke und Immobilien im Blick. Darüber hinaus schlägt er vor, die Erbschaftssteuer zu reformieren.

„Eine Erhöhung von Einkommensteuern für höhere Einkommen, die Einführung einer Nettovermögensteuer oder die Verschärfung der Erbschaftsteuer würden die privaten Investitionen in Deutschland weiter senken und die Wachstumsschwäche verschärfen“, warnt hingegen der Ökonom und ifo-Chef Clemens Fuest. Stattdessen plädiert Fuest dafür, die Staatsausgaben zu senken, anstatt Steuern zu erhöhen, und verweist auf die schwache Konjunktur und die Staatsquote von fast 50 Prozent, die diese Marke demnächst überschreiten dürfte.

Werbung

Union und SPD haben schon jetzt das Problem, dass für den Haushalt 2027 über 30 Milliarden Euro fehlen. Der kleine Koalitionspartner, die SPD, die mit Lars Klingbeil das Finanzministerium besetzt, setzt sich deswegen für Steuererhöhungen ein. Klingbeil sprach sich gegenüber der Funke Mediengruppe für höhere Steuern bei hohen Einkommen sowie bei hohen Vermögen aus.

Sein Koalitionspartner, die Union, steht Steuererhöhungen kritisch gegenüber. Kanzler Merz sagte auf dem niedersächsischen Parteitag der CDU: „Mit dieser Bundesregierung unter meiner Führung wird es eine Erhöhung der Einkommensteuer für die mittelständischen Unternehmen in Deutschland nicht geben.“ Seine Formulierung wirft jedoch Fragen auf, da Einkommensteuern nicht von Unternehmen gezahlt werden und er alle anderen möglichen Steuererhöhungen explizit nicht ausgeschlossen hat.

Delivered by AMA

Bereits die Ampel-Koalition scheiterte an den Haushaltsverhandlungen und damit letztendlich am Geld. Eine Situation, die sich jetzt wiederholen kann. Für Merz und seine Regierung kommt in der jetzigen Situation erschwerend hinzu, dass die deutsche Wirtschaft weiterhin schwächelt und sogar schrumpft, wodurch die Steuereinnahmen ebenfalls sinken.

ww

Teilen:   
Zu den Kommentaren (104) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/marcel-fratzscher-bringt-steuererhhungen-ins-spiel-um-herausforderungen-stemmen-zu-knnen/"
