"Date","Title","Summary","Inhalt","URL"
2025-09-08,"Beschlüsse zeigen: So dünn war die Argumentation für die Durchsuchung nach Merz-Schmierereien","Die Hausdurchsuchung bei der 17-jährigen Juso-Vorsitzenden Nela Kruschinski in Menden wurde vom Landgericht Arnsberg als rechtswidrig eingestuft, da die Beweislage äußerst dünn war. Apollo News liegt der Beschluss vor.","Das WDR-Magazin Westpol hatte am Sonntag erstmals über die rechtswidrige Hausdurchsuchung bei der Mendener Juso-Vorsitzenden Nela Kruschinski berichtet. Apollo News liegen nun die Beschlüsse vor. Sie zeigen: Das Amtsgericht Arnsberg nahm in seiner Begründung ausdrücklich die Mitgliedschaft der 17-Jährigen bei den Jusos und den Wahlkampfauftritt von CDU-Chef Friedrich Merz als Verdachtsmomente auf – obwohl die Beweislage äußerst dünn war.

Die Durchsuchung fand am 1. April 2025 statt. Fünf Beamte beschlagnahmten bei der Schülerin Laptop, Handy und Notizen – kurz vor ihrem Abitur. Grundlage war ein Beschluss vom 28. Februar 2025. Nach dem Geschäftsverteilungsplan war an diesem Freitag der Richter auf Probe Janis Bellinghoff zuständig. Er unterschrieb offenbar die Anordnung. Berlinghoff schied zum 1. Juli 2025 aus dem Gericht aus.

Werbung

Im Beschluss des Amtsgerichts wird ausdrücklich die Parteizugehörigkeit der Schülerin hervorgehoben: „Die Beschuldigte […] ist Mitglied der […] Jungsozialisten und kann somit zumindest dem gemäßigt linken Spektrum zugeordnet werden“. Verwiesen wird auf den Wahlkampfauftritt von CDU-Chef Friedrich Merz am 26. Januar 2025 in Menden verwiesen, kurz nachdem an der Schützenhalle Parolen aufgesprüht worden waren. Dort fänden sich die Schriftzüge „FCK CDU“, „GEH WEG, FASCHO-FRITZ“, „HAU AB MERZ“, „GEGEN DIE POLITIK DER REICHEN UND RECHTEN!“, „#NIE WIEDER CDU! ANTIFA in die OFFENSIVE“ und „GANZ MENDEN HASST DIE CDU“. Zumdem heißt es: „Die Tatverdächtige wohnt bei ihren Eltern […] nur wenige Gehminuten von der Tatörtlichkeit entfernt.“

Der Tatvorwurf lautet „gemeinschaftlich begangene Sachbeschädigung in 32 Fällen“. Belegt wird er mit zwei Elementen: Eine Zeugin will zwei jüngere Personen in Tatortnähe gesehen haben, konnte aber niemanden erkennen. Hinzu kam ein anonymer Zettel, auf dem lediglich zwei Namen standen. Die Entscheidung ging weit: Angeordnet wurde die Durchsuchung der Wohnung, aller Nebengebäude, Fahrzeuge, Datenträger und Schriftstücke.

Das Landgericht Arnsberg hob die Anordnung am 1. August 2025 auf. In der Begründung heißt es, die Zeugenaussage sei „ersichtlich nicht geeignet“. Der anonyme Hinweis habe „keinerlei sachliche Qualität“. Eine falsche Verdächtigung könnte nicht ausgeschlossen werden. Zudem heißt es: „Die politische Zugehörigkeit der Beschwerdeführerin zur Jugendorganisation einer konkurrierenden demokratischen
Partei rechtfertigt in keiner Weise die Annahme, die Beschwerdeführerin werde aufgrund ihrer politischen Ansichten Straftaten begehen.“ Die Beschwerdeführerin sei auch nie polizeilich in Erscheinung getreten.

LESEN SIE AUCH:

Neue Details
Frau in Magdeburg von Syrer erstochen – Täter war ihr Ex-Partner

Redaktion • 44 

Friedrichsbrücke
Verletzte in Berlin-Mitte: Zehn Afghanen attackieren zwei Männer mit Messern

Redaktion • 109 

Hinzu kommt das die Zeugenaussage nach Westpol-Informationen eng im Zusammenhang mit Wolfgang Exkler steht. Exkler ist CDU-Mitglied und vertritt die Partei im Mendener Stadtrat. In seiner Funktion als Kriminalbeamter vernahm er die Zeugin und unterschrieb schließlich auch den Ermittlungsbericht. Die Polizei in Hagen betont jedoch, dass Exkler formell nie mit den eigentlichen Ermittlungen beauftragt war. Er selbst sieht sich nicht als befangen und erklärte, auf Nachfrage von Westpol, dass er von der späteren Hausdurchsuchung nicht informiert gewesen sei und auch nicht wisse, von wem der anonyme Hinweis stamme.

Besonders schwer wog nach Ansicht des Landgerichts weiterhin ein formaler Fehler: Es gab keinen dokumentierten Antrag der Staatsanwaltschaft. Der Ermittlungsrichter habe „keinen Kontakt zur Staatsanwaltschaft gehabt“. Das Vorgehen sei deshalb „rechtsstaatlich bedenklich“.

Werbung

Die Unterlagen zeigen damit mehr als nur eine rechtswidrige Maßnahme. Ein Ermittlungsrichter machte die Parteizugehörigkeit einer 17-Jährigen und den Wahlkampfauftritt des heutigen Bundeskanzlers zum Teil seiner Begründung. Das Landgericht stellte später ausdrücklich klar, dass dies keinen strafrechtlichen Verdacht begründet.

Brisant ist insbesondere die familiäre Nähe des Gerichts zum Kanzler: Direktorin des Amtsgerichts Arnsberg ist Charlotte Merz, Ehefrau des Bundeskanzlers. Laut Beschluss des Landgerichts erfuhr sie allerdings erst am 1. September 2025 von dem Verfahren – also einen Monat nach dessen Aufhebung.

Teilen:   
Zu den Kommentaren (34) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/rechtsstaatlich-bedenklich-landgericht-ruegt-vorgehen-von-gericht-unter-leitung-von-charlotte-merz-scharf/"
2025-09-08,"Frankreich: Bayrou verliert Vertrauensabstimmung deutlich – Rücktritt von Macron gefordert","Frankreichs Minderheitsregierung unter Premier François Bayrou ist bei der Vertrauensabstimmung in der Nationalversammlung deutlich gescheitert.","Frankreichs Minderheitsregierung unter Premier François Bayrou ist gescheitert, nachdem sie eine Vertrauensabstimmung in der Nationalversammlung deutlich verloren hat. Von 558 Abgeordneten stimmten 364 gegen die Regierung, lediglich 194 sprachen sich für sie aus. Bayrou ist nun verpflichtet, den Rücktritt seines Kabinetts bei Staatspräsident Emmanuel Macron einzureichen.

Auch für Macron ist die Niederlage von Bayrou eine herbe Schlappe. Sein Rücktritt wird nun ebenfalls von der Politik gefordert. Jean-Luc Mélenchon, Gründer der linkspopulistischen Partei La France Insoumise (LFI), schrieb, er Bayrou sei gefallen. Aus diesem Grund müsse auch Macron nun seinen Hut nehmen. Der Sturz von François Bayrou könnte die zweitgrößte Volkswirtschaft der Eurozone, nach Deutschland, weiter in eine Krise stürzen.

Werbung

Der 74-Jährige war als vierter Premierminister unter Präsident Macron in weniger als zwei Jahren der Leiter einer Minderheitsregierung. Bayrou hatte das Amt vor weniger als einem Jahr vom konservativen Politiker Michel Barnier übernommen. Das Scheitern der Regierung resultierte auch aus Bayrous Bekenntnis zum Sparen. Frankreich ist hoch verschuldet und muss den Haushalt konsolidieren.

Bayrous Haushaltsentwurf für das kommende Jahr sieht Einsparungen von fast 44 Milliarden Euro vor, wozu auch die Abschaffung von zwei Feiertagen gehörte – eine Maßnahme, die in der Bevölkerung auf breite Ablehnung stieß. Bayrou wird seinen Rücktritt voraussichtlich am Dienstag bei Staatspräsident Emmanuel Macron einreichen. Macron wiederum steht nun unter erheblichem Druck und steht unter Zugzwang, schnellstmöglich einen neuen Premier zu ernennen.

Weder Bayrous Mitte-Lager noch das linke Bündnis oder Marine Le Pens rechtsnationale Kräfte verfügen im Unterhaus über eine eigene Mehrheit. Damit scheitert bereits zum zweiten Mal innerhalb von etwas mehr als einem Jahr ein Premierminister an dieser komplexen politischen Konstellation. Es ist derzeit unklar, mit wem Präsident Macron eine stabile Regierung bilden könnte.

LESEN SIE AUCH:

Staatskrise
Vierter Premier in kürzester Zeit: Die französische Regierung steht erneut vor dem Aus

Jerome Wnuk • 30 

Paris
Europäische Länder wollen Sicherheitsgarantien für die Ukraine am Donnerstag vorstellen

Redaktion • 75 

Bei einer Neuwahl dürfte wohl vor allem der Rassemblement National um Marine Le Pen profitieren.

Teilen:   
Zu den Kommentaren (24) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/frankreich-bayrou-verliert-vertrauensabstimmung-deutlich-rcktritt-von-macron-gefordert/"
2025-09-08,"Söder wirft AfD vor, „eine andere Form der Demokratie zu entwickeln“","CSU-Chef Markus Söder warnte beim Gillamoos-Volksfest eindringlich vor einer Regierungsbeteiligung der AfD und warf der Partei Rechtsradikalismus, Extremismus und Spionage-Verbindungen vor.","CSU-Chef Markus Söder trat am Montag beim Gillamoos-Volksfest in Abensberg auf. Er lief dabei zu Musik von Darth Vader ein. Auf der Bühne angekommen, erklärte er dann: „Wir sind aber die gute Seite der Macht“. Inhaltlich wollte er es sich nicht nehmen lassen, abermals die AfD zu kritisieren. Auf gar keinen Fall dürfe man es zulassen, dass die Partei in Regierungsverantwortung kommt.

Konkret erklärte er: „Lassen wir unser Land nicht auf den Leim gehen. Lassen wir unser Land nicht kaputtgehen.“ Weiter erklärte er: „Ich sage Ihnen jetzt klar: Nein zu einer Übernahme Deutschlands und Bayerns durch die AfD.“ Schon jetzt sei die Demokratie in Bayern und mehr noch in Deutschland stark gefährdet. Die Freiheit sei „wackeliger denn je“.

Werbung

Die AfD selbst war ebenfalls in Gillamoos zu Gast. Der AfD-Vorsitzende Tino Chrupalla gab bei einer Parteiveranstaltung in Abensberg zu verstehen, dass er die AfD unaufhaltsam auf dem Weg zur Regierungsverantwortung sieht. Sollte die Partei nicht bereits im kommenden Jahr in Sachsen-Anhalt den Sprung schaffen, werde dies seiner Ansicht nach spätestens im Jahr 2029 auf Bundesebene geschehen, so Chrupalla.

Markus Söder äußerte im Vergleich der Wahlprogramme, dass „mancher Punkt im Programm als ähnlich“ erscheinen könne. Dennoch sei die Geisteshaltung bei der AfD „eine komplett andere“. Deshalb dürfe niemand „blind“ sein. Er wies darauf hin, dass es innerhalb der AfD Rechtsradikale in zentralen Positionen gebe, die „Heil Hitler in Bücher“ schrieben.

Außerdem gebe es „Russenfreunde ohne Ende“ und einzelne Personen, die sogar für China spioniert hätten. Nicht ohne Grund würden zahlreiche AfD-Mitglieder vom Verfassungsschutz beobachtet. Söder erklärte: Das Ziel der AfD sei es, „zu spalten, zu schwächen und eine andere Form der Demokratie zu entwickeln“. Gleichzeitig bekräftigte er sein Nein zu einem Parteiverbot, „weil es einen Märtyrerstatus gibt, der falsch ist“.

Teilen:   
Zu den Kommentaren (107) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/sder-wirft-afd-vor-eine-andere-form-der-demokratie-zu-entwickeln/"
2025-09-08,"„Viele Einschränkungen waren notwendig“: Klöckner konstituiert Enquête-Kommission zur Aufarbeitung von Corona","Der Bundestag hat eine Enquête-Kommission zur Aufarbeitung der Corona-Pandemie eingesetzt. Die Bundestagspräsidentin erklärte dabei schon eingangs, dass Deutschland gut durch die Pandemie gekommen sei - viele Einschränkungen seien notwendig gewesen.","Die Enquête-Kommission zur „Aufarbeitung der Corona-Pandemie und Lehren für zukünftige pandemische Ereignisse“ wurde am Montag von Bundestagspräsidentin Julia Klöckner konstituiert: „Die Corona-Pandemie war ein beispielloser Einschnitt für unser Land – für das Gesundheitssystem, den Bildungsbereich, die Wirtschaft, vor allem aber für das tägliche Leben der Bürgerinnen und Bürger“, so Klöckner eingangs.

Klar sei, dass viele Menschen in dieser Zeit ums Leben gekommen seien. Weiter erklärte die Bundestagspräsidentin: „Es stimmt, dass Deutschland vergleichsweise gut durch diese Zeit gekommen ist, viele der Einschränkungen waren notwendig.“ Immerhin gesteht sie ein, dass die Pandemie negative psychische Entwicklungen bei Kindern und Jugendlichen zur Folge gehabt hätte. „Die Pandemie hat Wunden hinterlassen – sichtbar und unsichtbar, sie hat Menschen auch von der Politik entfremdet,“ so Klöckner weiter.

Werbung

Klöckner hält die Kommission nun für „eine Chance für unsere Demokratie, Vertrauen zurückzugewinnen“. Ziel der Kommission müsse es sein, „die damaligen politischen Entscheidungen und ihre gesellschaftlichen Auswirkungen in der Kommission gründlich, konstruktiv und selbstkritisch aufzuarbeiten“. Inwiefern das tatsächlich das Ziel der Kommission ist, ist aber fraglich. So erklärte Klöckner weiter, es gehe darum, „zuzuhören, zu verstehen, zu lernen und das Wissen zur Bekämpfung eventuell kommender Pandemien zu dokumentieren und nutzbar zu machen“.

Schon die schlichte Tatsache, dass die Politik eine Enquête-Kommission statt eines Untersuchungsausschusses durchführt, macht deutlich, wie wenig Interesse an einer ernsthaften Aufarbeitung besteht. Anders als in der Enquête-Kommission können beim Untersuchungsausschuss etwa auch Zeugen vorgeladen werden. Unter den 14 Mitgliedern der Kommission befinden sich zumindest auch einige Maßnahmen-Kritiker, etwa Stefan Homburg und Tom Lausen.

Vertreten in der Kommission ist aber auch Berlins ehemaliger Regierender Bürgermeister Michael Müller. Im November 2021 sprach sich Müller in einem Interview vehement für die Einführung einer allgemeinen Impfpflicht aus. Dabei erklärte er: „Ich glaube, wir werden um eine Impfpflicht nicht mehr drumherum kommen.“ Seine Begründung lautete: „Denn nur die Impfung sichert dauerhaft ab, dass wir alles so erleben können, wie wir es wollen. Die hohe Anzahl der Ungeimpften verhindert immer wieder diesen Schritt der Normalität.“ Auch in seinem privaten Umfeld handelte Müller nach eigener Aussage konsequent. Kurz vor Weihnachten 2021 erläuterte er in der Talkshow hart aber fair, dass für sein privates Weihnachtsfest die 2G-Regel gilt.

Teilen:   
Zu den Kommentaren (95) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/viele-einschraenkungen-waren-notwendig-kloeckner-konstituiert-enquete-kommission-zur-aufarbeitung-von-corona/"
2025-09-08,"Die grüne Zensur-Blamage der Paula Piechotta","Die Grünen-Politikerin Paula Piechotta strich dem Stern kurzerhand mehrere Fragen aus einem Interview mit ihr - der machte das öffentlich. Doch der Vorfall lässt tief blicken: nicht nur auf das Selbstverständnis der Grünen, sondern auch auf die Kultur des medialen Umgangs mit der Partei. Max Mannhart aus dem Apollo Newsroom.","Teilen:   
Zu den Kommentaren (12) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/die-gruene-zensur-blamage-der-paula-piechotta/"
2025-09-08,"Das ohrenbetäubende mediale Schweigen über den brutalen Mord an Iryna Zarutska","Eine 23-jährige Ukrainerin wird in den USA brutal ermordet, inmitten einer Bahn, von einem obdachlosen Mehrfachtäter. Die Aufnahmen von Iryna Zarutskas letzten Minuten gehen im Netz um die Welt, dennoch wird ihr Fall in fast allen Medien verschwiegen.","Ein brutaler Mord sorgt für großen Unmut und Betroffenheit in den sozialen Medien der Vereinigten Staaten und der Welt. Die 23-jährige Ukrainerin Iryna Zarutska, die vor dem Krieg in ihrer Heimat in die USA geflohen war, wurde grundlos und brutal am 22. August gegen 22 Uhr in Charlotte, North Carolina, in einem Zug der Lynx Blue Line ermordet. Die junge Frau wurde von einem ihr unbekannten Mann attackiert.

Die Polizei identifizierte den Tatverdächtigen als Decarlos Brown Jr., 34, einen obdachlosen Afroamerikaner mit einer langen Vorstrafenliste. Er wurde wegen Mordes ersten Grades angeklagt. 14-mal war er zuvor bereits festgenommen worden – das 14. Freilassen bedeutete den Tod von Iryna, die gerade von der Arbeit nach Hause fuhr.

Werbung

Veröffentlichte Videos von den Überwachungskameras der Bahn zeigen den brutalen Mord in seiner ganzen Abartigkeit – ein Video, wie ein Schlag in die Magengrube. Iryna ist arglos, setzt sich nur in die Bahn vor den Mann und scrollt auf dem Handy – es sind die letzten Sekunden eines jungen Lebens, das von Brown Jr. in brutalster Weise durch einen Messerhieb in Irynas Hals beendet wird. Iryna stirbt mit 23 Jahren in einem fremden Land auf dem Boden einer Bahn, die ihr eigentlich Sicherheit vor dem Krieg zu Hause bieten sollte. Brown Jr. läuft derweil mit blutverschmiertem Messer weiter, offenbar unbeeindruckt von seiner Tat.

Auf X geht das Video um die Welt. Zwischen Zorn über die staatlichen Behörden, Trauerbekundungen für die junge Frau oder vehementen Aufrufen nach rechtlicher Vergeltung und einer politischen Reaktion gegen die zunehmende Brutalität gegen junge Frauen sammeln sich Tausende Nutzer, darunter Personen wie Tech-Milliardär Elon Musk, und bringen den Fall zur internationalen Aufmerksamkeit.

Doch ganz anders ist es in den Medien: In den amerikanischen, wie in deutschen Leitmedien ist der Aufschrei denkbar gering. Meldungen über den Mord in den großen Leitmedien der Vereinigten Staaten bleiben aus, in Deutschland läuft der Fall völlig unter dem Radar – erst am Montagmorgen trauen sich die ersten deutschen Zeitungen vorsichtig zu berichten (Apollo News berichtete am Sonntag).

LESEN SIE AUCH:

Großbritannien
„Free Speech Refugee“ – Irischer Comedian, der wegen trans-kritischer Tweets verhaftet wurde, will Asyl in den USA

Redaktion • 22 

In Stadtbahn
Video aus Charlotte erschüttert USA: Vorbestrafter Obdachloser sticht plötzlich auf Ukrainerin ein

Redaktion • 60 

Inhalt von X anzeigen

Click here to display content from Twitter.
Erfahre mehr in der Datenschutzerklärung von X.

 Inhalt von X immer anzeigen

tweet direkt öffnen

Auf X wird auf das Schweigen der Medien hingewiesen. Bei den großen amerikanischen linksgerichteten Medien fehlt jede Spur von einem Bericht über den Mord. Die New York Times bringt über das Geschehen keinen Artikel, auch große Nachrichtenagenturen wie Reuters schweigen. Auch die Associated Press (AP), Amerikas prominenteste Nachrichten- und Presseagentur, schweigt zu dem Thema.

Tech-Milliardär Elon Musk repostete auf X dazu eine Einordnung des politischen Kommentators Konstantin Kisin: „Das Schweigen der Medien zum Mord an Iryna Zarutska ist eine der widerlichsten Lügen durch Unterlassung, die ich je gesehen habe. Von denselben Leuten, die euch mit negativen Berichten über Daniel Penny und moralischer Panikmache rund um BLM (Black Lives Matter) überschüttet haben. Es stimmt, was man sagt: Ihr hasst die Medien nicht genug.“

Werbung

Inhalt von X anzeigen

Click here to display content from Twitter.
Erfahre mehr in der Datenschutzerklärung von X.

 Inhalt von X immer anzeigen

tweet direkt öffnen

In deutschen Medien ist es ähnlich: Im öffentlich-rechtlichen Rundfunk taucht gar kein Bericht über den Mord auf, Bild und Welt brachten einen kurzen Bericht am Montagmorgen. Sucht man nach Artikeln über den Mord an Iryna Zarutska geht man darüber hinaus bis auf einen Bericht der Berliner Zeitung leer aus.

Teilen:   
Zu den Kommentaren (95) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/das-ohrenbetaeubende-mediale-schweigen-ueber-den-brutalen-mord-an-iryna-zarutska/"
2025-09-08,"„Völlig überholtes Rollenbild“: SPD fordert Ende des Ehegattensplittings","Die SPD-Fraktionsvize Wiebke Esdar hat die Abschaffung des Ehegattensplittings gefordert und in diesem Zusammenhang davon gesprochen, dass der Staat damit „ein völlig überholtes Rollenbild“ fördere.","Die SPD drängt auf ein Ende des Ehegattensplittings. „Das Ehegattensplitting begünstigt Alleinverdiener-Ehen“, sagte die stellvertretende Vorsitzende der SPD-Bundestagsfraktion, Wiebke Esdar, dem Handelsblatt. Es setze „negative Erwerbsanreize für Frauen“, was dazu führe, dass viele Frauen in Teilzeit arbeiteten und später geringere Renten oder Ersatzleistungen erhielten. Der Staat fördere damit „ein völlig überholtes Rollenbild“ sowie Ungleichheit, was für Frauen vor allem in Abhängigkeit münden könne. Vor diesem Hintergrund gebe es „grundsätzlich einen Reformbedarf“.

Auch die nordrhein-westfälische SPD-Chefin Sarah Philipp sieht Änderungsbedarf. „Wenn es darum geht, das Ehegattensplitting in ein gerechtes Familiensplitting zu überführen, sind wir gerne bereit, mit der Union zu verhandeln“, sagte sie dem Handelsblatt. Mit Blick auf die omnipräsente Haushaltsdebatte fügte Philipp hinzu: „Wer glaubt, Haushaltslücken allein durch Kürzungen im Sozialstaat zu schließen, liegt falsch. Einen sozialen Kahlschlag wird es mit der SPD nicht geben.“ Statt auf die Ausgabenseite zu schauen, solle die Bundesregierung ihren Blick stärker auf die Einnahmenseite richten.

Werbung

Bei dem Modell des Ehegattensplittings werden die Einkommen von Ehepartnern zusammengerechnet und so behandelt, als hätten beide jeweils die Hälfte verdient. Der zu zahlende Steuersatz sinkt dadurch zum Teil erheblich, wenn einer der Partner deutlich mehr verdient als der andere, und führt so zu einer finanziellen Entlastung entsprechender Paare.

Das Ehegattensplitting ist in Deutschland seit Jahrzehnten ein steuerpolitischer Zankapfel, auch innerhalb der Bundesregierung bleibt das Thema weiterhin umstritten. Während die SPD Reformen anstrebt, verweist die Union auf die Entscheidungsfreiheit von Ehepartnern und lehnt eine Abschaffung ab.

Teilen:   
Zu den Kommentaren (102) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/vllig-berholtes-rollenbild-spd-fordert-ende-des-ehegattensplittings/"
2025-09-08,"Mehr Komfort und „Beitrag zur Heilung“: Frankfurt plant regengeschützte Sitzpilze für Junkies","Um das anhaltende Drogenproblem im Frankfurter Bahnhofsviertel unter Kontrolle zu bekommen, will die Stadt den Drogenabhängigen nun regengeschützte Sitzpilze zur Verfügung stellen. Das bietet mehr Komfort und würde „aktiv zur Heilung und sozialen Integration“ beitragen.","Um dem anhaltenden Drogenkonsum im Frankfurter Bahnhofsviertel entgegenzuwirken, möchte die Stadt auf Initiative des Ortsbeirates laut Bild regengeschützte Sitzpilze für Drogenabhängige zur Verfügung stellen. „Jeden Tag halten sich viele Menschen vor dem Konsumraum auf, dort fehlen seit Jahren Sitzgelegenheiten, weshalb die Menschen auf dem Gehweg vor der Einrichtung sitzen oder liegen müssen“, heißt es in einem entsprechenden Antrag.

Durch die Sitzpilze soll den Abhängigen vor Ort laut Ordnungsamt ein besserer Aufenthalt ermöglicht werden: „Regengeschützte Sitzmöglichkeiten, sogenannte Sitzpilze, könnten den Aufenthalt für die Menschen im Bahnhofsviertel angenehmer und würdevoller gestalten.“

Werbung

Die neuen Sitze sollen Drogenabhängige aber nicht nur vor Regen schützen und so ihren Komfort erhöhen, auch ihre Drogensucht soll damit bekämpft werden. So wird in dem Dokument ein Designer für Problemviertel-Stadtmöbel zitiert: „Würdevoll gestaltete öffentliche Räume ermöglichen nicht nur Respekt und Akzeptanz für marginalisierte Gruppen, sondern tragen aktiv zur Heilung und sozialen Integration bei.“

Das Pilotprojekt soll sechs Monate lang in der Nähe einer Drogenhilfeeinrichtung durchgeführt werden. Leopold Born, Generalsekretär der CDU Hessen, äußerte sich gegenüber Bild: „Das linke Chaos nimmt in Frankfurt realitätsfernste Züge an. Drogenkriminalität muss bekämpft und nicht durch regengeschützte Crack-Lounges befördert werden. Wir müssen Drogensüchtigen aus der Sucht helfen.“

Nur wenige Wochen zuvor wurde laut taz intensiv über die Einrichtung eines Crack-Zentrums diskutiert. Die Stadtversammlung beschloss den Kauf und die Sanierung eines Gebäudes in der Niddastraße 76, das künftig als Suchthilfezentrum für Drogenabhängige genutzt werden soll. Allein der Erwerb der Immobilie würde rund sechs Millionen Euro kosten, durch Umbaukosten würden noch weitere 4,2 Millionen Euro hinzukommen.

LESEN SIE AUCH:

Durchsuchungsbeschluss
Beschlüsse zeigen: So dünn war die Argumentation für die Durchsuchung nach Merz-Schmierereien

Christopher Mang • 30 

Juso-Ortsvorsitzende
Rechtswidrige Durchsuchung nach Schmierereien gegen Merz – Beschluss kam von Gericht unter Leitung seiner Ehefrau

Redaktion • 118 

Das Projekt der Stadtregierung wurde vor allem von Anwohnern stark kritisiert, die sich durch die Entscheidung „stark hintergangen“ fühlten. SPD und Grüne verteidigten laut taz das Vorgehen und begründeten, dass man damit entschlossen gegen die offene Drogenszene vorgehen und das Erscheinungsbild auf den Straßen ansehnlicher machen würde.

Das Frankfurter Bahnhofsviertel ist berüchtigt für ausufernden Drogenkonsum. Junkies spritzen sich am helllichten Tage Heroin oder rauchen Crack. Bisherige Bemühungen, das Problem einzudämmen, scheiterten. Insgesamt verwahrlost das Bahnhofsviertel immer mehr: Allein im ersten Halbjahr 2024 wurden im Bereich des Bahnhofs insgesamt 278 Gewaltdelikte, 688 Eigentumsdelikte, 21 Sexualdelikte, 89 Betäubungsmitteldelikte und fünf Waffendelikte registriert (Apollo News berichtete). Insgesamt wurden nach Angaben der Bundesregierung auf eine Kleine Anfrage der CDU/CSU-Fraktion 2024 im Bahnhofsviertel insgesamt 8.156 Straftaten registriert.

Werbung

Im Zuge der EM im letzten Jahr warnte die belgische Polizei ihre Fans vor „Zombieland“. Der belgische Polizist Jan Vanmaercke riet den Fans, das Bahnhofsviertel „so schnell wie möglich zu verlassen und sich in die Fanzone zu begeben“ (Apollo News berichtete). Auch US-Konzerne warnen laut Bild ihre Mitarbeiter vor sogenannten Drogen-Straßen in Deutschland und gaben Hinweise, wie man das Bahnhofsviertel sicher umgehen könne.

Teilen:   
Zu den Kommentaren (108) 

 Einmalig
 Monatlich
Apollo News unterstützen
Zahlungsoptionen:
 Pay
 Pay
10 € 
15 € 
25 € 
50 € 
100 € 
 Weiter zum Zahlen
 Bank-Überweisung","https://apollo-news.net/mehr-komfort-und-beitrag-zur-heilung-frankfurt-plant-regengeschtzte-sitzpilze-fr-junkies/"
